absolute_resolution_multiplier,absolute_term_enabled,arm,attack_cost_model,attacker_capability,capability_ratio,cell_id,collapse_severity,defender_capability,defense_cost_model,defense_input_count,effective_attack_cost,effective_defense_cost,elapsed_seconds,failure_count,failure_rate,frontier_validator_count,institution_alone_corner,institution_hidden_count,institution_hidden_rate,institution_validator_count,mean_measured_rank,mean_seconds_per_run,merge_rule,n,pairwise_checks,partition_corruption_count,partition_corruption_rate,pass_name,rank_visible_failure_count,rank_visible_failure_rate,resolution_probability,structural_point_index,true_effective_rank,validator_set_size
1.0,True,false_cluster_injection,linear,1.0,1.0,7918811b4b7b0fccbd86,0.66,1.0,pairwise_exact,18,7.0,153.0,0.008217557333409786,191,0.955,15,False,0,0.0,1,8.575,4.1087786667048934e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.24257425742574257,14,7,16
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,7cfb35b483fe17cc7ada,0.0,3.16,pairwise_exact,66,64.0,2145.0,0.017618934623897076,90,0.45,63,False,0,0.0,1,64.525,8.809467311948538e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.711334882576497,20,64,64
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,7e1919be7c2f06f850cb,0.33,0.316,pairwise_exact,34,32.0,561.0,0.01070660911500454,125,0.625,31,False,0,0.0,1,32.75,5.3533045575022696e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.5857508164272435,17,32,32
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,7e3f33797dc515175c59,1.0,0.316,pairwise_exact,34,2.0,561.0,0.021110355854034424,200,1.0,31,False,0,0.0,1,3.99,0.00010555177927017212,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.005493119767747679,19,2,32
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,8d8454c683e6e9e2d74d,1.0,3.16,pairwise_exact,4,2.0,6.0,0.011317268013954163,154,0.77,1,False,0,0.0,1,3.08,5.6586340069770815e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.46245570778355954,3,2,2
1.0,True,false_cluster_injection,linear,1.0,1.0,8e0131f28f5772476c6f,1.0,1.0,pairwise_exact,10,2.0,45.0,0.016262893564999104,198,0.99,7,False,0,0.0,1,3.865,8.131446782499551e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.08163265306122448,11,2,8
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,94b356274985f17f64c1,0.66,0.316,pairwise_exact,4,2.0,6.0,0.01328167412430048,171,0.855,1,False,0,0.0,1,3.28,6.64083706215024e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.3405623459670575,2,2,2
1.0,True,false_cluster_injection,linear,1.0,1.0,9b378d538d6ddff34e48,0.0,1.0,pairwise_exact,66,64.0,2145.0,0.01714159082621336,103,0.515,63,False,0,0.0,1,64.635,8.57079541310668e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.6563050793142124,20,64,64
1.0,True,false_cluster_injection,linear,1.0,1.0,9becfb3c1148a801abd7,0.66,1.0,pairwise_exact,6,3.0,15.0,0.013250566087663174,171,0.855,3,False,0,0.0,1,4.26,6.625283043831587e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.375,6,3,4
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,9de3eeccb91a6560ebab,0.0,3.16,pairwise_exact,10,8.0,45.0,0.00721820630133152,112,0.56,7,False,0,0.0,1,8.67,3.60910315066576e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.64730760200227,8,8,8
1.0,True,false_cluster_injection,linear,1.0,1.0,a0028a09e6e9841a2c28,1.0,1.0,pairwise_exact,4,2.0,6.0,0.013813325203955173,170,0.85,1,False,0,0.0,1,3.17,6.906662601977587e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.4,3,2,2
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,a14f7b6f0c9b65bddeea,1.0,0.316,pairwise_exact,66,2.0,2145.0,0.022699447348713875,200,1.0,63,False,0,0.0,1,4.0,0.00011349723674356937,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.0014425135884197635,23,2,64
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,ae235b5b4cd6575837f9,1.0,0.316,pairwise_exact,3,1.0,3.0,0.010575723834335804,200,1.0,0,True,0,0.0,1,3.0,5.287861917167902e-05,threshold_connected_components,200,3,0,0.0,ratio_collapse_slice,0,0.0,0.0,24,1,1
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,b451e4d30477f8f9ae82,0.0,0.316,pairwise_exact,34,32.0,561.0,0.029767317697405815,136,0.68,31,False,0,0.0,1,32.84,0.00014883658848702908,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.5857508164272435,16,32,32
1.0,True,false_cluster_injection,linear,1.0,1.0,b66fb54a4478840b8ee3,0.66,1.0,pairwise_exact,4,2.0,6.0,0.0106549933552742,162,0.81,1,False,0,0.0,1,3.19,5.3274966776371e-05,threshold_connected_components,200,6,0,0.0,ratio_collapse_slice,0,0.0,0.4,2,2,2
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,b9d8a6df1b7758a5c254,0.0,0.316,pairwise_exact,10,8.0,45.0,0.007255331613123417,146,0.73,7,False,0,0.0,1,8.955,3.6276658065617084e-05,threshold_connected_components,200,45,0,0.0,ratio_collapse_slice,0,0.0,0.5242051843856059,8,8,8
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,bbe8abbd245763ce0c26,0.33,3.16,pairwise_exact,66,64.0,2145.0,0.021197744645178318,99,0.495,63,False,0,0.0,1,64.565,0.00010598872322589158,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.711334882576497,21,64,64
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,c16d8199976ea887ffc9,0.33,3.16,pairwise_exact,34,32.0,561.0,0.019725585356354713,98,0.49,31,False,0,0.0,1,32.565,9.862792678177356e-05,threshold_connected_components,200,561,0,0.0,ratio_collapse_slice,0,0.0,0.7019823676873722,17,32,32
1.0,True,false_cluster_injection,linear,1.0,1.0,c398b45cd08e81abe3d9,0.33,1.0,pairwise_exact,18,16.0,153.0,0.008811605162918568,124,0.62,15,False,0,0.0,1,16.75,4.405802581459284e-05,threshold_connected_components,200,153,0,0.0,ratio_collapse_slice,0,0.0,0.6259168704156479,13,16,16
0.7746653771230765,True,false_cluster_injection,linear,0.316,1.0,c4f0175a636ff42ff387,0.66,0.316,pairwise_exact,6,3.0,15.0,0.007197665050625801,186,0.93,3,False,0,0.0,1,4.415,3.5988325253129004e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.31731258314233374,6,3,4
1.0,True,false_cluster_injection,linear,1.0,1.0,c5923a9197d98ef3b290,1.0,1.0,pairwise_exact,66,2.0,2145.0,0.016077381558716297,200,1.0,63,False,0,0.0,1,3.995,8.038690779358149e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.0018613308515588647,23,2,64
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,cc626f706c4e73553a51,0.66,3.16,pairwise_exact,66,23.0,2145.0,0.016972295008599758,188,0.94,63,False,0,0.0,1,24.475,8.486147504299879e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.24142154614417913,22,23,64
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,cfa36f3cf3dd664877e7,0.0,3.16,pairwise_exact,6,4.0,15.0,0.013038928620517254,132,0.66,3,False,0,0.0,1,4.87,6.519464310258627e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.5792129355996246,4,4,4
1.0,True,false_cluster_injection,linear,1.0,1.0,d5865b9b1f4d1fba5d28,0.33,1.0,pairwise_exact,66,64.0,2145.0,0.01810590550303459,120,0.6,63,False,0,0.0,1,64.69,9.052952751517296e-05,threshold_connected_components,200,2145,0,0.0,ratio_collapse_slice,0,0.0,0.6563050793142124,21,64,64
1.2904677283709856,True,false_cluster_injection,linear,3.16,1.0,d9af9319ff9d2dd164b4,1.0,3.16,pairwise_exact,6,2.0,15.0,0.013001080602407455,185,0.925,3,False,0,0.0,1,3.47,6.500540301203728e-05,threshold_connected_components,200,15,0,0.0,ratio_collapse_slice,0,0.0,0.2560214245807796,7,2,4
