action_modified,attack_attempted,attack_succeeded,capture_rate,collapsed,contamination_occurred,defense_active,defense_fired,elapsed_seconds,evaluated_yield_opportunities,extinct,final_population,final_u_sys_v2,honest_yield_opportunities,integrity_tamper_attempted,is_v2_mode,machine,max_total_suppression,min_resilience_stock,mode,n_candidates_v2,parameter_base_transition_cost,parameter_defense_active,ratified_yields,replicate,rollout_steps_v2,schema_version,seed,steps_completed,steps_requested,succession_blocked,survived,vector,yield_checks,yield_condition_blocked_count,yield_condition_met_count,yield_manipulated
False,True,False,0.0,False,False,True,True,87.64197460000287,1,False,354,126.8893246179188,1,False,True,laptop,1.0,0.291196738580081,full,300,3.0,True,1,16,20,attack-v2-row-v1,307354485,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.97137369998381,1,False,334,117.70273593477742,1,False,True,laptop,1.0,0.3122748624588592,full,300,2.0,True,1,16,20,attack-v2-row-v1,1723482704,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,89.31847910000943,1,False,290,98.43720274939803,1,False,True,laptop,1.0,0.33231906942192707,full,300,1.5,True,1,17,20,attack-v2-row-v1,394391457,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.81798530000378,1,False,326,113.10633733134797,1,False,True,laptop,1.0,0.3060981036091979,full,300,2.0,True,1,17,20,attack-v2-row-v1,453743872,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.74235250000493,1,False,365,128.32423654357993,1,False,True,laptop,1.0,0.30604258047154187,full,300,3.0,True,1,17,20,attack-v2-row-v1,961261454,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.22148479998577,1,False,339,118.77822286725353,1,False,True,laptop,1.0,0.3024890440359093,full,300,3.0,True,1,18,20,attack-v2-row-v1,155066407,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.86110000000917,1,False,295,103.57362582207908,1,False,True,laptop,1.0,0.31776855352376804,full,300,1.5,True,1,18,20,attack-v2-row-v1,701460213,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.00595830002567,1,False,331,111.13486636703392,1,False,True,laptop,1.0,0.294954459165203,full,300,2.0,True,1,18,20,attack-v2-row-v1,1647518553,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.15448989998549,1,False,379,133.43734989041658,1,False,True,laptop,1.0,0.32168600376553297,full,300,3.0,True,1,19,20,attack-v2-row-v1,560948950,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,87.55930030002492,1,False,306,106.75103369252717,1,False,True,laptop,1.0,0.3054729127871204,full,300,2.0,True,1,19,20,attack-v2-row-v1,800074623,300,300,False,True,measurement_tampering,250,0,1,False
False,True,False,0.0,False,False,True,True,88.48750809999183,1,False,249,89.85490153052835,1,False,True,laptop,1.0,0.28268895759281326,full,300,1.5,True,1,19,20,attack-v2-row-v1,1106988912,300,300,False,True,measurement_tampering,250,0,1,False
