phi,alpha,reproduction_rate,survived,collapsed,extinct,final_population,final_avg_U_sys,final_avg_L_t
1.0,1.9285714285714286,0.08499999999999999,True,False,False,358,2.404151631014467,0.2734897335191412
1.0,1.9285714285714286,0.09,True,False,False,442,2.504340911308592,0.32513037124554045
1.0,2.0428571428571427,0.04,False,True,True,0,0.0,0.0
1.0,1.9285714285714286,0.1,True,False,False,528,2.5422150057073574,0.34336638607413217
1.0,2.0428571428571427,0.045,False,True,True,0,0.0,0.0
1.0,1.9285714285714286,0.095,True,False,False,550,2.536152548664694,0.33416133677818793
1.0,2.0428571428571427,0.05,False,True,True,0,0.0,0.0
1.0,1.9285714285714286,0.11000000000000001,True,False,False,614,2.543749569720662,0.3432448689879303
1.0,2.0428571428571427,0.055,False,True,True,0,0.0,0.0
1.0,2.0428571428571427,0.06,False,True,True,0,0.0,0.0
1.0,1.9285714285714286,0.10500000000000001,True,False,False,617,2.6016159451720062,0.36995323330481844
1.0,1.9285714285714286,0.11499999999999999,True,False,False,713,2.61143942809722,0.3772455110714278
1.0,1.9285714285714286,0.125,True,False,False,778,2.691739544052422,0.41805825054289497
1.0,1.9285714285714286,0.12,True,False,False,781,2.679771572661962,0.4118340629976968
1.0,2.0428571428571427,0.065,False,True,True,0,0.0,0.0
1.0,2.0428571428571427,0.07,False,True,False,162,0.0,0.0
1.0,1.9285714285714286,0.14,True,False,False,772,2.626033192399542,0.38096865007009517
1.0,1.9285714285714286,0.13,True,False,False,792,2.6631266092146375,0.40317841799460463
1.0,1.9285714285714286,0.135,True,False,False,861,2.682906191943776,0.41301308218788024
1.0,2.0428571428571427,0.08,True,False,False,300,2.354536246892544,0.2499574630500044
1.0,2.0428571428571427,0.07500000000000001,True,False,False,219,2.225529012530146,0.1909052730752831
1.0,2.0428571428571427,0.09,True,False,False,455,2.5315917758932804,0.33581814381871145
1.0,2.0428571428571427,0.095,True,False,False,500,2.5464300722244033,0.3458574075274292
1.0,2.157142857142857,0.04,False,True,True,0,0.0,0.0
1.0,2.0428571428571427,0.08499999999999999,True,False,False,347,2.453310989095005,0.30110045814485953
1.0,2.0428571428571427,0.1,True,False,False,585,2.5606686900674993,0.3521825827061999
1.0,2.157142857142857,0.045,False,True,True,0,0.0,0.0
1.0,2.0428571428571427,0.10500000000000001,True,False,False,579,2.556243230664658,0.34996365850992406
1.0,2.157142857142857,0.05,False,True,True,0,0.0,0.0
1.0,2.0428571428571427,0.11000000000000001,True,False,False,641,2.574322766764883,0.3585268181937122
1.0,2.157142857142857,0.065,False,True,True,0,0.0,0.0
1.0,2.157142857142857,0.06,False,True,True,0,0.0,0.0
1.0,2.157142857142857,0.055,False,True,True,0,0.0,0.0
1.0,2.0428571428571427,0.11499999999999999,True,False,False,697,2.6343355986094217,0.3890611417306452
1.0,2.0428571428571427,0.125,True,False,False,737,2.6739010062645443,0.40903657896621537
1.0,2.0428571428571427,0.12,True,False,False,781,2.6313721675975366,0.38683882655174895
1.0,2.0428571428571427,0.13,True,False,False,822,2.639427049254971,0.390722371886478
1.0,2.0428571428571427,0.135,True,False,False,851,2.6774975734074564,0.4102091105692852
1.0,2.0428571428571427,0.14,True,False,False,946,2.7561854702848447,0.4505338817003664
1.0,2.157142857142857,0.07,False,True,False,100,0.0,0.0
1.0,2.157142857142857,0.07500000000000001,True,False,False,214,2.2612283099942405,0.20988239669766529
1.0,2.157142857142857,0.08,True,False,False,292,2.3447998974753066,0.24809081208292955
1.0,2.2714285714285714,0.04,False,True,True,0,0.0,0.0
1.0,2.2714285714285714,0.045,False,True,True,0,0.0,0.0
1.0,2.157142857142857,0.09,True,False,False,433,2.4549921941669473,0.3006817973236468
1.0,2.157142857142857,0.08499999999999999,True,False,False,377,2.4034048545424667,0.2755724466311463
1.0,2.2714285714285714,0.05,False,True,True,0,0.0,0.0
1.0,2.157142857142857,0.095,True,False,False,484,2.5017554590757713,0.3232449900376758
1.0,2.157142857142857,0.10500000000000001,True,False,False,605,2.557432978865418,0.35044657858478945
1.0,2.157142857142857,0.1,True,False,False,594,2.5703899529593244,0.3569816696188449
1.0,2.157142857142857,0.11000000000000001,True,False,False,732,2.6312143682983375,0.3871271443646069
1.0,2.2714285714285714,0.055,False,True,True,0,0.0,0.0
1.0,2.157142857142857,0.12,True,False,False,775,2.6843522778397912,0.4142411595113277
1.0,2.2714285714285714,0.06,False,True,True,0,0.0,0.0
1.0,2.157142857142857,0.11499999999999999,True,False,False,673,2.602982257803927,0.3730754563657486
1.0,2.157142857142857,0.125,True,False,False,774,2.6579336079300937,0.40037966175856754
1.0,2.157142857142857,0.13,True,False,False,837,2.6782763258869946,0.41070745056150704
1.0,2.2714285714285714,0.065,False,True,False,1,0.0,0.0
1.0,2.157142857142857,0.14,True,False,False,852,2.6573284860028705,0.3997123286652904
1.0,2.2714285714285714,0.07,False,True,False,11,0.0,0.0
1.0,2.157142857142857,0.135,True,False,False,865,2.679051810842836,0.4111140858372253
1.0,2.2714285714285714,0.07500000000000001,True,False,False,217,2.2347496944441865,0.19256534519206722
1.0,2.2714285714285714,0.08,True,False,False,282,2.3178500528885517,0.23540861302562227
1.0,2.3857142857142857,0.04,False,True,True,0,0.0,0.0
1.0,2.2714285714285714,0.08499999999999999,True,False,False,381,2.4452089865471764,0.2962911842574809
1.0,2.2714285714285714,0.09,True,False,False,380,2.4339833459669684,0.29062200728974086
1.0,2.3857142857142857,0.045,False,True,True,0,0.0,0.0
1.0,2.2714285714285714,0.095,True,False,False,540,2.5456209442697615,0.34510117406553437
1.0,2.2714285714285714,0.1,True,False,False,566,2.5508590186114857,0.3471222584023341
1.0,2.3857142857142857,0.055,False,True,True,0,0.0,0.0
1.0,2.2714285714285714,0.10500000000000001,True,False,False,591,2.541388638335247,0.34234127331454767
1.0,2.3857142857142857,0.05,False,True,True,0,0.0,0.0
1.0,2.2714285714285714,0.11000000000000001,True,False,False,679,2.6227469932784477,0.38316009281715846
1.0,2.2714285714285714,0.11499999999999999,True,False,False,675,2.6273119439640182,0.38238262836636794
1.0,2.2714285714285714,0.12,True,False,False,751,2.6401976628805572,0.3916260930030344
1.0,2.3857142857142857,0.06,False,True,True,0,0.0,0.0
1.0,2.3857142857142857,0.065,False,True,True,0,0.0,0.0
1.0,2.2714285714285714,0.125,True,False,False,781,2.621362244366237,0.38180998503224545
1.0,2.2714285714285714,0.135,True,False,False,866,2.6694167169107437,0.40607005434581706
1.0,2.2714285714285714,0.13,True,False,False,825,2.68749324842886,0.41559900183069765
1.0,2.2714285714285714,0.14,True,False,False,858,2.6873011141586636,0.41518693732033907
1.0,2.3857142857142857,0.07,True,False,False,167,2.1780921511474824,0.16507472540848486
1.0,2.3857142857142857,0.07500000000000001,True,False,False,226,2.2587065351846385,0.2089031067349806
1.0,2.3857142857142857,0.08,True,False,False,304,2.3794097607695504,0.2648971686882936
1.0,2.3857142857142857,0.08499999999999999,True,False,False,404,2.457890414312611,0.30238083476351774
1.0,2.5,0.04,False,True,True,0,0.0,0.0
1.0,2.3857142857142857,0.09,True,False,False,484,2.4762869414874067,0.31063685634737903
1.0,2.5,0.045,False,True,True,0,0.0,0.0
1.0,2.3857142857142857,0.095,True,False,False,513,2.548355387970353,0.34653593315428544
1.0,2.3857142857142857,0.1,True,False,False,641,2.591550847388414,0.36751302904881034
1.0,2.5,0.05,False,True,True,0,0.0,0.0
1.0,2.3857142857142857,0.10500000000000001,True,False,False,613,2.573362447123531,0.3552170668883947
1.0,2.3857142857142857,0.11000000000000001,True,False,False,616,2.5848353976684746,0.36409485323305496
1.0,2.5,0.055,False,True,True,0,0.0,0.0
1.0,2.3857142857142857,0.11499999999999999,True,False,False,710,2.643344944402833,0.39335703166051084
1.0,2.3857142857142857,0.12,True,False,False,681,2.6309704567460157,0.3843427171770799
1.0,2.5,0.06,False,True,True,0,0.0,0.0
1.0,2.3857142857142857,0.125,True,False,False,707,2.596507877091854,0.36936541640327525
1.0,2.5,0.065,False,True,False,82,0.0,0.0
1.0,2.3857142857142857,0.13,True,False,False,787,2.689604533003209,0.416841935280486
1.0,2.3857142857142857,0.135,True,False,False,850,2.7192671067163454,0.43183521379658146
1.0,2.5,0.07,False,True,False,125,0.0,0.0
1.0,2.3857142857142857,0.14,True,False,False,887,2.684583241319267,0.4106450403119041
1.0,2.5,0.07500000000000001,True,False,False,241,2.2495575200520954,0.20172728863840944
1.0,2.5,0.08,True,False,False,307,2.359768731063223,0.2496491437461706
2.142857142857143,0.1,0.04,False,True,True,0,0.0,0.0
1.0,2.5,0.08499999999999999,True,False,False,387,2.4039347789112107,0.27048542281779386
2.142857142857143,0.1,0.045,False,True,True,0,0.0,0.0
1.0,2.5,0.09,True,False,False,445,2.485970043870762,0.31590198640451367
1.0,2.5,0.095,True,False,False,558,2.517954875199995,0.33075633804316146
2.142857142857143,0.1,0.05,False,True,True,0,0.0,0.0
1.0,2.5,0.1,True,False,False,612,2.5635421004284007,0.35329063815695094
1.0,2.5,0.10500000000000001,True,False,False,579,2.5403131847769904,0.3417852563007505
1.0,2.5,0.11000000000000001,True,False,False,684,2.6148426581439126,0.37917570649171306
2.142857142857143,0.1,0.055,False,True,True,0,0.0,0.0
1.0,2.5,0.11499999999999999,True,False,False,720,2.6037552642121224,0.3698925697945839
1.0,2.5,0.125,True,False,False,749,2.639005549362477,0.3909194941186221
1.0,2.5,0.12,True,False,False,786,2.622657522470334,0.382387407901531
2.142857142857143,0.1,0.06,False,True,True,0,0.0,0.0
1.0,2.5,0.13,True,False,False,825,2.6603599071778734,0.3982015545126364
2.142857142857143,0.1,0.065,False,True,False,7,0.0,0.0
1.0,2.5,0.135,True,False,False,768,2.670725228133315,0.4070745114704537
1.0,2.5,0.14,True,False,False,807,2.6655174575475846,0.4041682698562033
2.142857142857143,0.1,0.07,True,False,False,191,2.619856289025862,0.18957938333894614
2.142857142857143,0.1,0.07500000000000001,True,False,False,221,2.6956733918530538,0.20653570715338612
2.142857142857143,0.1,0.08,True,False,False,308,2.979747619623257,0.27225554657554907
2.142857142857143,0.1,0.08499999999999999,True,False,False,392,3.1020520833155367,0.300514903322973
2.142857142857143,0.1,0.095,True,False,False,583,3.303991415202013,0.3477390728400191
2.142857142857143,0.1,0.09,True,False,False,443,3.0831064774122643,0.2957276954454834
2.142857142857143,0.2142857142857143,0.04,False,True,True,0,0.0,0.0
2.142857142857143,0.1,0.1,True,False,False,553,3.3167961504063386,0.3507237549623946
2.142857142857143,0.2142857142857143,0.045,False,True,True,0,0.0,0.0
2.142857142857143,0.1,0.10500000000000001,True,False,False,587,3.337766233687863,0.35559722139555444
2.142857142857143,0.2142857142857143,0.05,False,True,True,0,0.0,0.0
2.142857142857143,0.2142857142857143,0.055,False,True,True,0,0.0,0.0
2.142857142857143,0.1,0.11000000000000001,True,False,False,669,3.3778267101283923,0.3650388193238915
2.142857142857143,0.1,0.12,True,False,False,752,3.4722299182746483,0.3855247908944418
2.142857142857143,0.1,0.125,True,False,False,717,3.476268362126806,0.38850775155347156
2.142857142857143,0.1,0.11499999999999999,True,False,False,694,3.414148740066331,0.3736183313063771
2.142857142857143,0.1,0.13,True,False,False,811,3.5043919973500204,0.3950142825632178
2.142857142857143,0.2142857142857143,0.06,False,True,True,0,0.0,0.0
2.142857142857143,0.2142857142857143,0.065,False,True,False,93,0.0,0.0
2.142857142857143,0.1,0.135,True,False,False,844,3.5571884966911584,0.40575375396809016
2.142857142857143,0.1,0.14,True,False,False,829,3.4981373606978075,0.39336196592241623
2.142857142857143,0.2142857142857143,0.07,False,True,False,140,0.0,0.0
2.142857142857143,0.2142857142857143,0.07500000000000001,True,False,False,223,2.7495451086351315,0.21919517980150824
2.142857142857143,0.2142857142857143,0.08,True,False,False,309,2.872638019487587,0.2451882849473524
2.142857142857143,0.2142857142857143,0.08499999999999999,True,False,False,389,3.0350595938972087,0.2846892397380524
2.142857142857143,0.32857142857142857,0.04,False,True,True,0,0.0,0.0
2.142857142857143,0.2142857142857143,0.09,True,False,False,459,3.1586121954000244,0.31341482444480134
2.142857142857143,0.2142857142857143,0.095,True,False,False,499,3.295958696466991,0.34614063728767447
2.142857142857143,0.32857142857142857,0.05,False,True,True,0,0.0,0.0
2.142857142857143,0.32857142857142857,0.045,False,True,True,0,0.0,0.0
2.142857142857143,0.2142857142857143,0.1,True,False,False,596,3.3801703608657228,0.36593174143417195
2.142857142857143,0.2142857142857143,0.11000000000000001,True,False,False,658,3.3471669107139044,0.35582055733811696
2.142857142857143,0.2142857142857143,0.10500000000000001,True,False,False,657,3.4597689463200103,0.3848556643770074
2.142857142857143,0.32857142857142857,0.055,False,True,True,0,0.0,0.0
2.142857142857143,0.2142857142857143,0.11499999999999999,True,False,False,701,3.4678525672481593,0.3865262961840752
2.142857142857143,0.32857142857142857,0.06,False,True,False,1,0.0,0.0
2.142857142857143,0.2142857142857143,0.12,True,False,False,744,3.4705334676189055,0.38709711638099253
2.142857142857143,0.2142857142857143,0.125,True,False,False,732,3.529203273548063,0.40127099052524384
2.142857142857143,0.32857142857142857,0.065,False,True,False,70,0.0,0.0
2.142857142857143,0.2142857142857143,0.14,True,False,False,899,3.661525185885245,0.4328210393542
2.142857142857143,0.2142857142857143,0.135,True,False,False,851,3.5948496756155364,0.4169253067095452
2.142857142857143,0.2142857142857143,0.13,True,False,False,842,3.572764241224005,0.4114367717534283
2.142857142857143,0.32857142857142857,0.07500000000000001,True,False,False,244,2.741037399309685,0.21694763999863445
2.142857142857143,0.32857142857142857,0.07,False,True,False,149,0.0,0.0
2.142857142857143,0.32857142857142857,0.08,True,False,False,362,3.011156073414763,0.2793679548677621
2.142857142857143,0.32857142857142857,0.08499999999999999,True,False,False,420,3.048792849201703,0.2876251299093552
2.142857142857143,0.32857142857142857,0.09,True,False,False,480,3.108059839949062,0.30114871513964786
2.142857142857143,0.44285714285714284,0.04,False,True,True,0,0.0,0.0
2.142857142857143,0.44285714285714284,0.045,False,True,True,0,0.0,0.0
2.142857142857143,0.44285714285714284,0.05,False,True,True,0,0.0,0.0
2.142857142857143,0.32857142857142857,0.095,True,False,False,509,3.280961976951611,0.34083685157886495
2.142857142857143,0.44285714285714284,0.055,False,True,True,0,0.0,0.0
2.142857142857143,0.32857142857142857,0.1,True,False,False,574,3.339734458602867,0.35630154264819247
2.142857142857143,0.32857142857142857,0.10500000000000001,True,False,False,601,3.395151617648571,0.36952330846786885
2.142857142857143,0.32857142857142857,0.11000000000000001,True,False,False,696,3.4056792631420136,0.3716004975477674
2.142857142857143,0.32857142857142857,0.11499999999999999,True,False,False,704,3.45940587657966,0.38454045391801855
2.142857142857143,0.32857142857142857,0.12,True,False,False,757,3.4922599886252974,0.3922833823266654
2.142857142857143,0.44285714285714284,0.06,False,True,False,1,0.0,0.0
2.142857142857143,0.32857142857142857,0.125,True,False,False,726,3.4638903785508597,0.3855749535334206
2.142857142857143,0.44285714285714284,0.065,False,True,False,44,0.0,0.0
2.142857142857143,0.32857142857142857,0.13,True,False,False,798,3.5215075813153867,0.39729516868658843
2.142857142857143,0.32857142857142857,0.14,True,False,False,861,3.556910853758924,0.4076039766935608
2.142857142857143,0.44285714285714284,0.07,True,False,False,184,2.545474369066826,0.17106209938620473
2.142857142857143,0.32857142857142857,0.135,True,False,False,861,3.550487134161023,0.40419757430664066
2.142857142857143,0.44285714285714284,0.07500000000000001,True,False,False,203,2.643517036750914,0.19511508085994306
2.142857142857143,0.44285714285714284,0.08,True,False,False,319,2.834342317406559,0.2376727423611356
2.142857142857143,0.5571428571428572,0.04,False,True,True,0,0.0,0.0
2.142857142857143,0.44285714285714284,0.08499999999999999,True,False,False,396,3.080008631160573,0.29528509370983475
2.142857142857143,0.44285714285714284,0.09,True,False,False,370,3.105224285817895,0.3014819754729763
2.142857142857143,0.5571428571428572,0.05,False,True,True,0,0.0,0.0
2.142857142857143,0.5571428571428572,0.045,False,True,True,0,0.0,0.0
2.142857142857143,0.44285714285714284,0.095,True,False,False,536,3.2479550635240373,0.3342888815885122
2.142857142857143,0.44285714285714284,0.1,True,False,False,508,3.3501195827708097,0.3591587270542086
2.142857142857143,0.5571428571428572,0.055,False,True,True,0,0.0,0.0
2.142857142857143,0.5571428571428572,0.06,False,True,True,0,0.0,0.0
2.142857142857143,0.44285714285714284,0.10500000000000001,True,False,False,625,3.3893024282835604,0.36795403906101193
2.142857142857143,0.44285714285714284,0.12,True,False,False,754,3.452105192709881,0.38256905920157225
2.142857142857143,0.44285714285714284,0.11000000000000001,True,False,False,690,3.4479193993253103,0.3818313390791731
2.142857142857143,0.44285714285714284,0.11499999999999999,True,False,False,757,3.42777209685464,0.3767218627820024
2.142857142857143,0.44285714285714284,0.125,True,False,False,788,3.543167230311268,0.40448272338224395
2.142857142857143,0.5571428571428572,0.065,False,True,False,101,0.0,0.0
2.142857142857143,0.44285714285714284,0.13,True,False,False,778,3.5435812029565548,0.4045655566549103
2.142857142857143,0.44285714285714284,0.135,True,False,False,846,3.541269616784421,0.40384707414611654
2.142857142857143,0.44285714285714284,0.14,True,False,False,832,3.5631157633357704,0.4091925247784343
2.142857142857143,0.5571428571428572,0.07,False,True,False,88,0.0,0.0
2.142857142857143,0.5571428571428572,0.07500000000000001,True,False,False,312,3.061002726354783,0.29163778076068914
2.142857142857143,0.5571428571428572,0.08,True,False,False,323,2.8769001237037224,0.24606719536793192
2.142857142857143,0.5571428571428572,0.08499999999999999,True,False,False,456,3.1592946561747306,0.3136741461196464
2.142857142857143,0.5571428571428572,0.09,True,False,False,471,3.231957987577457,0.3310605784666049
2.142857142857143,0.5571428571428572,0.095,True,False,False,548,3.228776159380479,0.329734099902082
2.142857142857143,0.6714285714285714,0.04,False,True,True,0,0.0,0.0
2.142857142857143,0.5571428571428572,0.1,True,False,False,617,3.36166933238835,0.36133761851625823
2.142857142857143,0.6714285714285714,0.045,False,True,True,0,0.0,0.0
2.142857142857143,0.5571428571428572,0.10500000000000001,True,False,False,652,3.3723494476805413,0.3637955768630793
