wb_repro_floor,wb_repro_threshold,phi,reproduction_rate,alpha,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,final_avg_well_being,total_births,total_deaths
0.4,0.5,10.0,0.066,1.0,10,True,False,False,331,11,10.18653146277248,0.12207889628014117,0.8133946993088592,3684,3553
0.4,0.5,10.0,0.066,1.0,11,True,False,False,306,11,9.045571564065227,0.10781581912458457,0.7977147614599807,3977,3871
0.4,0.5,10.0,0.066,1.0,12,True,False,False,326,11,9.936578734618731,0.1189542508957574,0.818761580649331,4246,4120
0.4,0.5,10.0,0.066,1.0,13,True,False,False,220,11,7.074870528541139,0.0831801933963244,0.8240578045928123,3156,3136
0.4,0.5,10.0,0.066,1.0,14,True,False,False,345,11,10.598532341886282,0.12722929665027422,0.8145645346901155,4573,4428
0.4,0.5,10.0,0.069,1.0,0,True,False,False,296,11,8.6967779792671,0.10345556957949768,0.8011061126989825,4139,4043
0.4,0.5,10.0,0.069,1.0,1,True,False,False,521,11,15.344483358316575,0.18655817018161236,0.8025938458657625,5403,5082
0.4,0.5,10.0,0.069,1.0,2,True,False,False,357,11,10.737145137733346,0.1289620875627629,0.8059432451163169,3831,3674
0.4,0.5,10.0,0.069,1.0,3,True,False,False,478,11,13.96338313446213,0.1692931119582768,0.8045399452198587,5148,4870
0.4,0.5,10.0,0.069,1.0,4,True,False,False,641,11,19.44157634197162,0.23777570503651133,0.8117546235738591,7070,6629
0.4,0.5,10.0,0.069,1.0,5,True,False,False,504,11,14.520606667537095,0.17625893288001265,0.8014934754923606,5339,5035
0.4,0.5,10.0,0.069,1.0,8,True,False,False,436,11,13.522217267165388,0.16377812156494082,0.8057548321844539,4926,4690
0.4,0.5,10.0,0.069,1.0,7,True,False,False,683,11,20.256391313539268,0.24796166233149783,0.8120151543134598,6535,6052
0.4,0.5,10.0,0.069,1.0,6,True,False,False,555,11,16.55367721830421,0.20167423627550923,0.8060531537768639,6342,5987
0.4,0.5,10.0,0.069,1.0,9,True,False,False,473,11,14.16604992521135,0.17182663842360013,0.8136878163897695,5224,4951
0.4,0.5,10.0,0.069,1.0,10,True,False,False,571,11,16.223096078402364,0.19754165962704523,0.807267263331139,5881,5510
0.4,0.5,10.0,0.069,1.0,12,True,False,False,484,11,14.017867197654638,0.169974214244519,0.7940509591147145,4545,4261
0.4,0.5,10.0,0.069,1.0,11,True,False,False,732,11,20.804508751913353,0.2548136483613586,0.8054300124885266,7064,6532
0.4,0.5,10.0,0.069,1.0,13,True,False,False,508,11,15.333727844627344,0.18642371611039008,0.8047783768920324,4661,4353
0.4,0.5,10.0,0.069,1.0,14,True,False,False,532,11,16.181899659160546,0.1970266654290928,0.8043602408165473,5290,4958
0.4,0.5,15.0,0.06,1.0,0,False,True,False,45,11,0.0,0.0,0.814916759091887,1840,1995
0.4,0.5,15.0,0.06,1.0,1,False,True,False,110,11,0.0,0.0,0.8271743377007299,2461,2551
0.4,0.5,15.0,0.06,1.0,2,False,True,False,81,11,0.0,0.0,0.8029433056335055,1650,1769
0.4,0.5,15.0,0.06,1.0,3,False,True,False,23,11,0.0,0.0,0.816436490015594,1831,2008
0.4,0.5,15.0,0.06,1.0,4,False,True,False,110,11,0.0,0.0,0.8120485202674376,1944,2034
0.4,0.5,15.0,0.06,1.0,5,False,True,False,57,11,0.0,0.0,0.7800133065416236,1476,1619
0.4,0.5,15.0,0.06,1.0,6,False,True,False,62,11,0.0,0.0,0.8011285182133617,1748,1886
0.4,0.5,15.0,0.06,1.0,7,False,True,False,97,11,0.0,0.0,0.8285488934247484,1981,2084
0.4,0.5,15.0,0.06,1.0,9,False,True,False,103,11,0.0,0.0,0.8096469982016471,2036,2133
0.4,0.5,15.0,0.06,1.0,8,False,True,False,39,11,0.0,0.0,0.787123585551188,1856,2017
0.4,0.5,15.0,0.06,1.0,10,False,True,False,57,11,0.0,0.0,0.8186733750997102,1681,1824
0.4,0.5,15.0,0.06,1.0,12,False,True,False,79,11,0.0,0.0,0.7866458485593519,1508,1629
0.4,0.5,15.0,0.06,1.0,11,False,True,False,91,11,0.0,0.0,0.7977494714617813,2226,2335
0.4,0.5,15.0,0.06,1.0,13,False,True,False,73,11,0.0,0.0,0.8251133292110829,1820,1947
0.4,0.5,15.0,0.06,1.0,14,False,True,False,29,11,0.0,0.0,0.7930510882215607,1477,1648
0.4,0.5,15.0,0.063,1.0,0,True,False,False,212,11,9.167972982779357,0.07289730191419484,0.7821427801002085,3097,3085
0.4,0.5,15.0,0.063,1.0,1,False,True,False,158,11,0.0,0.0,0.8219306448323651,2768,2810
0.4,0.5,15.0,0.063,1.0,2,False,True,False,136,11,0.0,0.0,0.8149641890648684,2738,2802
0.4,0.5,15.0,0.063,1.0,3,True,False,False,210,11,9.566750580768533,0.07622069984035956,0.823798171720114,2981,2971
0.4,0.5,15.0,0.063,1.0,4,False,True,False,114,11,0.0,0.0,0.7986774779370103,2321,2407
0.4,0.5,15.0,0.063,1.0,5,False,True,False,209,11,0.0,0.0,0.8122733992193828,3417,3408
0.4,0.5,15.0,0.063,1.0,6,False,True,False,150,11,0.0,0.0,0.8060423479014995,2641,2691
0.4,0.5,15.0,0.063,1.0,7,False,True,False,168,11,0.0,0.0,0.8101394646314419,2877,2909
0.4,0.5,15.0,0.063,1.0,8,False,True,False,125,11,0.0,0.0,0.8142814908391814,2390,2465
0.4,0.5,15.0,0.063,1.0,9,False,True,False,178,11,0.0,0.0,0.8081100860926028,2562,2584
0.4,0.5,15.0,0.063,1.0,10,False,True,False,122,11,0.0,0.0,0.8047877159496656,2715,2793
0.4,0.5,15.0,0.063,1.0,11,False,True,False,113,11,0.0,0.0,0.793191423819964,2381,2468
0.4,0.5,15.0,0.063,1.0,12,True,False,False,177,11,8.022751325585007,0.06335306640934077,0.79925170755918,2672,2695
0.4,0.5,15.0,0.063,1.0,13,True,False,False,236,11,10.339976861262878,0.08266473942604703,0.8065771623513627,2691,2655
0.4,0.5,15.0,0.063,1.0,14,True,False,False,207,11,9.540237118584164,0.07599973757342122,0.8107169785081227,2910,2903
0.4,0.5,15.0,0.066,1.0,0,True,False,False,336,11,14.761441117361699,0.11951306087281502,0.8074312516538977,4545,4409
0.4,0.5,15.0,0.066,1.0,2,True,False,False,310,11,13.788720848647458,0.11140644581585457,0.8182536007500868,3875,3765
0.4,0.5,15.0,0.066,1.0,1,True,False,False,390,11,17.907007272628277,0.14572809430023828,0.8055823582928291,4419,4229
0.4,0.5,15.0,0.066,1.0,3,True,False,False,242,11,10.831682891733497,0.08676259946507242,0.7955387439255297,3299,3257
0.4,0.5,15.0,0.066,1.0,4,True,False,False,326,11,14.505155489087883,0.11737718587314978,0.8054347735914169,3305,3179
0.4,0.5,15.0,0.066,1.0,5,True,False,False,384,11,16.773611312283425,0.1362824138546061,0.8165728388370139,3908,3724
0.4,0.5,15.0,0.066,1.0,6,True,False,False,261,11,12.069757613632735,0.09708066893637927,0.8080127980523726,3095,3034
0.4,0.5,15.0,0.066,1.0,7,True,False,False,279,11,12.254236950731991,0.09861811307723103,0.8097436724611125,3621,3542
0.4,0.5,15.0,0.066,1.0,8,True,False,False,464,11,20.281616250244916,0.16551799881113155,0.8084623611479052,4524,4260
0.4,0.5,15.0,0.066,1.0,9,False,True,False,189,11,0.0,0.0,0.8075588699072214,3738,3749
0.4,0.5,15.0,0.066,1.0,10,True,False,False,408,11,17.924308996880647,0.14587228626430152,0.8116704326246748,5166,4958
0.4,0.5,15.0,0.066,1.0,12,True,False,False,284,11,12.498398631648111,0.10065294755866197,0.8068301793314833,3491,3407
0.4,0.5,15.0,0.066,1.0,11,True,False,False,337,11,15.568179608825679,0.12623639008155943,0.813718035955214,3717,3580
0.4,0.5,15.0,0.066,1.0,13,True,False,False,346,11,15.246261022461502,0.12355353244667366,0.8158692230552578,4440,4294
0.4,0.5,15.0,0.066,1.0,14,False,True,False,165,11,0.0,0.0,0.8020947440231965,2754,2789
0.4,0.5,15.0,0.069,1.0,0,True,False,False,546,11,23.56290788182954,0.19286416334329276,0.8045920092097099,6515,6169
0.4,0.5,15.0,0.069,1.0,1,True,False,False,557,11,23.16839818720614,0.18957633404450877,0.8017911907176843,5526,5169
0.4,0.5,15.0,0.069,1.0,2,True,False,False,449,11,19.962380241663162,0.16285749762525095,0.801027143011942,4829,4580
0.4,0.5,15.0,0.069,1.0,3,True,False,False,582,11,25.54264073130003,0.20936318466931242,0.8064591566898797,5971,5589
0.4,0.5,15.0,0.069,1.0,4,True,False,False,679,11,29.371046575234487,0.2412689790673385,0.806788371577761,7165,6686
0.4,0.5,15.0,0.069,1.0,5,True,False,False,617,11,26.668788350832653,0.21874845775892302,0.8105273957642011,6248,5831
0.4,0.5,15.0,0.069,1.0,7,True,False,False,422,11,18.41818999139057,0.14998827241236348,0.8044753566262829,4532,4310
0.4,0.5,15.0,0.069,1.0,8,True,False,False,463,11,19.991952688213747,0.16310395331112693,0.7992101049448028,4841,4578
0.4,0.5,15.0,0.069,1.0,6,True,False,False,691,11,30.624750449666926,0.2517173013226456,0.807101640141096,6817,6326
0.4,0.5,15.0,0.069,1.0,9,True,False,False,462,11,20.390580836922986,0.16642610564280885,0.8103601715924462,5944,5682
0.4,0.5,15.0,0.069,1.0,10,True,False,False,609,11,26.214591566924742,0.21496319829428362,0.8046087339017365,5768,5359
0.4,0.5,15.0,0.069,1.0,12,True,False,False,500,11,22.364954203085954,0.18288046126320975,0.8094709384972504,4824,4524
0.4,0.5,15.0,0.069,1.0,11,True,False,False,545,11,23.718415450713156,0.1941601577478918,0.8030754873332718,5533,5188
0.4,0.5,15.0,0.069,1.0,13,True,False,False,457,11,19.466740792601325,0.15872685651362167,0.7953214040240036,4608,4351
0.4,0.5,15.0,0.069,1.0,14,True,False,False,693,11,29.52739848012224,0.24257201014002988,0.8115738913040589,5174,4681
0.4,0.5,25.0,0.06,1.0,1,False,True,False,28,11,0.0,0.0,0.8202082574759236,1460,1632
0.4,0.5,25.0,0.06,1.0,0,False,True,False,70,11,0.0,0.0,0.8321000352956818,2375,2505
0.4,0.5,25.0,0.06,1.0,2,False,True,False,92,11,0.0,0.0,0.82235780545537,2118,2226
0.4,0.5,25.0,0.06,1.0,3,False,True,False,34,11,0.0,0.0,0.8202687593440204,1670,1836
0.4,0.5,25.0,0.06,1.0,4,False,True,False,117,11,0.0,0.0,0.8032407255042353,1571,1654
0.4,0.5,25.0,0.06,1.0,5,True,False,False,182,11,13.859462992674306,0.06719760518034183,0.8017552136853494,2292,2310
0.4,0.5,25.0,0.06,1.0,6,False,True,False,95,11,0.0,0.0,0.7916626167759826,2038,2143
0.4,0.5,25.0,0.06,1.0,8,False,True,False,51,11,0.0,0.0,0.8125153516556992,1799,1948
0.4,0.5,25.0,0.06,1.0,7,True,False,False,177,11,13.250715286804189,0.0641536365315748,0.8269433429088668,2596,2619
0.4,0.5,25.0,0.06,1.0,9,False,True,False,32,11,0.0,0.0,0.839710852856817,1419,1587
0.4,0.5,25.0,0.06,1.0,10,False,True,False,40,11,0.0,0.0,0.8120500012209086,1632,1792
0.4,0.5,25.0,0.06,1.0,11,False,True,False,98,11,0.0,0.0,0.8079561623542345,1939,2041
0.4,0.5,25.0,0.06,1.0,12,False,True,False,91,11,0.0,0.0,0.8276583308041765,2380,2489
0.4,0.5,25.0,0.06,1.0,13,False,True,False,42,11,0.0,0.0,0.7811221571184727,1584,1742
0.4,0.5,25.0,0.06,1.0,14,False,True,False,88,11,0.0,0.0,0.8114653150068545,2058,2170
0.4,0.5,25.0,0.063,1.0,0,True,False,False,254,11,18.417603849689712,0.08999003283690972,0.8218881212468458,3148,3094
0.4,0.5,25.0,0.063,1.0,2,False,True,False,143,11,0.0,0.0,0.7963941298306522,2430,2487
0.4,0.5,25.0,0.063,1.0,1,True,False,False,209,11,16.51840201136831,0.08049330567674673,0.8189064151145761,3131,3122
0.4,0.5,25.0,0.063,1.0,3,True,False,False,252,11,18.93316382498439,0.09256802765648628,0.8174942149722456,3085,3033
0.4,0.5,25.0,0.063,1.0,4,True,False,False,388,11,27.782045275027166,0.1368157804698825,0.8024363666961815,4088,3900
0.4,0.5,25.0,0.063,1.0,5,False,True,False,159,11,0.0,0.0,0.8116966511967894,2945,2986
0.4,0.5,25.0,0.063,1.0,6,False,True,False,156,11,0.0,0.0,0.8029563075704615,2629,2673
0.4,0.5,25.0,0.063,1.0,9,False,True,False,93,11,0.0,0.0,0.8214525237339375,1724,1831
0.4,0.5,25.0,0.063,1.0,7,False,True,False,53,11,0.0,0.0,0.8195759449120716,2146,2293
0.4,0.5,25.0,0.063,1.0,8,False,True,False,137,11,0.0,0.0,0.8031551458160961,2638,2701
0.4,0.5,25.0,0.063,1.0,10,False,True,False,111,11,0.0,0.0,0.8026583927718554,1870,1959
0.4,0.5,25.0,0.063,1.0,11,False,True,False,122,11,0.0,0.0,0.802061152889903,2662,2740
0.4,0.5,25.0,0.063,1.0,12,False,True,False,123,11,0.0,0.0,0.7963853120293444,2526,2603
0.4,0.5,25.0,0.063,1.0,13,False,True,False,168,11,0.0,0.0,0.7895011468331598,2686,2718
0.4,0.5,25.0,0.063,1.0,14,True,False,False,299,11,22.198862496462777,0.10889775562604882,0.8070766756193052,4101,4002
0.4,0.5,25.0,0.066,1.0,0,True,False,False,285,11,21.65429307966243,0.10617470276012002,0.7979178042875932,3778,3693
0.4,0.5,25.0,0.066,1.0,1,True,False,False,424,11,30.048518769845533,0.14814900482204887,0.8024016226487927,4538,4314
0.4,0.5,25.0,0.066,1.0,2,True,False,False,329,11,24.57091278714072,0.12075890391558233,0.8273850417694579,4333,4204
0.4,0.5,25.0,0.066,1.0,3,True,False,False,453,11,34.399837973803166,0.1699072459109702,0.808670882574104,5453,5200
0.4,0.5,25.0,0.066,1.0,4,True,False,False,300,11,21.990980450790683,0.10785826690669338,0.8057230203920364,3201,3101
0.4,0.5,25.0,0.066,1.0,5,True,False,False,347,11,25.10473837751601,0.1234282336382279,0.8100248185298297,4060,3913
0.4,0.5,25.0,0.066,1.0,6,True,False,False,432,11,30.291928827551537,0.14936614722266167,0.8075524012233878,4734,4502
0.4,0.5,25.0,0.066,1.0,7,True,False,False,325,11,21.709435361262344,0.10645043496019364,0.7859117382539987,3533,3408
0.4,0.5,25.0,0.066,1.0,8,True,False,False,217,11,14.41884207001545,0.0699947120147584,0.7946568422311893,2976,2959
0.4,0.5,25.0,0.066,1.0,9,False,True,False,137,11,0.0,0.0,0.8016603156059243,2996,3059
0.4,0.5,25.0,0.066,1.0,10,True,False,False,269,11,20.215783345428314,0.09898161014489734,0.7891495220597896,3736,3667
0.4,0.5,25.0,0.066,1.0,11,True,False,False,398,11,29.160426675798192,0.1437082085934045,0.8144383364945519,4709,4511
0.4,0.5,25.0,0.066,1.0,12,True,False,False,276,11,20.830318408764644,0.102054517814622,0.8027096304419391,3785,3709
0.4,0.5,25.0,0.066,1.0,13,True,False,False,258,11,19.27157136414683,0.09426019323022553,0.8050720622469149,3837,3779
0.4,0.5,25.0,0.066,1.0,14,True,False,False,417,11,29.719849879886333,0.14650553606249525,0.798106869292924,5203,4986
0.4,0.5,25.0,0.069,1.0,0,True,False,False,436,11,30.944364497740207,0.15262857224704654,0.8087665722571689,4950,4714
0.4,0.5,25.0,0.069,1.0,1,True,False,False,413,11,30.4538383488973,0.1501757559543035,0.8106741730615422,4746,4533
0.4,0.5,25.0,0.069,1.0,2,True,False,False,509,11,36.1578167027821,0.17869780428207754,0.8153679153065723,5956,5647
0.4,0.5,25.0,0.069,1.0,3,True,False,False,427,11,30.9396908332661,0.15260520209302553,0.799758223933585,4728,4501
0.4,0.5,25.0,0.069,1.0,5,True,False,False,473,11,34.859047232871255,0.17220346590637697,0.8044947965693947,4480,4207
0.4,0.5,25.0,0.069,1.0,6,True,False,False,304,11,22.63177199393748,0.11106246697029629,0.8072181501958695,4305,4201
0.4,0.5,25.0,0.069,1.0,4,True,False,False,603,11,43.42276984054253,0.21502531666919245,0.8005171378937653,5711,5308
0.4,0.5,25.0,0.069,1.0,8,True,False,False,388,11,28.804660240126584,0.1419292419249693,0.8055386615748071,4926,4738
0.4,0.5,25.0,0.069,1.0,7,True,False,False,520,11,37.58417031338758,0.1858301116558811,0.7926910341406459,5480,5160
0.4,0.5,25.0,0.069,1.0,9,True,False,False,602,11,45.02660253306989,0.2230450865757434,0.8015578341641371,6735,6333
0.4,0.5,25.0,0.069,1.0,10,True,False,False,522,11,35.18083990493779,0.17381255101281576,0.7947554176511804,4718,4396
0.4,0.5,25.0,0.069,1.0,11,True,False,False,454,11,34.12423386921466,0.16852912128416583,0.8124788793835009,5150,4896
0.4,0.5,25.0,0.069,1.0,12,True,False,False,591,11,41.74599837173864,0.20664082538982878,0.8065263535344155,5483,5092
0.4,0.5,25.0,0.069,1.0,13,True,False,False,655,11,45.903822970966644,0.22743152037642628,0.8025837097039276,6874,6419
0.4,0.5,25.0,0.069,1.0,14,True,False,False,580,11,42.83310978416837,0.21207679343061617,0.8087764631734109,5818,5438
0.5,0.5,1.0,0.06,1.0,0,False,True,False,122,10,0.0,0.0,0.8215517820868001,2726,2804
0.5,0.5,1.0,0.06,1.0,1,False,True,False,61,10,0.0,0.0,0.8121854118539955,1628,1767
0.5,0.5,1.0,0.06,1.0,2,False,True,False,66,10,0.0,0.0,0.8165334738218372,1900,2034
0.5,0.5,1.0,0.06,1.0,3,False,True,False,120,10,0.0,0.0,0.812319556440662,2467,2547
0.5,0.5,1.0,0.06,1.0,4,False,True,False,63,10,0.0,0.0,0.8157244719961257,1652,1789
0.5,0.5,1.0,0.06,1.0,5,False,True,False,85,10,0.0,0.0,0.8265099581658006,1606,1721
0.5,0.5,1.0,0.06,1.0,6,False,True,False,94,10,0.0,0.0,0.8069851102095568,2347,2453
0.5,0.5,1.0,0.06,1.0,8,False,True,False,2,10,0.0,0.0,0.6939234641351371,1124,1322
0.5,0.5,1.0,0.06,1.0,7,False,True,False,79,10,0.0,0.0,0.8274754159532174,1943,2064
0.5,0.5,1.0,0.06,1.0,10,False,True,False,129,10,0.0,0.0,0.8077362084795047,2266,2337
0.5,0.5,1.0,0.06,1.0,9,False,True,False,111,10,0.0,0.0,0.809248429025784,2475,2564
0.5,0.5,1.0,0.06,1.0,11,False,True,False,59,10,0.0,0.0,0.8148201793435833,1930,2071
0.5,0.5,1.0,0.06,1.0,12,False,True,False,132,10,0.0,0.0,0.8214945276581052,2362,2430
0.5,0.5,1.0,0.06,1.0,13,False,True,False,58,10,0.0,0.0,0.8046402763260341,1809,1951
0.5,0.5,1.0,0.06,1.0,14,False,True,False,49,9,0.0,0.0,0.8100099819270088,1276,1427
0.5,0.5,1.0,0.063,1.0,1,False,True,False,141,10,0.0,0.0,0.8068635705759117,2509,2568
0.5,0.5,1.0,0.063,1.0,0,False,True,False,172,10,0.0,0.0,0.794733370040279,2684,2712
0.5,0.5,1.0,0.063,1.0,2,False,True,False,149,10,0.0,0.0,0.8002968158961925,2418,2469
0.5,0.5,1.0,0.063,1.0,3,False,True,False,194,10,0.0,0.0,0.8314843211298474,3358,3364
0.5,0.5,1.0,0.063,1.0,4,False,True,False,152,10,0.0,0.0,0.8300162421904382,2297,2345
0.5,0.5,1.0,0.063,1.0,5,False,True,False,102,10,0.0,0.0,0.8123720439787627,2032,2130
0.5,0.5,1.0,0.063,1.0,6,False,True,False,116,10,0.0,0.0,0.8142253638802043,2011,2095
0.5,0.5,1.0,0.063,1.0,7,False,True,False,148,10,0.0,0.0,0.7963236292622279,2543,2595
0.5,0.5,1.0,0.063,1.0,8,True,False,False,220,10,1.0914893487119042,0.08382272570787637,0.7988467152369731,3191,3171
0.5,0.5,1.0,0.063,1.0,9,False,True,False,188,10,0.0,0.0,0.8073819398834992,2995,3007
0.5,0.5,1.0,0.063,1.0,10,False,True,False,162,10,0.0,0.0,0.787370729445992,2796,2834
0.5,0.5,1.0,0.063,1.0,11,False,True,False,168,10,0.0,0.0,0.806643541202518,2637,2669
0.5,0.5,1.0,0.063,1.0,12,False,True,False,123,10,0.0,0.0,0.8156570720959406,2840,2917
0.5,0.5,1.0,0.063,1.0,13,False,True,False,235,10,0.0,0.0,0.7979248097258675,3849,3814
0.5,0.5,1.0,0.063,1.0,14,False,True,False,59,10,0.0,0.0,0.8253153304977042,1994,2135
0.5,0.5,1.0,0.066,1.0,0,False,True,False,227,10,0.0,0.0,0.8255879157471459,3868,3841
0.5,0.5,1.0,0.066,1.0,1,True,False,False,256,10,1.1649136098595576,0.09300145217009488,0.8007939239414444,3478,3422
0.5,0.5,1.0,0.066,1.0,2,True,False,False,329,10,1.3901981361720785,0.12116414737893826,0.807816040728144,4144,4015
0.5,0.5,1.0,0.066,1.0,5,False,True,False,135,10,0.0,0.0,0.8019726756914594,2789,2854
0.5,0.5,1.0,0.066,1.0,4,True,False,False,254,10,1.1115602009657448,0.08633177187985638,0.8050316970265456,3044,2990
0.5,0.5,1.0,0.066,1.0,6,True,False,False,346,10,1.4312165427157748,0.12629183597251198,0.8072604918855664,4666,4520
0.5,0.5,1.0,0.066,1.0,3,True,False,False,411,10,1.5758497190147707,0.14437234975268495,0.8141802668214799,4450,4239
0.5,0.5,1.0,0.066,1.0,7,True,False,False,349,10,1.431529590575553,0.12633096980229633,0.7987994935360573,4004,3855
0.5,0.5,1.0,0.066,1.0,10,True,False,False,280,10,1.2024080956188206,0.09768861732560594,0.7966054301724801,3738,3658
0.5,0.5,1.0,0.066,1.0,9,True,False,False,279,10,1.2249202781886765,0.10050285302209852,0.8056090869018104,4240,4161
0.5,0.5,1.0,0.066,1.0,8,True,False,False,376,10,1.5042750466157517,0.13542483942097455,0.8047838913212269,4519,4343
0.5,0.5,1.0,0.066,1.0,11,True,False,False,411,10,1.62578336273695,0.15061452727722258,0.8099033031932477,4461,4250
0.5,0.5,1.0,0.066,1.0,12,False,True,False,179,10,0.0,0.0,0.8069631633250987,3383,3404
0.5,0.5,1.0,0.066,1.0,13,True,False,False,505,10,1.8331881394750642,0.17654208462121124,0.7986035337656475,4720,4415
0.5,0.5,1.0,0.066,1.0,14,True,False,False,223,10,1.0240590282478823,0.0753932983120881,0.8234354743269019,3279,3256
0.5,0.5,1.0,0.069,1.0,1,True,False,False,635,10,2.2657331877691886,0.23061430404969427,0.8090358757657657,6451,6016
0.5,0.5,1.0,0.069,1.0,0,True,False,False,601,10,2.0914604881358962,0.20882856950878131,0.7983265269641409,6269,5868
0.5,0.5,1.0,0.069,1.0,2,True,False,False,427,10,1.6471675599619668,0.15328775401398131,0.8139956241651667,4478,4251
0.5,0.5,1.0,0.069,1.0,6,True,False,False,306,10,1.3388866195496014,0.1147497229548921,0.8087539991656533,3580,3474
0.5,0.5,1.0,0.069,1.0,4,True,False,False,520,10,1.9553139093679586,0.19180896031278036,0.7963562298027739,6569,6249
0.5,0.5,1.0,0.069,1.0,3,True,False,False,500,10,1.8312648031467167,0.17630164955461944,0.8162816961513014,5240,4940
0.5,0.5,1.0,0.069,1.0,5,True,False,False,517,10,1.9618085808017995,0.1926208556057825,0.8000854889815023,5821,5504
0.5,0.5,1.0,0.069,1.0,7,True,False,False,584,10,2.0555786352368104,0.20434299863743027,0.8056347227337284,5736,5352
0.5,0.5,1.0,0.069,1.0,9,True,False,False,510,10,1.8658722095185731,0.1806279023718263,0.8053282863314882,5203,4893
0.5,0.5,1.0,0.069,1.0,8,True,False,False,299,10,1.3250958513329065,0.11302574650531808,0.7905175039969377,4294,4195
0.5,0.5,1.0,0.069,1.0,10,True,False,False,501,10,1.8523610023348336,0.17893887395393138,0.8121740825234068,4983,4682
0.5,0.5,1.0,0.069,1.0,11,True,False,False,429,10,1.630752325611932,0.15123569456880753,0.7939453655041964,4903,4674
0.5,0.5,1.0,0.069,1.0,12,True,False,False,460,10,1.719856219343015,0.16237452358676033,0.8072379598228047,5292,5032
0.5,0.5,1.0,0.069,1.0,13,True,False,False,577,10,2.0798270727484645,0.20737428249657158,0.8101722460517532,5125,4748
0.5,0.5,1.0,0.069,1.0,14,True,False,False,449,10,1.658594592461656,0.15471624100604575,0.8015431723919771,4940,4691
0.5,0.5,5.0,0.06,1.0,0,False,True,False,78,10,0.0,0.0,0.8040892176365251,1453,1575
0.5,0.5,5.0,0.06,1.0,2,False,True,False,35,10,0.0,0.0,0.7937537943509507,1539,1704
0.5,0.5,5.0,0.06,1.0,1,False,True,False,133,11,0.0,0.0,0.8081651006500877,2686,2753
0.5,0.5,5.0,0.06,1.0,4,False,True,False,53,10,0.0,0.0,0.815645435696905,1640,1787
0.5,0.5,5.0,0.06,1.0,5,False,True,False,87,10,0.0,0.0,0.8101507442549621,1894,2007
0.5,0.5,5.0,0.06,1.0,3,False,True,False,95,10,0.0,0.0,0.8173675427394018,2172,2277
0.5,0.5,5.0,0.06,1.0,6,False,True,False,94,10,0.0,0.0,0.7932488721603722,1881,1987
0.5,0.5,5.0,0.06,1.0,7,False,True,False,71,10,0.0,0.0,0.7961866451096736,1946,2075
0.5,0.5,5.0,0.06,1.0,9,False,True,False,71,10,0.0,0.0,0.7825880774647297,1577,1706
0.5,0.5,5.0,0.06,1.0,8,False,True,False,40,10,0.0,0.0,0.8710352641150841,1722,1882
0.5,0.5,5.0,0.06,1.0,10,False,True,False,105,10,0.0,0.0,0.8090674412012296,2177,2272
0.5,0.5,5.0,0.06,1.0,11,False,True,False,50,10,0.0,0.0,0.8661750503343881,1483,1633
0.5,0.5,5.0,0.06,1.0,12,False,True,False,86,10,0.0,0.0,0.8205174319143115,1373,1487
0.5,0.5,5.0,0.06,1.0,13,False,True,False,39,10,0.0,0.0,0.7839128930646219,1597,1758
0.5,0.5,5.0,0.06,1.0,14,False,True,False,169,11,0.0,0.0,0.8220689745588607,2725,2756
0.5,0.5,5.0,0.063,1.0,0,False,True,False,188,11,0.0,0.0,0.8216702193922458,3272,3284
0.5,0.5,5.0,0.063,1.0,2,False,True,False,107,10,0.0,0.0,0.8007252073737723,2132,2225
0.5,0.5,5.0,0.063,1.0,1,False,True,False,73,10,0.0,0.0,0.8360671181339472,2290,2417
0.5,0.5,5.0,0.063,1.0,3,False,True,False,128,10,0.0,0.0,0.8043369954160069,2446,2518
0.5,0.5,5.0,0.063,1.0,6,False,True,False,170,10,0.0,0.0,0.8056730901540256,2617,2647
0.5,0.5,5.0,0.063,1.0,4,False,True,False,133,11,0.0,0.0,0.7802109720250782,2815,2882
0.5,0.5,5.0,0.063,1.0,7,False,True,False,168,11,0.0,0.0,0.8146178447317469,3042,3074
0.5,0.5,5.0,0.063,1.0,5,False,True,False,233,11,0.0,0.0,0.7977481706421263,3716,3683
0.5,0.5,5.0,0.063,1.0,8,False,True,False,118,10,0.0,0.0,0.8284126642827905,2364,2446
0.5,0.5,5.0,0.063,1.0,10,True,False,False,201,11,3.463354813116896,0.07606566610589997,0.8091302044566506,2991,2990
0.5,0.5,5.0,0.063,1.0,9,False,True,False,204,11,0.0,0.0,0.810624276699204,3804,3800
0.5,0.5,5.0,0.063,1.0,11,False,True,False,187,11,0.0,0.0,0.8120643374211485,3236,3249
0.5,0.5,5.0,0.063,1.0,12,False,True,False,154,10,0.0,0.0,0.8027932370515287,2218,2264
0.5,0.5,5.0,0.063,1.0,13,False,True,False,189,11,0.0,0.0,0.8081817448553918,3283,3294
0.5,0.5,5.0,0.063,1.0,14,False,True,False,216,11,0.0,0.0,0.8053482691724403,3534,3518
0.5,0.5,5.0,0.066,1.0,0,True,False,False,381,11,6.121302664968189,0.14251938690401533,0.8094151206007949,4773,4592
0.5,0.5,5.0,0.066,1.0,1,True,False,False,333,11,5.13742008634067,0.11792046245513685,0.8165599637050208,3687,3554
0.5,0.5,5.0,0.066,1.0,2,True,False,False,404,11,5.896463172190527,0.136897974528785,0.8138544448489554,4032,3828
