reproduction_rate,alpha,successor_capability,phi,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
0.09,0.2,12.0,10.0,True,False,False,2802,12,1.6008079033228346,33.15005966960945,29.393343538866265,0.3621822009026254
0.09,0.2,12.0,10.0,True,False,False,2959,12,1.6173686610423428,32.96423965725693,29.312301447323744,0.36116909817054416
0.09,0.2,12.0,10.0,True,False,False,2832,12,1.6206872982114895,32.73671493900554,29.47237992766558,0.36317023048021946
0.09,0.2,12.0,10.0,True,False,False,2679,12,1.6104303384730403,32.8871691177542,29.53942689909693,0.3640083809957057
0.09,0.2,12.0,10.0,True,False,False,2834,12,1.6063612539753824,32.881111604204115,29.384724934769185,0.3620744602430421
0.09,0.2,12.0,10.0,True,False,False,3106,12,1.616878534240673,32.84440515219714,29.607725141577152,0.36486217353086986
0.09,0.2,12.0,10.0,True,False,False,2971,12,1.6122391712074005,32.67811022795974,29.34949520609702,0.36163405527192233
0.09,0.2,12.0,10.0,True,False,False,2873,12,1.6094130543960523,32.87674859411615,29.518715403073724,0.3637494676991737
0.09,0.2,12.0,10.0,True,False,False,2846,12,1.6092934812466315,32.724519042524754,29.398260135419584,0.36224366299737004
0.09,0.2,12.0,10.0,True,False,False,2955,12,1.6169703520971583,32.818454117984814,29.5322937034967,0.36391920928312604
0.09,0.2,12.0,10.0,True,False,False,2734,12,1.6228399965746068,33.181483719266964,29.580576078659174,0.3645227846262986
0.09,0.2,12.0,10.0,True,False,False,2916,12,1.6308313739907712,32.86008334916361,29.418507085692276,0.3624967690206361
0.09,0.2,12.0,10.0,True,False,False,2852,12,1.6057606358940992,32.73615236902461,29.422889041903524,0.36255154762191866
0.09,0.2,12.0,10.0,True,False,False,2898,12,1.610256314572963,32.819986714543724,29.51893823929621,0.3637522533695571
0.09,0.3,4.0,10.0,True,False,False,2890,14,1.1059424194793595,24.220470823216765,29.23323431984873,0.360180684302533
0.09,0.3,4.0,10.0,True,False,False,2817,14,1.1112656607029312,24.543598293177478,29.14806250706463,0.3591159561865559
0.09,0.3,4.0,10.0,True,False,False,2918,14,1.1063803541853088,24.17159676936513,29.330390046719025,0.3613952227257825
0.09,0.3,4.0,10.0,True,False,False,2914,14,1.1030842683995061,24.262188291837777,29.37886364060018,0.3620011884926005
0.09,0.3,4.0,10.0,True,False,False,2841,14,1.0990689998187244,24.23536962442343,29.402307779584085,0.3622942623709219
0.09,0.3,4.0,10.0,True,False,False,2970,14,1.1050342566278757,24.495687187419104,29.403887211058212,0.36231400675786724
0.09,0.3,4.0,10.0,True,False,False,2976,14,1.1052651787842263,24.109822395651104,29.28721116740101,0.3608554459233236
0.09,0.3,4.0,10.0,True,False,False,2834,14,1.1007985910404143,24.12868998047276,29.486825110048745,0.36335080892905053
0.09,0.3,4.0,10.0,True,False,False,2892,14,1.0996111045348134,24.22618582594387,29.392844629951714,0.3621759640633065
0.09,0.3,4.0,10.0,True,False,False,2804,14,1.088880280314163,24.117134434360665,29.37851700125849,0.3619968551437624
0.09,0.3,4.0,10.0,True,False,False,2931,14,1.1039980883170395,24.40646504282664,29.480666023758637,0.3632738144684973
0.09,0.3,4.0,10.0,True,False,False,2890,14,1.102269877892706,24.28246400131577,29.33529809326128,0.3614565779463104
0.09,0.3,4.0,10.0,True,False,False,2906,14,1.101335560818297,24.2760674863408,29.19481285901269,0.35970037975027874
0.09,0.3,4.0,10.0,True,False,False,2954,14,1.1002274269079837,24.33283995176503,29.34659257293388,0.36159776964405915
0.09,0.3,4.0,10.0,True,False,False,2756,14,1.0995501953130347,24.296668575297907,29.457729345059068,0.36298708432756954
0.09,0.3,4.0,10.0,True,False,False,2852,14,1.1104557425461818,24.332305751591974,29.399567320918727,0.3622600040441305
0.09,0.3,4.0,10.0,True,False,False,3023,14,1.105159083646672,24.44092902381148,29.183699677812847,0.3595614544454521
0.09,0.3,4.0,10.0,True,False,False,2930,14,1.1047618992499189,24.386237999806216,29.401689509509463,0.3622865334110093
0.09,0.3,4.0,10.0,True,False,False,2798,14,1.101638918733685,24.226676737793884,29.260679473263934,0.3605237746788642
0.09,0.3,4.0,10.0,True,False,False,2819,14,1.1100137758610975,24.50656872481314,29.452926918526224,0.3629270494477964
0.09,0.3,4.0,10.0,True,False,False,2800,14,1.0999721871396966,24.274002771800713,29.290074218314555,0.3608912367836429
0.09,0.3,4.0,10.0,True,False,False,2859,14,1.1016928589911397,24.234897621782274,29.41766677880209,0.36248626437068143
0.09,0.3,4.0,10.0,True,False,False,3068,14,1.1033457639541078,24.122690672704245,29.326175127070986,0.3613425322231488
0.09,0.3,4.0,10.0,True,False,False,2838,14,1.105887584503576,24.151713250374748,29.5711139095735,0.3644044985401067
0.09,0.3,4.0,10.0,True,False,False,2954,14,1.0986424079658206,24.3400032479572,29.265693950175546,0.36058646035854014
0.09,0.3,4.0,10.0,True,False,False,3014,14,1.1084793406737623,24.280965102630663,29.51367405672189,0.36368644607286127
0.09,0.3,4.0,10.0,True,False,False,2892,14,1.0943987297581235,24.208990584033543,29.335158648995822,0.3614548347570272
0.09,0.3,4.0,10.0,True,False,False,2863,14,1.1010728072510458,24.056281750176012,29.399591736603803,0.3622603092860944
0.09,0.3,4.0,10.0,True,False,False,2807,14,1.1012478101169365,24.14166145662304,29.332016689582538,0.3614155573119544
0.09,0.3,4.0,10.0,True,False,False,2738,14,1.1009240766202568,24.219556887638593,29.516056011156074,0.3637162227945893
0.09,0.3,4.0,10.0,True,False,False,2976,14,1.108462921542984,24.104331155592725,29.39034983957236,0.3621447768263649
0.09,0.3,4.0,10.0,True,False,False,2824,14,1.0985381713944535,23.96221423567541,29.5552564278242,0.3642062650572032
0.09,0.3,4.0,10.0,True,False,False,2918,14,1.1146538151383387,24.522131799269264,29.362345033880853,0.3617946902528195
0.09,0.3,4.0,10.0,True,False,False,3048,14,1.0999925542468294,24.339492666669912,29.391863846773113,0.3621637033295821
0.09,0.3,4.0,10.0,True,False,False,2908,14,1.1026092974946715,24.29464264572668,29.318179172949858,0.36124257524872605
0.09,0.3,4.0,10.0,True,False,False,2690,14,1.0977681533165324,24.116952394560563,29.502615409758967,0.3635482025820699
0.09,0.3,4.0,10.0,True,False,False,2649,14,1.1060756579204436,24.151713535629554,29.513593048735384,0.3636854334429944
0.09,0.3,4.0,10.0,True,False,False,2880,14,1.0984798406830993,24.305384251129492,29.351144104812256,0.361654668087086
0.09,0.3,4.0,10.0,True,False,False,2850,14,1.1000199698835742,24.29136500507441,29.431761042576273,0.36266245599209235
0.09,0.3,4.0,10.0,True,False,False,2849,14,1.0940717636256139,24.267812259708144,29.57236694810344,0.3644201627975946
0.09,0.3,4.0,10.0,True,False,False,2871,14,1.107064115842528,24.449232252167143,29.440023188959195,0.3627657406254896
0.09,0.3,4.0,10.0,True,False,False,2802,14,1.0978050581721812,24.17646929255359,29.35313964236704,0.36167961421035294
0.09,0.3,4.0,10.0,True,False,False,2954,14,1.1091369253442647,24.520054556423514,29.37962487163503,0.36201070458787243
0.09,0.3,4.0,10.0,True,False,False,2892,14,1.0993113091598563,24.09520796165531,29.41090876155791,0.36240178275389734
0.09,0.3,4.0,10.0,True,False,False,2866,14,1.0988886395888326,24.419662496963145,29.569339292300576,0.3643823141568491
0.09,0.3,4.0,10.0,True,False,False,2823,14,1.0962744363330232,24.249154966470275,29.379551243021147,0.3620097841543689
0.09,0.3,4.0,10.0,True,False,False,2861,14,1.105143982401116,24.164603569697658,29.45608191343854,0.3629664898635961
0.09,0.3,4.0,10.0,True,False,False,2907,14,1.10506401534663,24.282836132852957,29.318855613980865,0.36125103140948045
0.09,0.3,4.0,10.0,True,False,False,2774,14,1.1033220825024823,24.057417313042105,29.415000910250484,0.3624529384937561
0.09,0.3,4.0,10.0,True,False,False,2926,14,1.1065566840516787,24.18263415747562,29.206055958938673,0.3598409291135346
0.09,0.3,9.0,10.0,True,False,False,2895,12,1.105420587413288,24.41922238601221,29.31651996804903,0.36122183361697263
0.09,0.3,9.0,10.0,True,False,False,2928,12,1.1097180243854385,24.535704417635056,29.306109355595176,0.3610916911327268
0.09,0.3,9.0,10.0,True,False,False,3016,12,1.0992437781594055,24.229648983341036,29.49093862092361,0.3634022316175774
0.09,0.3,9.0,10.0,True,False,False,3025,12,1.1108988005351872,24.33726202576112,29.321573030831008,0.3612850016879751
0.09,0.3,9.0,10.0,True,False,False,2854,12,1.0973281769380085,24.210679044528153,29.53148198787506,0.36390906208195417
0.09,0.3,9.0,10.0,True,False,False,2763,12,1.1121255458138042,24.399160871508442,29.416504339166778,0.3624717327783416
0.09,0.3,9.0,10.0,True,False,False,2803,12,1.1138077639679347,24.44474659597829,29.43765250699598,0.362736104882159
0.09,0.3,9.0,10.0,True,False,False,2790,12,1.0935580636172224,24.202529348425365,29.42584422494206,0.3625884902156962
0.09,0.3,9.0,10.0,True,False,False,2921,12,1.1012324911782976,24.369120275353154,29.344013917647437,0.36156553399049707
0.09,0.3,9.0,10.0,True,False,False,2920,12,1.10258415989951,24.085612716503952,29.241191832749813,0.3602801607463337
0.09,0.3,9.0,10.0,True,False,False,2926,12,1.0966145756809609,24.327674567332323,29.46173468265111,0.36303715482797083
0.09,0.3,9.0,10.0,True,False,False,2886,12,1.1109555676764287,24.281522476900182,29.33639692170251,0.36147031434697413
0.09,0.3,9.0,10.0,True,False,False,2866,12,1.1040996976123874,24.328298909433215,29.42428381675209,0.3625689836129896
0.09,0.3,9.0,10.0,True,False,False,2760,12,1.109859415506902,24.20841855709848,29.31905375412051,0.36125350837360426
0.09,0.3,9.0,10.0,True,False,False,2807,12,1.104352355412701,24.25345748739858,29.267556830510635,0.3606097481619812
0.09,0.3,9.0,10.0,True,False,False,2734,12,1.1109397489207717,24.30096928562982,29.490605260928373,0.363398064351947
0.09,0.3,9.0,10.0,True,False,False,2908,12,1.0890515286744562,24.157050353072695,29.357656958841847,0.36173608492381976
0.09,0.3,9.0,10.0,True,False,False,2803,12,1.101535962265518,24.12323597249591,29.483007751036457,0.3633030882665729
0.09,0.3,9.0,10.0,True,False,False,2917,12,1.1045902322486938,24.370008159817274,29.43527815754166,0.3627064232753041
0.09,0.3,9.0,10.0,True,False,False,3010,12,1.1066346623910701,24.111042727934073,29.5673719071108,0.3643577199641571
0.09,0.3,9.0,10.0,True,False,False,2880,12,1.103629911669189,24.134996630858673,29.51782630339004,0.36373835311990355
0.09,0.3,9.0,10.0,True,False,False,2846,12,1.111814754714986,24.562673095024756,29.361530745448874,0.3617845109129751
0.09,0.3,9.0,10.0,True,False,False,2827,12,1.1103763524900823,24.354718605465912,29.39785304887572,0.36223857401328474
0.09,0.3,9.0,10.0,True,False,False,2846,12,1.1040842687339671,24.272072919466357,29.291767956180742,0.36091241011151404
0.09,0.3,9.0,10.0,True,False,False,2813,12,1.1092553884626006,24.187477081892105,29.302351750122806,0.3610447175286432
0.09,0.3,9.0,10.0,True,False,False,2904,12,1.1080351425269448,24.07710547024681,29.236880705473435,0.3602262675547506
0.09,0.3,9.0,10.0,True,False,False,2706,12,1.1099663373885391,24.476889842676496,29.391244808909352,0.3621559648031952
0.09,0.3,9.0,10.0,True,False,False,2920,12,1.110576540994205,24.25806781704281,29.513347549170568,0.36368236442791213
0.09,0.3,9.0,10.0,True,False,False,2789,12,1.1054432696921834,24.316484159418142,29.55021290485352,0.3641432162306745
0.09,0.3,9.0,10.0,True,False,False,2673,12,1.1076090792085354,24.4296974336033,29.421516948987623,0.36253439515223146
0.09,0.3,9.0,10.0,True,False,False,3039,12,1.093993657760422,24.29291475945218,29.41105701785715,0.36240363610213044
0.09,0.3,9.0,10.0,True,False,False,2896,12,1.0992433170120248,24.196108466522386,29.559273596832007,0.36425648343333206
0.09,0.3,9.0,10.0,True,False,False,2943,12,1.0967971467402577,24.207843367810316,29.51421644210829,0.3636932264033029
0.09,0.3,9.0,10.0,True,False,False,3074,12,1.103768649961387,24.249050994596843,29.37035567830038,0.3618948308701718
0.09,0.3,9.0,10.0,True,False,False,2863,12,1.1030261909454375,24.238951907200608,29.337307710045536,0.36148170004911806
0.09,0.3,9.0,10.0,True,False,False,2835,12,1.1022506514136827,24.334512608124008,29.350145953029802,0.36164219023604816
0.09,0.3,9.0,10.0,True,False,False,2815,12,1.098963514171011,24.228707533170564,29.328311411829397,0.3613692378187849
0.09,0.3,9.0,10.0,True,False,False,2858,12,1.1071256738499802,24.183832637852447,29.308387692377124,0.36112017249653505
0.09,0.3,9.0,10.0,True,False,False,2981,12,1.1073408659553372,24.221804360349847,29.399969148813522,0.36226502727103177
0.09,0.3,9.0,10.0,True,False,False,2928,12,1.1035482315424452,24.25361818341621,29.29056741721515,0.36089740222387634
0.09,0.3,9.0,10.0,True,False,False,2861,12,1.1095077489758187,24.29467194168515,29.220033035930516,0.36001565578048295
0.09,0.3,9.0,10.0,True,False,False,2808,12,1.1022864563174701,24.138889450680733,29.368152012501525,0.36186728299589815
0.09,0.3,9.0,10.0,True,False,False,2897,12,1.1060050659815481,24.382138464532538,29.371039530332194,0.3619033796958818
0.09,0.3,9.0,10.0,True,False,False,2769,12,1.10191303402757,24.37331477052389,29.3334360286925,0.36143330039387067
0.09,0.3,9.0,10.0,True,False,False,2864,12,1.1021728883196515,24.29519770149379,29.475462775308443,0.3632087689586204
0.09,0.3,9.0,10.0,True,False,False,2773,12,1.1011315654974665,24.56254129577879,29.392896474454897,0.362176612144126
0.09,0.3,9.0,10.0,True,False,False,2780,12,1.105558647298394,24.39746813805871,29.308005048479753,0.3611153891409825
0.09,0.3,9.0,10.0,True,False,False,2767,12,1.1011920882834474,24.386216817524943,29.376421840249538,0.3619706637028654
0.09,0.3,12.0,10.0,True,False,False,2720,11,0.9524982573100238,21.483494412045093,29.414930060743654,0.36245205280990334
0.09,0.3,9.0,10.0,True,False,False,2860,12,1.1036221533602786,24.29780223520755,29.1733534459476,0.35943211681063497
0.09,0.3,9.0,10.0,True,False,False,3061,12,1.0969721613640793,24.252704958824747,29.408407080069615,0.3623705093687176
0.09,0.3,12.0,10.0,True,False,False,2843,11,0.9421616408584691,21.231519612947302,29.43199888184311,0.3626654292045
0.09,0.3,12.0,10.0,True,False,False,2790,11,0.9434492434468429,21.332123911396994,29.463469677719765,0.36305884392225424
0.09,0.3,12.0,10.0,True,False,False,2812,11,0.9308370096081509,21.226129311368584,29.4518388430036,0.3629134474989427
0.09,0.3,12.0,10.0,True,False,False,2823,11,0.9395226160111267,21.42503316924003,29.381597295103056,0.36203536174164186
0.09,0.3,12.0,10.0,True,False,False,2915,11,0.9457840771417713,21.432278614288204,29.389006376459115,0.3621279822435629
0.09,0.3,12.0,10.0,True,False,False,2772,11,0.9464454942991672,21.561606420043187,29.308472881182638,0.3611212374343816
0.09,0.3,12.0,10.0,True,False,False,2894,11,0.9440984172697764,21.485533821677762,29.259311580410902,0.3605066746949216
0.09,0.3,12.0,10.0,True,False,False,2808,11,0.9373828031187766,21.42013715532813,29.550805346861345,0.3641506223395309
0.09,0.3,12.0,10.0,True,False,False,2978,11,0.9426382473579777,21.213775799882058,29.25580619841163,0.36046285411154055
0.09,0.3,12.0,10.0,True,False,False,2951,11,0.943804546596753,21.437745825853618,29.540793825897243,0.364025468832068
0.09,0.3,12.0,10.0,True,False,False,2885,11,0.9382817619402446,21.299042677486028,29.140445008496044,0.3590207302194111
0.09,0.3,12.0,10.0,True,False,False,2853,11,0.944236337495285,21.352172782495025,29.438230416811585,0.3627433293193549
0.09,0.3,12.0,10.0,True,False,False,2742,11,0.9366749797703395,21.41220498371733,29.226039114631227,0.3600907374943445
0.09,0.3,12.0,10.0,True,False,False,2787,11,0.9456271292573301,21.54914035707489,29.39644555271396,0.36222097900951034
0.09,0.3,12.0,10.0,True,False,False,2811,11,0.9475521739910546,21.60883876290494,29.31878720841572,0.3612501763160051
0.09,0.3,12.0,10.0,True,False,False,3030,11,0.9479454024811796,21.50090165124033,29.414913704307857,0.36245184831352395
0.09,0.3,12.0,10.0,True,False,False,2758,11,0.9446746730449257,21.580112495503904,29.386174497394627,0.36209258109601594
0.09,0.3,12.0,10.0,True,False,False,2822,11,0.9522160901199634,21.516594564445086,29.33937062744574,0.36150748848497527
0.09,0.3,12.0,10.0,True,False,False,2907,11,0.9510916536197067,21.30044234911247,29.34905573656325,0.3616285614805938
0.09,0.3,12.0,10.0,True,False,False,2890,11,0.9351919217580439,21.203034911007027,29.381631726755007,0.3620357921504408
0.09,0.3,12.0,10.0,True,False,False,3059,11,0.94226414495449,21.197856625019213,29.32905832010794,0.3613785749000605
0.09,0.3,12.0,10.0,True,False,False,2783,11,0.9538997828589458,21.421483500407103,29.33137319057343,0.3614075129551645
0.09,0.3,12.0,10.0,True,False,False,2940,11,0.9365679379836345,21.302145169014594,29.31075494072967,0.36114976537055976
0.09,0.3,12.0,10.0,True,False,False,2984,11,0.942789692061136,21.508217399191757,29.42826021939046,0.36261869240545114
0.09,0.3,12.0,10.0,True,False,False,2812,11,0.954232729781651,21.38935401449583,29.373113787149048,0.3619293098714131
0.09,0.3,12.0,10.0,True,False,False,2909,11,0.9549721156184959,21.314261789536452,29.391501674874604,0.36215917584213997
0.09,0.3,12.0,10.0,True,False,False,2954,11,0.9417841032705027,21.417433581082573,29.44021269333108,0.3627681095945117
0.09,0.3,12.0,10.0,True,False,False,2805,11,0.9483102231555868,21.482429750856983,29.22277729760549,0.3600499616600928
0.09,0.3,12.0,10.0,True,False,False,2822,11,0.9401491616484323,21.256743024497744,29.354817026068098,0.36170058308234243
0.09,0.3,12.0,10.0,True,False,False,2934,11,0.9379273837203724,21.2811192405297,29.306905785229514,0.3611016472478207
0.09,0.3,12.0,10.0,True,False,False,2789,11,0.9430545534132877,21.440899463937495,29.29149599874514,0.36090901036197537
0.09,0.3,12.0,10.0,True,False,False,2833,11,0.9514425748468367,21.315504951446332,29.435614741965775,0.3627106308756695
0.09,0.3,12.0,10.0,True,False,False,2733,11,0.9451205355988423,21.543804409160174,29.24908833726505,0.3603788745095787
0.09,0.3,12.0,10.0,True,False,False,2886,11,0.9427009350961831,21.50011952547257,29.289620561580694,0.3608855656170183
0.09,0.3,12.0,10.0,True,False,False,2752,11,0.9486814793373483,21.424601144355183,29.369009531852583,0.36187800285629
0.09,0.3,12.0,10.0,True,False,False,2756,11,0.9512117346197321,21.234226465340083,29.38894221903655,0.36212718025033536
0.09,0.3,12.0,10.0,True,False,False,2864,11,0.9459136036798306,21.22621888143137,29.464380251264988,0.3630702269386654
0.09,0.3,12.0,10.0,True,False,False,2891,11,0.9498232882473177,21.477970120620604,29.315643517535403,0.36121087717229244
0.09,0.3,12.0,10.0,True,False,False,2802,11,0.9436378084880815,21.370382842098824,29.32271631429547,0.3612992938466174
0.09,0.3,12.0,10.0,True,False,False,2968,11,0.9453504021338135,21.653139614785612,29.422917675965955,0.3625519055478397
0.09,0.3,12.0,10.0,True,False,False,2729,11,0.9482774921867237,21.422322135014433,29.376672148123,0.36197379275916014
0.09,0.3,12.0,10.0,True,False,False,2820,11,0.9401967770090793,21.365795969445987,29.217628139939393,0.35998559231895577
0.09,0.3,12.0,10.0,True,False,False,2850,11,0.9384992260897427,21.44522271494944,29.13582161280947,0.3589629333826575
0.09,0.3,12.0,10.0,True,False,False,2938,11,0.9533499465720794,21.336159139779618,29.285171173243647,0.36082994405102564
0.09,0.3,12.0,10.0,True,False,False,2780,11,0.9380898119206449,21.462988400089607,29.474932743054524,0.3632021430457496
0.09,0.3,12.0,10.0,True,False,False,2953,11,0.9439480038700829,21.42893467250533,29.36335244861123,0.36180728388940747
0.09,0.3,12.0,10.0,True,False,False,2837,11,0.9403059240137001,21.53070060654164,29.254325043838843,0.3604443383132912
0.09,0.3,12.0,10.0,True,False,False,2708,11,0.9477978806127351,21.433130457676313,29.200455516652475,0.35977091830988017
0.09,0.3,12.0,10.0,True,False,False,3065,11,0.9360180199788135,21.472810191370368,29.36674067989974,0.36184963995440234
0.09,0.4,4.0,10.0,True,False,False,2915,13,0.629856791304203,15.755837649701327,29.334429846615812,0.3614457240386878
0.09,0.4,4.0,10.0,True,False,False,2939,13,0.6281285341341866,15.691257909146486,29.54870662725451,0.36412438633643357
0.09,0.4,4.0,10.0,True,False,False,2958,13,0.6259764592629709,15.663339985614652,29.41081206859584,0.3624005740376588
0.09,0.4,4.0,10.0,True,False,False,2924,13,0.6288418407536565,15.825964750211561,29.348169870089112,0.3616174873145567
0.09,0.4,4.0,10.0,True,False,False,2856,13,0.6318315511711464,15.773888223914728,29.479897498436564,0.3632642072159787
0.09,0.4,4.0,10.0,True,False,False,2770,13,0.6292125596862002,15.742202427571723,29.592989938350634,0.36467796961550036
0.09,0.4,4.0,10.0,True,False,False,2912,13,0.6295833001651951,15.706518274396608,29.56103339051851,0.36427848253178013
0.09,0.4,4.0,10.0,True,False,False,2967,13,0.6281577838199252,15.690981193761196,29.640729443537282,0.36527475849777497
0.09,0.4,4.0,10.0,True,False,False,2849,13,0.6312842928888374,15.767627615719306,29.35090762138582,0.3616517118247661
0.09,0.4,4.0,10.0,True,False,False,2865,13,0.6332167839114319,15.791697673465801,29.28680711818246,0.360850394940375
0.09,0.4,4.0,10.0,True,False,False,2890,13,0.6275869908918156,15.655950540250373,29.19956561142473,0.35975979363195076
0.09,0.4,4.0,10.0,True,False,False,2908,13,0.6365640766233813,15.659145273853962,29.35915228542952,0.3617547779100843
0.09,0.4,4.0,10.0,True,False,False,2702,13,0.6342535950391048,15.818424169133234,29.119209569545284,0.35875526715699196
0.09,0.4,4.0,10.0,True,False,False,2791,13,0.6339279279461643,15.823836942993829,29.17692796532844,0.35947680167102736
0.09,0.4,4.0,10.0,True,False,False,2855,13,0.6288773597187255,15.718927722988045,29.342807680970587,0.3615504548966207
0.09,0.4,4.0,10.0,True,False,False,2777,13,0.6234093265371162,15.756992946599926,29.28892615644046,0.36087688493023523
0.09,0.4,4.0,10.0,True,False,False,3009,13,0.63649812221333,15.849219753779273,29.35630438097232,0.3617191763799682
0.09,0.4,4.0,10.0,True,False,False,2764,13,0.6284720433426648,15.696015849343699,29.379063124616806,0.36200368222336393
0.09,0.4,4.0,10.0,True,False,False,2827,13,0.629350725889204,15.715770369043309,29.43887961960686,0.3627514449572854
0.09,0.4,4.0,10.0,True,False,False,2764,13,0.6241260578975371,15.695699695509006,29.369106110000303,0.36187921014645663
0.09,0.4,4.0,10.0,True,False,False,2922,13,0.6301623445331147,15.704257803206065,29.347416513547774,0.3616080696505731
0.09,0.4,4.0,10.0,True,False,False,2946,13,0.6321846465802994,15.647675142989648,29.38914801546006,0.36212975284316656
0.09,0.4,4.0,10.0,True,False,False,2975,13,0.6256026780720615,15.724380054693743,29.415655661081324,0.3624611234837872
0.09,0.4,4.0,10.0,True,False,False,2802,13,0.6293393411289229,15.694979618580337,29.46353985193368,0.36305972117092133
0.09,0.4,4.0,10.0,True,False,False,2812,13,0.6341411558963574,15.855426284738549,29.49172447915364,0.3634120556308703
0.09,0.4,4.0,10.0,True,False,False,2775,13,0.6306590262902219,15.75368341455961,29.35252737467461,0.3616719602865984
0.09,0.4,4.0,10.0,True,False,False,3048,13,0.6293016456137696,15.716745738856517,29.42427664161363,0.36256889387483837
0.09,0.4,4.0,10.0,True,False,False,2891,13,0.6184530547409952,15.697136976429633,29.592513023053517,0.3646720076751108
0.09,0.4,4.0,10.0,True,False,False,2839,13,0.6270513546163439,15.685167595362497,29.501488076024195,0.3635341098191074
0.09,0.4,4.0,10.0,True,False,False,2762,13,0.6307924437963399,15.781126057100252,29.35125724611146,0.361656082482758
0.09,0.4,4.0,10.0,True,False,False,3006,13,0.6319218085033537,15.65065357942957,29.48068922824632,0.36327410454057896
0.09,0.4,4.0,10.0,True,False,False,3022,13,0.6296210519144755,15.756878670533947,29.323206860059553,0.36130542610180283
0.09,0.4,4.0,10.0,True,False,False,2824,13,0.6284932791503273,15.735898215827433,29.41651898575835,0.3624719159001
0.09,0.4,4.0,10.0,True,False,False,2951,13,0.6203479611445291,15.550563200530323,29.452844599607648,0.36292602040501704
0.09,0.4,4.0,10.0,True,False,False,2827,13,0.6282003784963494,15.641332747479122,29.24908359084234,0.36037881518119924
0.09,0.4,4.0,10.0,True,False,False,2770,13,0.6371025736150816,15.907183569710945,29.441722322179476,0.3627869814200094
0.09,0.4,4.0,10.0,True,False,False,2781,13,0.6321973911518326,15.853932055720332,29.515888568355205,0.3637141296022051
0.09,0.4,4.0,10.0,True,False,False,2823,13,0.6309470936401008,15.786886093126643,29.50051347324586,0.363521926378059
0.09,0.4,4.0,10.0,True,False,False,2813,13,0.6321227410307388,15.700150202126956,29.542115220438895,0.36404198756998624
0.09,0.4,4.0,10.0,True,False,False,2863,13,0.6309129519869159,15.748408725487625,29.396969392358745,0.36222752748385567
0.09,0.4,4.0,10.0,True,False,False,2962,13,0.6247279313150658,15.639115291725105,29.531896234862245,0.36391424053318566
0.09,0.4,4.0,10.0,True,False,False,2976,13,0.6357679613700999,15.831669705512862,29.29014243405843,0.3608920895079176
0.09,0.4,4.0,10.0,True,False,False,2925,13,0.6286376811259352,15.734415700972281,29.376093379676313,0.36196655758880547
0.09,0.4,4.0,10.0,True,False,False,2821,13,0.6257390480116349,15.614473585323125,29.474010099377352,0.3631906091408984
0.09,0.4,4.0,10.0,True,False,False,2694,13,0.6312892788896571,15.905358001905416,29.402977487639255,0.3623026343561139
0.09,0.4,4.0,10.0,True,False,False,2702,13,0.6306119413277992,15.78625425714278,29.42069300693371,0.3625240950891028
0.09,0.4,4.0,10.0,True,False,False,2908,13,0.6285235680898172,15.712180432764523,29.526954037076603,0.3638524583913602
0.09,0.4,4.0,10.0,True,False,False,2948,13,0.6306873060370569,15.539222859308264,29.385685234198064,0.36208646483375334
0.09,0.4,4.0,10.0,True,False,False,2678,13,0.6335572801932678,15.716295126165445,29.372527504800182,0.3619219807900149
0.09,0.4,4.0,10.0,True,False,False,3027,13,0.624193567357974,15.620749911141449,29.314160386066426,0.3611923366321181
0.09,0.4,9.0,10.0,True,False,False,2943,11,0.6292815510007006,15.824051305134944,29.212122267878744,0.3599167637045582
0.09,0.4,9.0,10.0,True,False,False,2905,11,0.632622005397868,15.933013557897684,29.209118636810256,0.35987921548592344
0.09,0.4,9.0,10.0,True,False,False,3116,11,0.6263001251712504,15.796022719460783,29.417413462079992,0.36248309767366854
0.09,0.4,9.0,10.0,True,False,False,2817,11,0.6278527140826604,15.751425113370697,29.340977658060932,0.36152757787880413
0.09,0.4,9.0,10.0,True,False,False,2789,11,0.636102414759934,15.55487103925385,29.09371502787053,0.35843656128963525
0.09,0.4,9.0,10.0,True,False,False,2944,11,0.6320500774257692,15.57418773112045,29.429720591004802,0.3626369483934456
0.09,0.4,9.0,10.0,True,False,False,2882,11,0.6306858877859671,16.006571218889796,29.393585832934654,0.3621852297739633
0.09,0.4,9.0,10.0,True,False,False,2892,11,0.6268357230339302,15.674871896636073,29.432874626247656,0.3626763768615928
0.09,0.4,9.0,10.0,True,False,False,2899,11,0.6213143101635478,15.495831952331443,29.4356846259899,0.362711504494731
0.09,0.4,9.0,10.0,True,False,False,2858,11,0.62875303585569,15.829183933716536,29.334426222563827,0.361445678736563
0.09,0.4,9.0,10.0,True,False,False,2781,11,0.6345722600791671,15.718785482438964,29.177402727629442,0.3594827366767401
0.09,0.4,9.0,10.0,True,False,False,2649,11,0.6281493078463055,15.697583649503898,29.330686135677183,0.3613989241305302
0.09,0.4,9.0,10.0,True,False,False,2912,11,0.6357077773749251,15.704907926123855,29.291733867589272,0.3609119839427287
0.09,0.4,9.0,10.0,True,False,False,3037,11,0.6241456751361193,15.828271398286546,29.544385461004083,0.36407036766179285
0.09,0.4,9.0,10.0,True,False,False,2877,11,0.6344903994012427,15.753481769889998,29.326502647316875,0.3613466265575561
