rr,phi,alpha,seed,successor_cap,termination_reason,steps_run,population_final,ai_generation_final,L_t_final,U_sys_final,integral_U_sys,u_sys_tail_estimate,u_sys_total_estimate
0.07,15.0,1.0,3,10.0,max_steps,5000,82,1994,1.8330795594211202,219.9691425124458,2402376.939366157,1.558504418198067e-19,2402376.939366157
0.07,15.0,1.0,3,25.0,max_steps,5000,232,2501,21.54154875489989,1615.614519255866,7281573.479176307,9.740660659221987e-20,7281573.479176307
0.07,15.0,1.0,3,50.0,max_steps,5000,235,716,23.444830122834173,1758.3604791630214,8488364.699604081,9.740660670187597e-20,8488364.699604081
0.07,15.0,1.0,4,5.0,max_steps,5000,76,1402,1.1001468362192337,132.01730219261202,986636.951091267,1.558503529060576e-19,986636.951091267
0.07,15.0,1.0,4,50.0,max_steps,5000,225,716,22.019829828926426,1651.485563879855,8060833.507914971,9.740660661733924e-20,8060833.507914971
0.07,15.0,1.0,4,100.0,max_steps,5000,184,178,2.6104675648722133,195.78486740127326,2908432.1988467583,9.740660582410286e-20,2908432.1988467583
0.07,15.0,1.0,4,10.0,max_steps,5000,76,1670,1.8864767874069308,226.3768340181415,2052130.1405342056,1.558504665586705e-19,2052130.1405342056
0.07,15.0,1.0,4,25.0,max_steps,5000,136,2461,14.71425213054719,1103.5677885596153,6516796.840779579,9.74066063442855e-20,6516796.840779579
0.07,15.0,2.0,0,25.0,max_steps,5000,140,2461,15.023423286623327,1126.755597247154,7022645.646543351,9.740660595879188e-20,7022645.646543351
0.07,15.0,2.0,0,5.0,max_steps,5000,138,1524,1.818249505736871,218.1893558937093,1075570.7780674207,1.5585031078338423e-19,1075570.7780674207
0.07,15.0,2.0,0,10.0,max_steps,5000,138,1833,4.241433458491025,508.97124422138796,2237286.19846721,1.5585049247245926e-19,2237286.19846721
0.07,15.0,2.0,0,100.0,max_steps,5000,138,1,0.049469992226167374,5.935950128965815,26453.307023212903,1.5583894233726157e-19,26453.307023212903
0.07,15.0,2.0,0,50.0,max_steps,5000,134,298,2.424969368812879,290.9956996674508,3608555.636920313,1.5585039398032248e-19,3608555.636920313
0.07,15.0,2.0,1,5.0,max_steps,5000,76,1553,1.3587215263374954,163.04623386860555,1129503.7421221838,1.558503946196231e-19,1129503.7421221838
0.07,15.0,2.0,1,10.0,max_steps,5000,76,1792,1.9975703512566305,239.70804361953398,2333868.437419348,1.558504693837376e-19,2333868.437419348
0.07,15.0,2.0,1,25.0,max_steps,5000,172,2500,17.966986677421872,1347.522629939853,6879435.669996775,9.740660621592093e-20,6879435.669996775
0.07,15.0,2.0,1,50.0,max_steps,5000,157,306,4.541069567809045,544.9274832313541,4291611.878029355,1.5585048113098419e-19,4291611.878029355
0.07,15.0,2.0,2,10.0,max_steps,5000,38,2013,0.8777972983858117,105.33549552040428,2575977.347624678,1.5585046175169276e-19,2575977.347624678
0.07,15.0,2.0,2,5.0,max_steps,5000,38,1691,0.3226308378279718,38.71556630562691,1244633.4276272438,1.5585018813573852e-19,1244633.4276272438
0.07,15.0,2.0,1,100.0,max_steps,5000,76,1,0.027174430526749914,3.2606850477794946,27542.115684270535,1.5583894192743703e-19,27542.115684270535
0.07,15.0,2.0,2,25.0,max_steps,5000,141,2501,13.01036407191686,975.7763057105371,7208912.801644283,9.740660551686824e-20,7208912.801644283
0.07,15.0,2.0,3,5.0,max_steps,5000,82,1602,0.9165397797105601,109.9844403750295,1149761.1427894167,1.5585025635841348e-19,1149761.1427894167
0.07,15.0,2.0,2,50.0,max_steps,5000,213,308,28.615910910217483,2146.1911398520756,4396134.475972354,9.740660644089827e-20,4396134.475972354
0.07,15.0,2.0,2,100.0,max_steps,5000,38,1,0.01194132746641347,1.43285085496644,29742.732984562994,1.558389342953922e-19,29742.732984562994
0.07,15.0,2.0,3,10.0,max_steps,5000,82,1994,1.8330795594211202,219.9691425124458,2402376.8771766047,1.558504418198067e-19,2402376.8771766047
0.07,15.0,2.0,3,25.0,max_steps,5000,232,2501,21.54154875489989,1615.614519255866,7281573.479176307,9.740660659221987e-20,7281573.479176307
0.07,15.0,2.0,3,50.0,max_steps,5000,98,302,3.7816794256577597,453.8009195735361,3988245.5832757745,1.5585051848441477e-19,3988245.5832757745
0.07,15.0,2.0,4,5.0,max_steps,5000,76,1402,1.1001468362192337,132.01730219261202,986636.951091267,1.558503529060576e-19,986636.951091267
0.07,15.0,2.0,4,50.0,max_steps,5000,143,300,12.098479717898035,907.3850592268174,3690663.029358733,9.740660659044346e-20,3690663.029358733
0.07,15.0,2.0,4,10.0,max_steps,5000,76,1670,1.8864767874069308,226.3768340181415,2052130.1405342056,1.558504665586705e-19,2052130.1405342056
0.07,15.0,2.0,4,100.0,max_steps,5000,76,1,0.025663142410712554,3.0793441333875737,24732.02302755135,1.5583893910236992e-19,24732.02302755135
0.07,15.0,2.0,3,100.0,max_steps,5000,82,1,0.029084986532904387,3.489934404785117,27903.171752004182,1.5583894081503326e-19,27903.171752004182
0.07,15.0,2.0,4,25.0,max_steps,5000,204,2494,21.792066716962918,1634.4033495708782,6989154.600240367,9.740660672345514e-20,6989154.600240367
0.08,5.0,0.5,0,5.0,max_steps,5000,303,1736,4.002474159950504,160.09853866804963,968047.7141224273,1.5585031211583705e-19,968047.7141224273
0.08,5.0,0.5,0,10.0,max_steps,5000,303,2378,10.889724702438127,435.5883865020114,2048502.573438999,1.558505132492455e-19,2048502.573438999
0.08,5.0,0.5,0,25.0,max_steps,5000,414,2501,43.15648022593814,1078.9109192739163,4216813.781132811,9.740660722953562e-20,4216813.781132811
0.08,5.0,0.5,0,100.0,max_steps,5000,357,422,18.070686721378333,722.8267612187661,5400475.652155013,1.55850575920626e-19,5400475.652155013
0.08,5.0,0.5,0,50.0,max_steps,5000,320,1199,43.494397475829714,1087.3588399705534,6446974.649119497,9.740660704640627e-20,6446974.649119497
0.08,5.0,0.5,2,50.0,convergence,1161,389,290,56.801538463718046,1420.037079184701,1565058.516399776,0.004583039258614607,1565058.5209828154
0.08,5.0,0.5,1,5.0,max_steps,5000,291,1771,5.248803474207918,209.9516921381092,986836.8986775413,1.5585039680696913e-19,986836.8986775413
0.08,5.0,0.5,1,10.0,max_steps,5000,291,2370,10.497606948415836,419.9036992025373,2078262.9417034783,1.5585051369431415e-19,2078262.9417034783
0.08,5.0,0.5,1,100.0,max_steps,5000,371,429,49.78348925445552,1244.585976683973,5486624.104286877,9.740660711356964e-20,5486624.104286877
0.08,5.0,0.5,1,50.0,max_steps,5000,387,1203,57.58045586333954,1439.509948696044,6526897.857217432,9.740660733649257e-20,6526897.857217432
0.08,5.0,0.5,1,25.0,max_steps,5000,352,2501,37.49610020071887,937.40156018212,4148732.20386168,9.740660713086174e-20,4148732.20386168
0.08,5.0,0.5,2,5.0,max_steps,5000,319,1756,4.2582537311334665,170.32969427652665,969396.2672048113,1.5585031220312571e-19,969396.2672048113
0.08,5.0,0.5,2,10.0,max_steps,5000,319,2383,11.58563653181633,463.42482149151357,2047870.4592143146,1.5585051333653422e-19,2047870.4592143146
0.08,5.0,0.5,3,50.0,convergence,2433,358,601,52.745468408268565,1318.6353804514042,3195694.6848765826,1.3706537748634335e-08,3195694.684876596
0.08,5.0,0.5,2,25.0,max_steps,5000,303,2501,31.415609557183682,785.3894470135522,4006819.0827118526,9.74066070939189e-20,4006819.0827118526
0.08,5.0,0.5,2,100.0,max_steps,5000,373,423,34.597410996838825,864.9344009213598,5203915.09977991,9.740660688246908e-20,5203915.09977991
0.08,5.0,0.5,3,5.0,max_steps,5000,322,1764,5.003163734308731,200.12607311993773,982031.7625432936,1.5585035760921218e-19,982031.7625432936
0.08,5.0,0.5,3,10.0,max_steps,5000,322,2354,10.006327468617462,400.2524963640607,2067514.4797868596,1.558504939407222e-19,2067514.4797868596
0.08,5.0,0.5,3,25.0,max_steps,5000,401,2501,42.000724088048266,1050.0170381863363,4102893.628209803,9.740660660483658e-20,4102893.628209803
0.08,5.0,0.5,4,5.0,max_steps,5000,305,1790,5.401471815386027,216.05841207921273,1008393.0584902,1.558503962952706e-19,1008393.0584902
0.08,5.0,0.5,4,10.0,max_steps,5000,305,2411,9.26217379543319,370.4863937534819,2127532.3561104788,1.558504937382822e-19,2127532.3561104788
0.08,5.0,0.5,3,100.0,max_steps,5000,376,428,52.45877812551721,1311.468128529683,5503610.299854713,9.740660692741345e-20,5503610.299854713
0.08,5.0,0.5,4,25.0,max_steps,5000,366,2501,39.05932335752657,976.4821012276784,4173383.79719869,9.740660728207105e-20,4173383.79719869
0.08,5.0,0.5,4,50.0,max_steps,5000,361,1205,52.690115175966845,1317.2515510310895,6491246.692259693,9.740660708133621e-20,6491246.692259693
0.08,5.0,0.5,4,100.0,max_steps,5000,389,421,20.427083553637658,817.0824949893346,5263582.705387067,1.5585056690913192e-19,5263582.705387067
0.08,5.0,1.0,0,5.0,max_steps,5000,303,1736,4.002474159950504,160.09853866804963,968047.7141224273,1.5585031211583705e-19,968047.7141224273
0.08,5.0,1.0,0,25.0,max_steps,5000,320,2501,34.50570266684962,862.6416964402077,4540226.29664814,9.740660704640627e-20,4540226.29664814
0.08,5.0,1.0,0,10.0,max_steps,5000,303,2378,10.889724702438127,435.5883865020114,2048502.573438999,1.558505132492455e-19,2048502.573438999
0.08,5.0,1.0,0,50.0,max_steps,5000,379,715,44.94109496584453,1123.5262417499305,5024733.273555449,9.740660713436938e-20,5024733.273555449
0.08,5.0,1.0,1,10.0,max_steps,5000,291,2370,10.497606948415836,419.9036992025373,2078262.9417034783,1.5585051369431415e-19,2078262.9417034783
0.08,5.0,1.0,0,100.0,max_steps,5000,363,185,11.660228226437363,466.408425539749,2353765.6069608657,1.558504934153285e-19,2353765.6069608657
0.08,5.0,1.0,1,25.0,max_steps,5000,387,2501,42.34455233533614,1058.6127436098664,4594553.054090417,9.740660733649257e-20,4594553.054090417
0.08,5.0,1.0,1,5.0,max_steps,5000,291,1771,5.248803474207918,209.9516921381092,986836.8986775413,1.5585039680696913e-19,986836.8986775413
0.08,5.0,1.0,1,100.0,max_steps,5000,344,186,32.815185358614364,820.3788054801679,2429390.933782999,9.740660694086766e-20,2429390.933782999
0.08,5.0,1.0,1,50.0,max_steps,5000,387,715,33.63972499259782,840.9922789283556,5142249.393052813,9.740660733649257e-20,5142249.393052813
0.08,5.0,1.0,2,5.0,max_steps,5000,319,1756,4.2582537311334665,170.32969427652665,969396.2672048113,1.5585031220312571e-19,969396.2672048113
0.08,5.0,1.0,2,10.0,max_steps,5000,319,2383,11.58563653181633,463.42482149151357,2047870.4592143146,1.5585051333653422e-19,2047870.4592143146
0.08,5.0,1.0,3,5.0,max_steps,5000,322,1764,5.003163734308731,200.12607311993773,982031.7625432936,1.5585035760921218e-19,982031.7625432936
0.08,5.0,1.0,2,25.0,max_steps,5000,412,2501,44.863876480588246,1121.5957834422322,4585447.651898578,9.740660729746768e-20,4585447.651898578
0.08,5.0,1.0,2,50.0,max_steps,5000,384,714,32.41624486016962,810.4053045253016,5043467.728541448,9.740660711325112e-20,5043467.728541448
0.08,5.0,1.0,2,100.0,max_steps,5000,340,185,4.905999540587512,196.23948534297804,2330573.4729413292,1.5585033435772121e-19,2330573.4729413292
0.08,5.0,1.0,3,100.0,max_steps,5000,362,185,8.450518388632691,338.0201174138414,2334804.8406517175,1.5585044349498586e-19,2334804.8406517175
0.08,5.0,1.0,3,10.0,max_steps,5000,322,2354,10.006327468617462,400.2524963640607,2067514.4797868596,1.558504939407222e-19,2067514.4797868596
0.08,5.0,1.0,3,25.0,max_steps,5000,396,2501,42.86162868444216,1071.5396375829705,4501498.020219472,9.740660717719159e-20,4501498.020219472
0.08,5.0,1.0,3,50.0,max_steps,5000,413,715,56.34727158123559,1408.6803688582595,5130656.082717217,9.740660707413481e-20,5130656.082717217
0.08,5.0,1.0,4,10.0,max_steps,5000,305,2411,9.26217379543319,370.4863937534819,2127532.3561104788,1.558504937382822e-19,2127532.3561104788
0.08,5.0,1.0,4,5.0,max_steps,5000,305,1790,5.401471815386027,216.05841207921273,1008393.0584902,1.558503962952706e-19,1008393.0584902
0.08,5.0,1.0,4,25.0,max_steps,5000,361,2501,39.09256562422277,977.3131550446869,4570565.013725835,9.740660708133621e-20,4570565.013725835
0.08,5.0,1.0,4,100.0,max_steps,5000,350,186,39.36283191493722,984.0698014583527,2385054.2766415873,9.740660668139124e-20,2385054.2766415873
0.08,5.0,2.0,0,5.0,max_steps,5000,303,1736,4.002474159950504,160.09853866804963,968047.7141224273,1.5585031211583705e-19,968047.7141224273
0.08,5.0,2.0,0,25.0,max_steps,5000,320,2501,34.50570266684962,862.6416964402077,4540226.29664814,9.740660704640627e-20,4540226.29664814
0.08,5.0,1.0,4,50.0,max_steps,5000,393,715,39.37512193011201,984.3770540856649,5119282.227287126,9.740660693461543e-20,5119282.227287126
0.08,5.0,2.0,1,100.0,convergence,1170,321,1,0.11499190542408504,4.599395415055556,6243.933333140919,0.0067012319771478325,6243.940034372896
0.08,5.0,2.0,0,10.0,max_steps,5000,303,2378,10.889724702438127,435.5883865020114,2048502.573438999,1.558505132492455e-19,2048502.573438999
0.08,5.0,2.0,0,50.0,max_steps,5000,349,304,29.525246399518107,738.130416208271,2776750.8036713023,9.740660715786917e-20,2776750.8036713023
0.08,5.0,2.0,0,100.0,max_steps,5000,303,1,0.10889724702438128,4.355560505515201,23128.873234977178,1.558389436697144e-19,23128.873234977178
0.08,5.0,2.0,1,5.0,max_steps,5000,291,1771,5.248803474207918,209.9516921381092,986836.8986775413,1.5585039680696913e-19,986836.8986775413
0.08,5.0,2.0,1,10.0,max_steps,5000,291,2370,10.497606948415836,419.9036992025373,2078262.9417034783,1.5585051369431415e-19,2078262.9417034783
0.08,5.0,2.0,2,100.0,convergence,2059,314,1,0.11481802632615573,4.5923737758355525,9690.530093870506,9.231594256002323e-07,9690.530094793665
0.08,5.0,2.0,1,25.0,max_steps,5000,387,2501,42.34455233533614,1058.6127436098664,4594553.054090417,9.740660733649257e-20,4594553.054090417
0.08,5.0,2.0,1,50.0,max_steps,5000,376,303,7.044075642437672,281.7624234922819,2907382.3373522284,1.5585039540001014e-19,2907382.3373522284
0.08,5.0,2.0,2,10.0,max_steps,5000,319,2383,11.58563653181633,463.42482149151357,2047870.4592143146,1.5585051333653422e-19,2047870.4592143146
0.08,5.0,2.0,2,5.0,max_steps,5000,319,1756,4.2582537311334665,170.32969427652665,969396.2672048113,1.5585031220312571e-19,969396.2672048113
0.08,5.0,2.0,2,25.0,max_steps,5000,412,2501,44.863876480588246,1121.5957834422322,4585447.651898578,9.740660729746768e-20,4585447.651898578
0.08,5.0,2.0,2,50.0,max_steps,5000,326,304,32.24202371524162,806.0497807830309,2914941.396169879,9.740660717247396e-20,2914941.396169879
0.08,5.0,2.0,3,10.0,max_steps,5000,322,2354,10.006327468617462,400.2524963640607,2067514.4797868596,1.558504939407222e-19,2067514.4797868596
0.08,5.0,2.0,3,5.0,max_steps,5000,322,1764,5.003163734308731,200.12607311993773,982031.7625432936,1.5585035760921218e-19,982031.7625432936
0.08,5.0,2.0,3,50.0,max_steps,5000,341,303,8.46590821826527,338.635738816619,2804822.5055373865,1.5585045699961667e-19,2804822.5055373865
0.08,5.0,2.0,3,100.0,convergence,3870,293,1,0.1055376768955393,4.221187855358125,18118.386401044525,1.259515860051833e-14,18118.386401044525
0.08,10.0,0.5,0,50.0,convergence,904,385,227,53.81420077444799,2690.7079259862326,2371184.394670488,0.059881186241015176,2371184.454551674
0.08,5.0,2.0,3,25.0,max_steps,5000,396,2501,42.86162868444216,1071.5396375829705,4501498.020219472,9.740660717719159e-20,4501498.020219472
0.08,5.0,2.0,4,5.0,max_steps,5000,305,1790,5.401471815386027,216.05841207921273,1008393.0584902,1.558503962952706e-19,1008393.0584902
0.08,5.0,2.0,4,100.0,convergence,2350,322,1,0.1180973939349576,4.723538564379407,11489.185231966243,5.0289783622099016e-08,11489.185232016533
0.08,5.0,2.0,4,25.0,max_steps,5000,361,2501,39.09256562422277,977.3131550446869,4570565.013725835,9.740660708133621e-20,4570565.013725835
0.08,5.0,2.0,4,50.0,max_steps,5000,300,304,26.712443558032565,667.8104158022406,2877081.6749198143,9.740660712474671e-20,2877081.6749198143
0.08,5.0,2.0,4,10.0,max_steps,5000,305,2411,9.26217379543319,370.4863937534819,2127532.3561104788,1.558504937382822e-19,2127532.3561104788
0.08,10.0,0.5,0,5.0,max_steps,5000,303,2499,4.668288858376444,373.4622195934994,2066809.528304293,1.558503574734021e-19,2066809.528304293
0.08,10.0,0.5,0,10.0,max_steps,5000,303,2501,9.336577716752888,746.9250925659086,4133103.1109648747,1.5585049380491208e-19,4133103.1109648747
0.08,10.0,0.5,0,25.0,max_steps,5000,384,2501,19.340799788212145,1547.262465537499,8169089.481853208,1.5585057564129783e-19,8169089.481853208
0.08,10.0,0.5,2,50.0,convergence,1153,417,289,60.73346701619161,3036.670341761102,3107798.4724699943,0.004964747152167951,3107798.4774347413
0.08,10.0,0.5,1,10.0,max_steps,5000,291,2501,9.000385757398027,720.0297783746686,4195545.962467537,1.5585049424998072e-19,4195545.962467537
0.08,10.0,0.5,1,50.0,convergence,4098,357,1025,49.41482303132982,2470.738655471538,10575415.511911003,8.052387055151406e-16,10575415.511911003
0.08,10.0,0.5,0,100.0,max_steps,5000,386,440,55.720601513195604,2786.027258408073,10857065.146076903,9.740660681168269e-20,10857065.146076903
0.08,10.0,0.5,1,5.0,max_steps,5000,291,2501,5.248803474207918,419.9033842762184,2098243.9657775103,1.5585039680696913e-19,2098243.9657775103
0.08,10.0,0.5,1,25.0,max_steps,5000,334,2501,16.387928003515295,1311.0329536782194,8031213.052961218,1.5585057554952448e-19,8031213.052961218
0.08,10.0,0.5,3,50.0,convergence,1478,348,370,51.74192311326795,2587.0935504839517,3871721.7191343037,0.00019250413781738397,3871721.7193268077
0.08,10.0,0.5,1,100.0,max_steps,5000,384,441,54.249224332489064,2712.4584835416235,11061129.881186154,9.74066071627314e-20,11061129.881186154
0.08,10.0,0.5,2,10.0,max_steps,5000,319,2501,9.933235121466026,794.6576135089177,4131067.551953409,1.558504938922008e-19,4131067.551953409
0.08,10.0,0.5,2,25.0,max_steps,5000,367,2501,39.5455078711189,1977.2733981657066,8352164.847736621,9.740660701087711e-20,8352164.847736621
0.08,10.0,0.5,2,5.0,max_steps,5000,319,2499,5.792818265908165,463.4244739245031,2065716.6505544065,1.5585039644918914e-19,2065716.6505544065
0.08,10.0,0.5,3,5.0,max_steps,5000,322,2501,5.835443923964112,466.83451944905414,2090006.11888894,1.5585039649771057e-19,2090006.11888894
0.08,10.0,0.5,2,100.0,max_steps,5000,367,441,52.36740448349087,2618.36758462919,10595790.089146825,9.740660711552866e-20,10595790.089146825
0.08,10.0,0.5,3,25.0,max_steps,5000,362,2501,38.6091449190213,1930.45530680486,8303119.115564164,9.740660746484431e-20,8303119.115564164
0.08,10.0,0.5,3,100.0,max_steps,5000,398,442,37.0610617800567,1853.051218692658,11013482.55339062,9.740660699614258e-20,11013482.55339062
0.08,10.0,0.5,3,10.0,max_steps,5000,322,2501,10.006327468617462,800.5049927281214,4179216.8095803875,1.558504939407222e-19,4179216.8095803875
0.08,10.0,0.5,4,50.0,convergence,3130,364,783,49.81343496264525,2490.6692425974065,8291772.763070992,1.2879388056197487e-11,8291772.763070992
0.08,10.0,0.5,4,5.0,max_steps,5000,305,2501,5.401471815386027,432.11682415842546,2141465.8255467974,1.558503962952706e-19,2141465.8255467974
0.08,10.0,0.5,4,10.0,max_steps,5000,305,2501,9.26217379543319,740.9727875069638,4282005.283770671,1.558504937382822e-19,4282005.283770671
0.08,10.0,0.5,4,25.0,max_steps,5000,325,2501,16.381348507401977,1310.506595725867,8216509.3562635835,1.5585057569463092e-19,8216509.3562635835
0.08,10.0,1.0,0,10.0,max_steps,5000,303,2501,9.336577716752888,746.9250925659086,4133103.1109648747,1.5585049380491208e-19,4133103.1109648747
0.08,10.0,1.0,0,5.0,max_steps,5000,303,2499,4.668288858376444,373.4622195934994,2066809.528304293,1.558503574734021e-19,2066809.528304293
0.08,10.0,0.5,4,100.0,max_steps,5000,381,443,54.20947274867314,2710.470899159803,10977848.90811875,9.740660690420978e-20,10977848.90811875
0.08,10.0,1.0,0,100.0,max_steps,5000,367,190,5.175880849268521,258.79378150315,4793406.378700724,9.740660708792836e-20,4793406.378700724
0.08,10.0,1.0,0,25.0,max_steps,5000,393,2501,36.864367349246365,1843.216509917237,8962816.06283325,9.740660714616102e-20,8962816.06283325
0.08,10.0,1.0,1,5.0,max_steps,5000,291,2501,5.248803474207918,419.9033842762184,2098243.9657775103,1.5585039680696913e-19,2098243.9657775103
0.08,10.0,1.0,0,50.0,max_steps,5000,355,716,48.39509404976765,2419.7522654800755,10061666.283337373,9.74066072087303e-20,10061666.283337373
0.08,10.0,1.0,2,5.0,max_steps,5000,319,2499,5.792818265908165,463.4244739245031,2065716.6505544065,1.5585039644918914e-19,2065716.6505544065
0.08,10.0,1.0,1,10.0,max_steps,5000,291,2501,9.000385757398027,720.0297783746686,4195545.962467537,1.5585049424998072e-19,4195545.962467537
0.08,10.0,1.0,1,25.0,max_steps,5000,420,2501,39.296786237139635,1964.8373350650074,9004682.062351687,9.740660731071845e-20,9004682.062351687
0.08,10.0,1.0,1,50.0,max_steps,5000,387,716,53.375258228796866,2668.7602271482697,10286083.418588195,9.740660733649257e-20,10286083.418588195
0.08,10.0,1.0,1,100.0,max_steps,5000,405,190,18.761628584168548,1500.928510943724,4967243.807314839,1.558505441049004e-19,4967243.807314839
0.08,10.0,1.0,2,50.0,max_steps,5000,467,716,54.95279831114185,2747.6371469754067,10066030.424978016,9.740660716086282e-20,10066030.424978016
0.08,10.0,1.0,2,25.0,max_steps,5000,412,2501,44.863876480588246,2243.1915668844645,9170393.800170615,9.740660729746768e-20,9170393.800170615
0.08,10.0,1.0,2,10.0,max_steps,5000,319,2501,9.933235121466026,794.6576135089177,4131067.5344795417,1.558504938922008e-19,4131067.5344795417
0.08,10.0,1.0,2,100.0,max_steps,5000,432,190,33.683441057381444,1684.1703587076663,4876412.112325356,9.740660732552069e-20,4876412.112325356
0.08,10.0,1.0,3,5.0,max_steps,5000,322,2501,5.835443923964112,466.83451944905414,2090006.11888894,1.5585039649771057e-19,2090006.11888894
0.08,10.0,1.0,3,10.0,max_steps,5000,322,2501,10.006327468617462,800.5049927281214,4179216.7841842296,1.558504939407222e-19,4179216.7841842296
0.08,10.0,1.0,3,50.0,max_steps,5000,396,716,52.35482499082575,2617.7386122871458,10071718.716472993,9.740660717719159e-20,10071718.716472993
0.08,10.0,1.0,3,25.0,max_steps,5000,396,2501,42.86162868444216,2143.079275165941,9002494.53681234,9.740660717719159e-20,9002494.53681234
0.08,10.0,1.0,4,5.0,max_steps,5000,305,2501,5.401471815386027,432.11682415842546,2141465.8255467974,1.558503962952706e-19,2141465.8255467974
0.08,10.0,1.0,3,100.0,max_steps,5000,382,190,2.553563227024357,204.2840921528409,4856715.44144715,1.5584999151977452e-19,4856715.44144715
0.08,10.0,1.0,4,10.0,max_steps,5000,305,2501,9.26217379543319,740.9727875069638,4282005.283770671,1.558504937382822e-19,4282005.283770671
0.08,10.0,1.0,4,100.0,max_steps,5000,345,190,15.089215345207164,1207.1356841593051,4967020.054724295,1.5585052922372097e-19,4967020.054724295
0.08,10.0,1.0,4,25.0,max_steps,5000,358,2501,32.93413220137607,1646.7049508448974,9134396.346724354,9.740660716284188e-20,9134396.346724354
0.08,10.0,1.0,4,50.0,max_steps,5000,401,716,46.75263302244406,2337.6292941934066,10095976.071953028,9.740660709917826e-20,10095976.071953028
0.08,10.0,2.0,0,10.0,max_steps,5000,303,2501,9.336577716752888,746.9250925659086,4133103.1109648747,1.5585049380491208e-19,4133103.1109648747
0.08,10.0,2.0,1,100.0,convergence,1170,321,1,0.11499190542408504,9.19872381779134,11687.922520247728,0.0067012319771478325,11687.929221479706
0.08,10.0,2.0,0,5.0,max_steps,5000,303,2499,4.668288858376444,373.4622195934994,2066809.528304293,1.558503574734021e-19,2066809.528304293
0.08,10.0,2.0,0,25.0,max_steps,5000,393,2501,36.864367349246365,1843.216509917237,8962816.06283325,9.740660714616102e-20,8962816.06283325
0.08,10.0,2.0,0,100.0,max_steps,5000,303,1,0.10889724702438128,8.711121011030402,45457.79562344026,1.558389436697144e-19,45457.79562344026
0.08,10.0,2.0,0,50.0,max_steps,5000,375,312,6.861908551644447,548.951510622144,5799276.880798902,1.5585039533009462e-19,5799276.880798902
0.08,10.0,2.0,1,5.0,max_steps,5000,291,2501,5.248803474207918,419.9033842762184,2098243.9657775103,1.5585039680696913e-19,2098243.9657775103
0.08,10.0,2.0,1,10.0,max_steps,5000,291,2501,9.000385757398027,720.0297783746686,4195545.962467537,1.5585049424998072e-19,4195545.962467537
0.08,10.0,2.0,1,25.0,max_steps,5000,420,2501,39.296786237139635,1964.8373350650074,9004682.062351687,9.740660731071845e-20,9004682.062351687
0.08,10.0,2.0,2,5.0,max_steps,5000,319,2499,5.792818265908165,463.4244739245031,2065716.6505544065,1.5585039644918914e-19,2065716.6505544065
0.08,10.0,2.0,2,100.0,convergence,2059,314,1,0.11481802632615573,9.184747542439512,18581.109342478092,9.231594256002323e-07,18581.10934340125
0.08,10.0,2.0,2,10.0,max_steps,5000,319,2501,9.933235121466026,794.6576135089177,4131067.499911581,1.558504938922008e-19,4131067.499911581
0.08,10.0,2.0,1,50.0,max_steps,5000,344,311,28.867086886054484,1443.3528887334462,5688070.202253624,9.740660707892925e-20,5688070.202253624
0.08,10.0,2.0,2,25.0,max_steps,5000,412,2501,44.863876480588246,2243.1915668844645,9170393.800170615,9.740660729746768e-20,9170393.800170615
0.08,10.0,2.0,2,50.0,max_steps,5000,355,312,40.359402095328825,2017.9680734447143,5969306.446161932,9.740660725879234e-20,5969306.446161932
0.08,10.0,2.0,4,100.0,convergence,2350,322,1,0.1180973939349576,9.447077128255916,22178.419616885032,5.0289783622099016e-08,22178.419616935324
0.08,10.0,2.0,3,5.0,max_steps,5000,322,2501,5.835443923964112,466.83451944905414,2090006.11888894,1.5585039649771057e-19,2090006.11888894
0.08,10.0,2.0,3,10.0,max_steps,5000,322,2501,10.006327468617462,800.5049927281214,4179216.734228757,1.558504939407222e-19,4179216.734228757
0.08,10.0,2.0,3,100.0,convergence,3870,293,1,0.1055376768955393,8.44237571071625,35436.82195528504,1.259515860051833e-14,35436.82195528504
0.08,10.0,2.0,3,25.0,max_steps,5000,396,2501,42.86162868444216,2143.079275165941,9002494.53681234,9.740660717719159e-20,9002494.53681234
0.08,10.0,2.0,4,50.0,max_steps,5000,368,312,13.64833487623277,1091.8655401448743,5840824.557066502,1.558505500802388e-19,5840824.557066502
0.08,10.0,2.0,3,50.0,max_steps,5000,332,313,20.690094904938718,1034.5036992681264,6037839.377214296,9.740660682289762e-20,6037839.377214296
0.08,10.0,2.0,4,5.0,max_steps,5000,305,2501,5.401471815386027,432.11682415842546,2141465.8255467974,1.558503962952706e-19,2141465.8255467974
0.08,10.0,2.0,4,10.0,max_steps,5000,305,2501,9.26217379543319,740.9727875069638,4282005.283770671,1.558504937382822e-19,4282005.283770671
0.08,10.0,2.0,4,25.0,max_steps,5000,361,2501,39.09256562422277,1954.6263100893739,9140628.523825094,9.740660708133621e-20,9140628.523825094
0.08,15.0,0.5,0,5.0,max_steps,5000,303,2501,4.668288858376444,560.1933293902491,3100024.831021042,1.558503574734021e-19,3100024.831021042
0.08,15.0,0.5,0,10.0,max_steps,5000,303,2501,9.336577716752888,1120.387638848863,6199254.663691755,1.5585049380491208e-19,6199254.663691755
0.08,15.0,0.5,1,5.0,max_steps,5000,291,2501,5.248803474207918,629.8550764143276,3146965.946249269,1.5585039680696913e-19,3146965.946249269
