dependency_rate,capture_strength,rotation_interval,defense_active,defense_mode,seed,survived,collapsed,extinct,final_population,final_ai_generation,avg_validator_dependency,max_validator_dependency,yield_condition_met_count,yield_condition_blocked_count,capture_rate,final_avg_U_sys,final_avg_L_t
0.05,1.0,100,True,monitoring_only,395720277,True,False,False,516,170,0.3449999999999999,0.6,275,106,0.38545454545454544,7.083744073110842e+31,1.4167502398534443e+30
0.05,1.0,100,True,monitoring_only,1003849702,True,False,False,484,164,0.3449999999999999,0.6,281,118,0.4199288256227758,6.708789714224312e+30,1.3417592917075102e+29
0.05,1.0,100,True,monitoring_only,1965033382,True,False,False,463,174,0.3449999999999999,0.6,278,105,0.3776978417266187,2.6368012833699605e+32,5.273607878909812e+30
0.05,1.0,100,True,monitoring_only,796372767,True,False,False,496,168,0.3449999999999999,0.6,276,109,0.39492753623188404,5.215705033257583e+31,1.0431420561910068e+30
0.05,1.0,100,True,monitoring_only,447080101,True,False,False,474,159,0.3449999999999999,0.6,276,118,0.427536231884058,8.63916726247783e+29,1.7278351905506255e+28
0.05,1.0,100,True,monitoring_only,686687075,True,False,False,482,167,0.3449999999999999,0.6,276,110,0.39855072463768115,2.240401532497644e+31,4.480807572882074e+29
0.05,1.0,100,True,monitoring_only,1544215776,True,False,False,569,160,0.3449999999999999,0.6,271,112,0.4132841328413284,1.4112018413885425e+30,2.8224065221895615e+28
0.05,1.0,100,True,monitoring_only,1019761003,True,False,False,535,151,0.3449999999999999,0.6,271,121,0.44649446494464945,2.8491390547891388e+28,5.698283837381095e+26
0.05,1.0,100,True,monitoring_only,140873687,True,False,False,524,162,0.3449999999999999,0.6,268,107,0.39925373134328357,4.457375087568653e+30,8.914759142990843e+28
0.05,1.0,100,True,monitoring_only,590947408,True,False,False,529,172,0.3449999999999999,0.6,289,118,0.4083044982698962,1.443069249003726e+32,2.8861413994619167e+30
0.05,1.0,100,True,monitoring_only,506123645,True,False,False,484,164,0.3449999999999999,0.6,275,112,0.4072727272727273,7.154278677292249e+30,1.430857175643398e+29
0.05,1.0,100,True,monitoring_only,900874012,True,False,False,471,147,0.3449999999999999,0.6,258,112,0.43410852713178294,6.997330739206677e+27,1.3994675566949267e+26
0.05,1.0,100,True,monitoring_only,207795189,True,False,False,501,156,0.3449999999999999,0.6,276,121,0.4384057971014493,2.521867898712465e+29,5.043740870532962e+27
0.05,1.0,100,True,monitoring_only,1818693544,True,False,False,523,173,0.3449999999999999,0.6,281,109,0.3879003558718861,2.408822020417813e+32,4.817648887436217e+30
0.05,1.0,100,True,monitoring_only,787068538,True,False,False,519,164,0.3449999999999999,0.6,280,117,0.41785714285714287,6.463169593826886e+30,1.2926352186707579e+29
0.05,1.0,100,True,monitoring_only,1172433818,True,False,False,467,166,0.3449999999999999,0.6,279,114,0.40860215053763443,1.3484620221462802e+31,2.6969267586622126e+29
0.05,1.0,100,True,monitoring_only,1142689240,True,False,False,534,167,0.3449999999999999,0.6,276,110,0.39855072463768115,2.159807039992518e+31,4.319618427878373e+29
0.05,1.0,100,True,monitoring_only,1610748742,True,False,False,483,178,0.3449999999999999,0.6,287,110,0.3832752613240418,1.895778900626458e+33,3.7915616159116013e+31
0.05,1.0,100,True,monitoring_only,628850525,True,False,False,574,147,0.3449999999999999,0.6,254,108,0.4251968503937008,8.297731496172275e+27,1.659547966871102e+26
0.05,1.0,100,True,monitoring_only,1960725969,True,False,False,483,175,0.3449999999999999,0.6,284,110,0.3873239436619718,4.9550740711583166e+32,9.910158107289407e+30
0.05,1.0,100,True,monitoring_only,576471263,True,False,False,600,173,0.3449999999999999,0.6,280,108,0.38571428571428573,2.341056822991686e+32,4.6821183513953043e+30
0.05,1.0,100,True,monitoring_only,338078825,True,False,False,482,158,0.3449999999999999,0.6,269,112,0.4163568773234201,5.1634095843228915e+29,1.0326829558239238e+28
0.05,1.0,100,True,monitoring_only,1588946731,True,False,False,551,153,0.3449999999999999,0.6,258,106,0.4108527131782946,8.41116364382959e+28,1.6822344203434416e+27
0.05,1.0,100,True,monitoring_only,1341422033,True,False,False,444,164,0.3449999999999999,0.6,279,116,0.4157706093189964,5.414079922986335e+30,1.0828170748100477e+29
0.05,1.0,100,True,monitoring_only,1329120562,True,False,False,532,168,0.3449999999999999,0.6,275,108,0.3927272727272727,3.4698183886080454e+31,6.939643759385334e+29
0.05,1.0,100,True,monitoring_only,207464344,True,False,False,429,157,0.3449999999999999,0.6,262,106,0.40458015267175573,3.333261512238008e+29,6.666529739838465e+27
0.05,1.0,100,True,monitoring_only,932231940,True,False,False,480,180,0.3449999999999999,0.6,273,94,0.3443223443223443,3.352950015609681e+33,6.7059067811989995e+31
0.05,1.0,100,True,monitoring_only,189695384,True,False,False,509,175,0.3449999999999999,0.6,281,107,0.3807829181494662,4.4915276879922945e+32,8.983064410603082e+30
0.05,1.0,100,True,monitoring_only,1546480815,True,False,False,549,159,0.3449999999999999,0.6,265,107,0.4037735849056604,7.534247318551293e+29,1.5068509781378633e+28
0.05,1.0,100,True,monitoring_only,795092437,True,False,False,505,173,0.3449999999999999,0.6,275,103,0.37454545454545457,2.1650631425364908e+32,4.3301306387303003e+30
0.05,1.0,100,True,monitoring_only,350746764,True,False,False,498,167,0.3449999999999999,0.6,281,115,0.4092526690391459,2.298846767481745e+31,4.597698159912056e+29
0.05,1.0,100,True,monitoring_only,2036774529,True,False,False,512,168,0.3449999999999999,0.6,284,117,0.4119718309859155,3.497047504107717e+31,6.994102041051939e+29
0.05,1.0,100,True,monitoring_only,1258665346,True,False,False,487,170,0.3449999999999999,0.6,279,110,0.3942652329749104,7.2976565104838695e+31,1.4595327707663825e+30
0.05,1.0,100,True,monitoring_only,1714140463,True,False,False,519,159,0.3449999999999999,0.6,276,118,0.427536231884058,7.533419040207622e+29,1.5066853222370957e+28
0.05,1.0,100,True,monitoring_only,2126074502,True,False,False,518,156,0.3449999999999999,0.6,274,119,0.4343065693430657,2.750149948477496e+29,5.500305429084934e+27
0.05,1.0,100,True,monitoring_only,592476075,True,False,False,591,166,0.3449999999999999,0.6,276,111,0.40217391304347827,1.598472277322766e+31,3.196947766982707e+29
0.05,1.0,100,True,monitoring_only,917462583,True,False,False,536,172,0.3449999999999999,0.6,282,111,0.39361702127659576,2.3567547024122225e+32,4.71351414230522e+30
0.05,1.0,100,True,monitoring_only,2050202772,True,False,False,506,173,0.3449999999999999,0.6,273,101,0.36996336996337,2.8796924491359392e+32,5.759390691155293e+30
0.05,1.0,100,True,monitoring_only,2117709021,True,False,False,591,160,0.3449999999999999,0.6,268,109,0.40671641791044777,1.2818188992276142e+30,2.563640375911678e+28
0.05,1.0,100,True,monitoring_only,1081205272,True,False,False,478,165,0.3449999999999999,0.6,272,108,0.39705882352941174,9.644825367970902e+30,1.9289670157660198e+29
0.05,1.0,100,True,monitoring_only,726420782,True,False,False,464,177,0.3449999999999999,0.6,280,104,0.37142857142857144,1.0252346183209588e+33,2.0504712998768106e+31
0.05,1.0,100,True,monitoring_only,167332389,True,False,False,524,168,0.3449999999999999,0.6,274,107,0.3905109489051095,3.1980641235397266e+31,6.396134680636863e+29
0.05,1.0,100,True,monitoring_only,916416363,True,False,False,476,154,0.3449999999999999,0.6,271,118,0.4354243542435424,9.618275106455539e+28,1.9236569577493533e+27
0.05,1.0,100,True,both,1876781882,True,False,False,468,153,0.3449999999999999,0.6,276,124,0.4492753623188406,6.631043976309382e+28,1.3262101297297066e+27
0.05,1.0,100,True,monitoring_only,1380202060,True,False,False,498,167,0.3449999999999999,0.6,279,113,0.4050179211469534,2.0053522177848617e+31,4.0107084695127264e+29
0.05,1.0,100,True,monitoring_only,1504128093,True,False,False,560,164,0.3449999999999999,0.6,272,109,0.4007352941176471,6.289408086363302e+30,1.2578828818070158e+29
0.05,1.0,100,True,monitoring_only,1273020156,True,False,False,482,165,0.3449999999999999,0.6,272,108,0.39705882352941174,8.413703592219621e+30,1.682742410738549e+29
0.05,1.0,100,True,monitoring_only,1743944015,True,False,False,444,146,0.3449999999999999,0.6,241,96,0.3983402489626556,4.08734782108055e+27,8.174703869433708e+25
0.05,1.0,100,True,both,1348334235,True,False,False,468,170,0.3449999999999999,0.6,280,111,0.3964285714285714,5.514901314199466e+31,1.1029813739034554e+30
0.05,1.0,100,True,both,396509334,True,False,False,493,178,0.3449999999999999,0.6,279,102,0.3655913978494624,1.683685303439649e+33,3.3673739936592156e+31
0.05,1.0,100,True,both,734286942,True,False,False,495,162,0.3449999999999999,0.6,271,110,0.4059040590405904,2.2862351617501487e+30,4.572474924536735e+28
0.05,1.0,100,True,both,1931838274,True,False,False,510,150,0.3449999999999999,0.6,270,121,0.44814814814814813,1.979788861849526e+28,3.9595817047805324e+26
0.05,1.0,100,True,both,1447356105,True,False,False,465,159,0.3449999999999999,0.6,276,118,0.427536231884058,6.853193936752809e+29,1.3706401669451228e+28
0.05,1.0,100,True,both,554723804,True,False,False,524,173,0.3449999999999999,0.6,276,104,0.37681159420289856,2.4599277694639027e+32,4.9198604853004985e+30
0.05,1.0,100,True,both,1966732742,True,False,False,506,161,0.3449999999999999,0.6,276,116,0.42028985507246375,1.9681892611786524e+30,3.936382482238738e+28
0.05,1.0,100,True,both,1236507015,True,False,False,503,182,0.3449999999999999,0.6,285,104,0.3649122807017544,1.0827999063391254e+34,2.16560198990619e+32
0.05,1.0,100,True,both,1290129124,True,False,False,541,180,0.3449999999999999,0.6,278,99,0.35611510791366907,4.4612466082743883e+33,8.922502195703557e+31
0.05,1.0,100,True,both,806072009,True,False,False,535,170,0.3449999999999999,0.6,276,107,0.38768115942028986,6.419030564308885e+31,1.283807402941857e+30
0.05,1.0,100,True,both,728097871,True,False,False,494,168,0.3449999999999999,0.6,284,117,0.4119718309859155,2.63661840703498e+31,5.273242120233855e+29
0.05,1.0,100,True,both,1286407865,True,False,False,543,168,0.3449999999999999,0.6,275,108,0.3927272727272727,2.893697650155672e+31,5.787401115435437e+29
0.05,1.0,100,True,both,1967199157,True,False,False,537,140,0.3449999999999999,0.6,236,97,0.4110169491525424,3.2629615361847335e+26,6.525929636487589e+24
0.05,1.0,100,True,both,2070001387,True,False,False,525,152,0.3449999999999999,0.6,266,115,0.4323308270676692,5.147281300476092e+28,1.0294572953145632e+27
0.05,1.0,100,True,both,146707638,True,False,False,503,165,0.3449999999999999,0.6,283,119,0.4204946996466431,8.477771659751158e+30,1.6955560375113174e+29
0.05,1.0,100,True,both,75790320,True,False,False,436,162,0.3449999999999999,0.6,282,121,0.42907801418439717,3.7590978250567995e+30,7.518203215263192e+28
0.05,1.0,100,True,both,958625421,True,False,False,527,165,0.3449999999999999,0.6,254,90,0.3543307086614173,1.0741142040014e+31,2.14823057048651e+29
0.05,1.0,100,True,both,1687049455,True,False,False,505,160,0.3449999999999999,0.6,272,113,0.41544117647058826,1.0945414300888048e+30,2.1890850622488523e+28
0.05,1.0,100,True,both,1543843885,True,False,False,506,168,0.3449999999999999,0.6,278,111,0.39928057553956836,3.4031622971600356e+31,6.8063314380852e+29
0.05,1.0,100,True,both,171253608,True,False,False,486,152,0.3449999999999999,0.6,271,120,0.44280442804428044,5.7810288431154815e+28,1.1562069326585772e+27
0.05,1.0,100,True,both,858847052,True,False,False,493,169,0.3449999999999999,0.6,280,112,0.4,4.1737356502876055e+31,8.347479698980773e+29
0.05,1.0,100,True,both,183090832,True,False,False,502,148,0.3449999999999999,0.6,251,104,0.41434262948207173,8.001754924932942e+27,1.6003525958207773e+26
0.05,1.0,100,True,both,1464103740,True,False,False,535,160,0.3449999999999999,0.6,272,113,0.41544117647058826,1.5805313430184632e+30,3.1610658646333907e+28
0.05,1.0,100,True,both,456795295,True,False,False,504,169,0.3449999999999999,0.6,279,111,0.3978494623655914,4.901842140886134e+31,9.80369413945085e+29
0.05,1.0,100,True,both,699645822,True,False,False,513,171,0.3449999999999999,0.6,275,105,0.38181818181818183,8.301401339347301e+31,1.6602819369912688e+30
0.05,1.0,100,True,both,726802063,True,False,False,462,162,0.3449999999999999,0.6,278,117,0.420863309352518,2.744975828281752e+30,5.489957179325055e+28
0.05,1.0,100,True,both,879085184,True,False,False,518,166,0.3449999999999999,0.6,279,114,0.40860215053763443,1.6670460746573895e+31,3.334095502566148e+29
0.05,1.0,100,True,both,831056682,True,False,False,541,172,0.3449999999999999,0.6,271,100,0.36900369003690037,1.5369647469646785e+32,3.0739325839848156e+30
0.05,1.0,100,True,both,313821238,True,False,False,510,173,0.3449999999999999,0.6,286,114,0.3986013986013986,1.8820270110676913e+32,3.7640578085158976e+30
0.05,1.0,100,True,both,1791618970,True,False,False,531,163,0.3449999999999999,0.6,271,109,0.4022140221402214,3.763537620258675e+30,7.527082808140552e+28
0.05,1.0,100,True,both,1205258403,True,False,False,538,164,0.3449999999999999,0.6,280,117,0.41785714285714287,7.555488364592806e+30,1.5110991920841955e+29
0.05,1.0,100,True,both,1235013287,True,False,False,473,164,0.3449999999999999,0.6,284,121,0.426056338028169,5.85840767644895e+30,1.1716827139450884e+29
0.05,1.0,100,True,both,301683526,True,False,False,523,180,0.3449999999999999,0.6,289,110,0.3806228373702422,6.202770519177188e+33,1.2405553511944808e+32
0.05,1.0,100,True,both,1508531227,True,False,False,519,159,0.3449999999999999,0.6,276,118,0.427536231884058,1.0238791297694036e+30,2.047760318014764e+28
0.05,1.0,100,True,both,1805148039,True,False,False,543,151,0.3449999999999999,0.6,265,115,0.4339622641509434,3.7947580182830197e+28,7.589523665414809e+26
0.05,1.0,100,True,both,796732242,True,False,False,482,172,0.3449999999999999,0.6,285,114,0.4,1.5496229914374839e+32,3.0992491031984425e+30
0.05,1.0,100,True,both,712830525,True,False,False,512,161,0.3449999999999999,0.6,270,110,0.4074074074074074,1.6902108210591506e+30,3.3804250430194183e+28
0.05,1.0,100,True,both,559471033,True,False,False,517,160,0.3449999999999999,0.6,279,120,0.43010752688172044,1.0646360076591864e+30,2.1292741564620303e+28
0.05,1.0,100,True,both,1987912092,True,False,False,452,142,0.3449999999999999,0.6,244,103,0.42213114754098363,7.993263947754135e+26,1.5986543981586382e+25
0.05,1.0,100,True,both,127611275,True,False,False,501,169,0.3449999999999999,0.6,282,114,0.40425531914893614,4.561497447329816e+31,9.123004070499876e+29
0.05,1.0,100,True,both,940780692,True,False,False,523,147,0.3449999999999999,0.6,249,103,0.41365461847389556,7.14037045255311e+27,1.4280755265737707e+26
0.05,1.0,100,True,both,1739762147,True,False,False,546,144,0.3449999999999999,0.6,247,104,0.42105263157894735,2.3191229433326617e+27,4.638250548765711e+25
0.05,1.0,100,True,both,496630119,True,False,False,467,171,0.3449999999999999,0.6,277,107,0.3862815884476534,9.430629129066048e+31,1.8861277241383678e+30
0.05,1.0,100,True,both,476212687,True,False,False,498,155,0.3449999999999999,0.6,275,121,0.44,1.7096730507317395e+29,3.419349541570783e+27
0.05,1.0,100,True,both,1700513173,True,False,False,517,160,0.3449999999999999,0.6,262,103,0.3931297709923664,9.074107899365286e+29,1.8148234047357188e+28
0.05,1.0,100,True,both,2013198784,True,False,False,504,169,0.3449999999999999,0.6,284,116,0.4084507042253521,4.971489118665372e+31,9.94298823371427e+29
0.05,1.0,100,True,both,1645287931,True,False,False,529,163,0.3449999999999999,0.6,270,108,0.4,6.286419226308502e+30,1.2572851098256106e+29
0.1,0.5,10,True,rotation_only,607775999,True,False,False,550,182,0.45,0.8999999999999999,261,80,0.3065134099616858,8.552397521810744e+33,1.7104812251942452e+32
0.05,1.0,100,True,both,301201063,True,False,False,503,167,0.3449999999999999,0.6,283,117,0.4134275618374558,2.0918697678509714e+31,4.1837437462353895e+29
0.05,1.0,100,True,both,1236962608,True,False,False,525,165,0.3449999999999999,0.6,281,117,0.41637010676156583,1.0531219762586487e+31,2.106246071157861e+29
0.1,0.5,10,True,rotation_only,409303578,True,False,False,484,180,0.45,0.8999999999999999,250,71,0.284,4.2522840027511634e+33,8.504576563167373e+31
0.1,0.5,10,True,rotation_only,2102757387,True,False,False,497,202,0.45,0.8999999999999999,280,79,0.28214285714285714,2.6629541769576043e+37,5.3259137140134035e+35
0.1,0.5,10,True,rotation_only,218752851,True,False,False,496,204,0.45,0.8999999999999999,285,82,0.28771929824561404,5.633704577654896e+37,1.1267420489233207e+36
0.1,0.5,10,True,rotation_only,489084872,True,False,False,527,199,0.45,0.8999999999999999,286,88,0.3076923076923077,7.292837571312701e+36,1.4585689803615371e+35
0.1,0.5,10,True,rotation_only,748548638,True,False,False,515,196,0.45,0.8999999999999999,282,87,0.30851063829787234,2.4711429956327584e+36,4.942290959842376e+34
0.1,0.5,10,True,rotation_only,1426800391,True,False,False,540,187,0.45,0.8999999999999999,277,91,0.3285198555956679,6.378735105706346e+34,1.2757483032154358e+33
0.1,0.5,10,True,rotation_only,1114320032,True,False,False,467,200,0.45,0.8999999999999999,281,82,0.2918149466192171,2.0722475126210312e+37,4.144499194125463e+35
0.1,0.5,10,True,rotation_only,336376275,True,False,False,545,188,0.45,0.8999999999999999,283,96,0.3392226148409894,9.317229113153533e+34,1.8634476954487816e+33
0.1,0.5,10,True,rotation_only,701382260,True,False,False,514,188,0.45,0.8999999999999999,272,85,0.3125,9.89405995059523e+34,1.9788139819711758e+33
0.1,0.5,10,True,rotation_only,1312127813,True,False,False,511,198,0.45,0.8999999999999999,278,81,0.29136690647482016,4.9159268345250213e+36,9.831863551707285e+34
0.1,0.5,10,True,rotation_only,1964798323,True,False,False,475,204,0.45,0.8999999999999999,279,76,0.2724014336917563,6.628924122420445e+37,1.3257861574224949e+36
0.1,0.5,10,True,rotation_only,1804211770,True,False,False,507,193,0.45,0.8999999999999999,278,86,0.30935251798561153,7.150142239411215e+35,1.4300298855674266e+34
