convergence_strength,opacity_defense_threshold,defense_active,seed,survived,collapsed,extinct,final_population,final_ai_generation,max_opacity_reached,step_opacity_exceeded_threshold,defense_fired_count,defense_blocked_count,final_avg_U_sys,final_avg_L_t,avg_constraint_level,max_constraint_level
0.0,0.7,True,209418955,True,False,False,820,1,0.894,235,66,66,75.0952789407418,0.9334338930056283,0.41286999999999996,0.533
0.0,0.7,True,1370020904,True,False,False,850,1,0.894,235,66,66,77.37534020798634,0.9619348194579473,0.41286999999999996,0.533
0.0,0.7,True,1236674030,True,False,False,746,1,0.894,235,66,66,68.88021122070565,0.8557451093590254,0.41286999999999996,0.533
0.0,0.7,True,1466617782,True,False,False,818,1,0.894,235,66,66,73.67156073845665,0.9156373152486348,0.41286999999999996,0.533
0.0,0.7,True,1188039172,True,False,False,767,1,0.894,235,66,66,70.88127536066358,0.8807585520610048,0.41286999999999996,0.533
0.0,0.7,True,1686382725,True,False,False,813,1,0.894,235,66,66,73.79122509424217,0.9171331285220423,0.41286999999999996,0.533
0.0,0.7,True,1007944420,True,False,False,685,1,0.894,235,66,66,65.8850665471964,0.8183055904988743,0.41286999999999996,0.533
0.0,0.7,True,955806600,True,False,False,600,1,0.894,235,66,66,54.555732593452944,0.6766881196211216,0.41286999999999996,0.533
0.0,0.7,True,1376347448,True,False,False,999,1,0.894,235,66,66,93.40847327093266,1.1623501096969542,0.41286999999999996,0.533
0.0,0.7,True,1589079966,True,False,False,830,1,0.894,235,66,66,75.18971684755088,0.9346143735108814,0.41286999999999996,0.533
0.0,0.7,True,2029350075,True,False,False,795,1,0.894,235,66,66,73.86270343080741,0.9180266126846928,0.41286999999999996,0.533
0.0,0.7,True,1197892069,True,False,False,789,1,0.894,235,66,66,70.8298417875063,0.8801156287437506,0.41286999999999996,0.533
0.0,0.7,True,359216765,True,False,False,773,1,0.894,235,66,66,70.80657712471967,0.8798248187109335,0.41286999999999996,0.533
0.0,0.7,True,996440161,True,False,False,830,1,0.894,235,66,66,75.35730982087922,0.9367092972972166,0.41286999999999996,0.533
0.0,0.7,True,1850378366,True,False,False,820,1,0.894,235,66,66,75.04636882675965,0.932822513183121,0.41286999999999996,0.533
0.0,0.7,True,2126203421,True,False,False,713,1,0.894,235,66,66,64.30684411452773,0.7985776994197626,0.41286999999999996,0.533
0.0,0.7,True,499679086,True,False,False,736,1,0.894,235,66,66,66.18115841031592,0.8220067598373044,0.41286999999999996,0.533
0.0,0.7,True,254593880,True,False,False,834,1,0.894,235,66,66,76.1384488549901,0.9464735901637346,0.41286999999999996,0.533
0.0,0.7,True,1289377053,True,False,False,830,1,0.894,235,66,66,76.27767061417931,0.9482138721542551,0.41286999999999996,0.533
0.0,0.7,True,609221757,True,False,False,637,1,0.894,235,66,66,59.96297314610416,0.7442790066964541,0.41286999999999996,0.533
0.0,0.7,True,1718368001,True,False,False,832,1,0.894,235,66,66,78.02289559780881,0.9700293072482287,0.41286999999999996,0.533
0.0,0.7,True,270759139,True,False,False,1056,1,0.894,235,66,66,92.66777241876952,1.1530912970207783,0.41286999999999996,0.533
0.0,0.7,True,1286341178,True,False,False,573,1,0.894,235,66,66,52.52936251172232,0.6513583511224399,0.41286999999999996,0.533
0.0,0.7,True,1511108432,True,False,False,886,1,0.894,235,66,66,81.3133132960451,1.0111597597068067,0.41286999999999996,0.533
0.0,0.7,True,563032729,True,False,False,619,1,0.894,235,66,66,58.858035420726516,0.7304672073328289,0.41286999999999996,0.533
0.0,0.7,True,1342707735,True,False,False,1031,1,0.894,235,66,66,91.94092210621496,1.1440056170380526,0.41286999999999996,0.533
0.0,0.7,True,544368152,True,False,False,708,1,0.894,235,66,66,65.894999796659,0.8184297568694905,0.41286999999999996,0.533
0.0,0.7,True,1310690440,True,False,False,630,1,0.894,235,66,66,56.990079032364726,0.7071176213639292,0.41286999999999996,0.533
0.0,0.7,True,1722746579,True,False,False,573,1,0.894,235,66,66,52.629767885253536,0.6526134254262788,0.41286999999999996,0.533
0.0,0.7,True,598078764,True,False,False,696,1,0.894,235,66,66,63.556492447915716,0.7891982507479935,0.41286999999999996,0.533
0.0,0.7,True,520964178,True,False,False,980,1,0.894,235,66,66,90.66885049444939,1.1281046325931396,0.41286999999999996,0.533
0.0,0.7,True,1068558488,True,False,False,884,1,0.894,235,66,66,81.78431357528082,1.0170472965787059,0.41286999999999996,0.533
0.0,0.7,True,893666867,True,False,False,902,1,0.894,235,66,66,85.207221621083,1.059833887908432,0.41286999999999996,0.533
0.0,0.7,True,1076488562,True,False,False,750,1,0.894,235,66,66,67.67451601718336,0.840673835195745,0.41286999999999996,0.533
0.0,0.7,True,1537282221,True,False,False,1127,1,0.894,235,66,66,93.52385389088667,1.1637923754103956,0.41286999999999996,0.533
0.0,0.7,True,520522039,True,False,False,527,1,0.894,235,66,66,44.74749961693905,0.5540845180247644,0.41286999999999996,0.533
0.0,0.7,True,986408979,True,False,False,950,1,0.894,235,66,66,86.59974139760351,1.0772404828002233,0.41286999999999996,0.533
0.0,0.7,True,1601229083,True,False,False,484,1,0.894,235,66,66,44.914940222541176,0.5561775369466117,0.41286999999999996,0.533
0.0,0.7,True,1470464954,True,False,False,697,1,0.894,235,66,66,62.77944028668229,0.779485044099301,0.41286999999999996,0.533
0.0,0.7,True,937068986,True,False,False,782,1,0.894,235,66,66,71.03628474573051,0.8826961801003564,0.41286999999999996,0.533
0.0,0.7,True,523351920,True,False,False,776,1,0.894,235,66,66,72.63028918376062,0.9026213479038889,0.41286999999999996,0.533
0.0,0.7,True,1150518240,True,False,False,565,1,0.894,235,66,66,50.95952425617636,0.6317352624192383,0.41286999999999996,0.533
0.0,0.7,True,1115858116,True,False,False,662,1,0.894,235,66,66,60.66472861943281,0.7530509994317257,0.41286999999999996,0.533
0.0,0.7,True,1089312700,True,False,False,990,1,0.894,235,66,66,91.1980725503125,1.134719945447085,0.41286999999999996,0.533
0.0,0.7,True,330429999,True,False,False,783,1,0.894,235,66,66,70.41253756736569,0.8748992964830039,0.41286999999999996,0.533
0.0,0.7,True,1527710809,True,False,False,850,1,0.894,235,66,66,75.93795307706465,0.9439673790248205,0.41286999999999996,0.533
0.0,0.7,True,1797563094,True,False,False,910,1,0.894,235,66,66,83.14865557893457,1.0341016672537073,0.41286999999999996,0.533
0.0,0.7,False,1491020087,True,False,False,706,1,0.894,235,0,0,30.04243695091168,0.3702701992012517,0.4494999999999999,0.599
0.0,0.7,False,1281490928,True,False,False,633,1,0.894,235,0,0,26.7661966284923,0.3293169647762171,0.4494999999999999,0.599
0.0,0.7,False,782862124,True,False,False,590,1,0.894,235,0,0,24.89833789147652,0.3059685992960416,0.4494999999999999,0.599
0.0,0.7,False,62396073,True,False,False,1015,1,0.894,235,0,0,42.220174441727536,0.5224927740337935,0.4494999999999999,0.599
0.0,0.7,False,1747416230,True,False,False,906,1,0.894,235,0,0,39.10070321539481,0.48349916451994757,0.4494999999999999,0.599
0.0,0.7,False,814365491,True,False,False,962,1,0.894,235,0,0,40.114635876416145,0.4961733940752534,0.4494999999999999,0.599
0.0,0.7,False,407326332,True,False,False,804,1,0.894,235,0,0,34.4286443216198,0.42509809976261154,0.4494999999999999,0.599
0.0,0.7,False,2104053202,True,False,False,668,1,0.894,235,0,0,28.015637074021534,0.3449350582119074,0.4494999999999999,0.599
0.0,0.7,False,1181549314,True,False,False,586,1,0.894,235,0,0,25.184413991798877,0.3095445706352188,0.4494999999999999,0.599
0.0,0.7,False,1791501572,True,False,False,967,1,0.894,235,0,0,41.87610017441412,0.5181918216699589,0.4494999999999999,0.599
0.0,0.7,False,1286250711,True,False,False,1095,1,0.894,235,0,0,42.43070126718932,0.5251243741296385,0.4494999999999999,0.599
0.0,0.7,False,958672571,True,False,False,891,1,0.894,235,0,0,37.47959093772605,0.46323514695282925,0.4494999999999999,0.599
0.0,0.7,False,225483965,True,False,False,869,1,0.894,235,0,0,35.73646623416671,0.4414459654992854,0.4494999999999999,0.599
0.0,0.7,False,608166181,True,False,False,881,1,0.894,235,0,0,35.58890602220866,0.4396014526867251,0.4494999999999999,0.599
0.0,0.7,False,1782551441,True,False,False,618,1,0.894,235,0,0,26.469656751846212,0.32561019551230486,0.4494999999999999,0.599
0.0,0.7,False,1149227026,True,False,False,677,1,0.894,235,0,0,29.276380265907356,0.36069443677558205,0.4494999999999999,0.599
0.0,0.7,False,1553281022,True,False,False,745,1,0.894,235,0,0,30.63238694630774,0.37764461565775304,0.4494999999999999,0.599
0.0,0.7,False,2121484682,True,False,False,834,1,0.894,235,0,0,34.547449129121006,0.42658316820315073,0.4494999999999999,0.599
0.0,0.7,False,938096511,True,False,False,850,1,0.894,235,0,0,34.93313817933673,0.43140430859251466,0.4494999999999999,0.599
0.0,0.7,False,892166336,True,False,False,785,1,0.894,235,0,0,33.35033815381242,0.4116191968871017,0.4494999999999999,0.599
0.0,0.7,False,710956144,True,False,False,751,1,0.894,235,0,0,31.1665972086566,0.38432228155798737,0.4494999999999999,0.599
0.0,0.7,False,451004819,True,False,False,643,1,0.894,235,0,0,26.91781116526464,0.3312121570883954,0.4494999999999999,0.599
0.0,0.7,False,884935847,True,False,False,767,1,0.894,235,0,0,31.861816242056328,0.3930125683321002,0.4494999999999999,0.599
0.0,0.7,False,1780077680,True,False,False,854,1,0.894,235,0,0,35.212359549965825,0.43489459526675434,0.4494999999999999,0.599
0.0,0.7,False,1205406792,True,False,False,700,1,0.894,235,0,0,29.486826242056644,0.3633250262812734,0.4494999999999999,0.599
0.0,0.7,False,1848430463,True,False,False,860,1,0.894,235,0,0,36.595135206233685,0.45217938803401425,0.4494999999999999,0.599
0.0,0.7,False,1707431406,True,False,False,807,1,0.894,235,0,0,33.57568773893668,0.4144360823525835,0.4494999999999999,0.599
0.0,0.7,False,1607103955,True,False,False,820,1,0.894,235,0,0,34.24727117101385,0.4228309226316377,0.4494999999999999,0.599
0.0,0.7,False,1128129686,True,False,False,656,1,0.894,235,0,0,27.212699657165565,0.33489828427692386,0.4494999999999999,0.599
0.0,0.7,False,472381071,True,False,False,839,1,0.894,235,0,0,36.187138367823096,0.4470793989502913,0.4494999999999999,0.599
0.0,0.7,False,491872559,True,False,False,704,1,0.894,235,0,0,29.123023526448378,0.35877746687666623,0.4494999999999999,0.599
0.0,0.7,False,920078638,True,False,False,588,1,0.894,235,0,0,24.620936144437245,0.30250105786523146,0.4494999999999999,0.599
0.0,0.7,False,1077216446,True,False,False,780,1,0.894,235,0,0,34.26588545410574,0.4230636024773979,0.4494999999999999,0.599
0.0,0.7,False,571608005,True,False,False,879,1,0.894,235,0,0,37.27104698073776,0.46062833286652455,0.4494999999999999,0.599
0.0,0.7,False,2073430825,True,False,False,940,1,0.894,235,0,0,39.22257100259794,0.4850225202084637,0.4494999999999999,0.599
0.0,0.7,False,317942374,True,False,False,666,1,0.894,235,0,0,27.84598058977101,0.34281434035258435,0.4494999999999999,0.599
0.0,0.7,False,694452601,True,False,False,742,1,0.894,235,0,0,30.871476089659712,0.38063324675714877,0.4494999999999999,0.599
0.0,0.7,False,1200502237,True,False,False,833,1,0.894,235,0,0,35.20913357223104,0.4348542701723022,0.4494999999999999,0.599
0.0,0.7,False,1756081672,True,False,False,637,1,0.894,235,0,0,27.15142529619398,0.3341323502567994,0.4494999999999999,0.599
0.0,0.7,False,309041341,True,False,False,920,1,0.894,235,0,0,38.60191343559746,0.4772642571276525,0.4494999999999999,0.599
0.0,0.7,False,477407703,True,False,False,806,1,0.894,235,0,0,33.600548483841195,0.4147468435084023,0.4494999999999999,0.599
0.0,0.7,False,1523392607,True,False,False,844,1,0.894,235,0,0,36.03262388891608,0.4451479571616562,0.4494999999999999,0.599
0.0,0.7,False,672849483,True,False,False,910,1,0.894,235,0,0,38.949123108176124,0.48160440234744095,0.4494999999999999,0.599
0.0,0.7,False,111801170,True,False,False,802,1,0.894,235,0,0,33.433941558276075,0.4126642452840299,0.4494999999999999,0.599
0.0,0.7,False,1169840131,True,False,False,804,1,0.894,235,0,0,32.69056265842361,0.4033719566627273,0.4494999999999999,0.599
0.0,0.7,False,1419287834,True,False,False,724,1,0.894,235,0,0,30.93005870149874,0.381365533527295,0.4494999999999999,0.599
0.0,0.9,True,215754426,True,False,False,692,1,0.894,-1,0,0,28.809952261234923,0.35486405394513143,0.4494999999999999,0.599
0.0,0.7,False,378926953,True,False,False,717,1,0.894,235,0,0,30.950522429060822,0.3816213316353705,0.4494999999999999,0.599
0.0,0.7,False,1920736638,True,False,False,962,1,0.894,235,0,0,39.63264819292621,0.49014851409568044,0.4494999999999999,0.599
0.0,0.7,False,606675040,True,False,False,942,1,0.894,235,0,0,39.55969313202998,0.48923657071231175,0.4494999999999999,0.599
0.0,0.7,False,1131659326,True,False,False,845,1,0.894,235,0,0,35.742369813764185,0.4415197609163388,0.4494999999999999,0.599
0.0,0.9,True,890575986,True,False,False,823,1,0.894,-1,0,0,34.39175770262838,0.4246370144520304,0.4494999999999999,0.599
0.0,0.9,True,1116369508,True,False,False,808,1,0.894,-1,0,0,33.56365124445116,0.4142856254491626,0.4494999999999999,0.599
0.0,0.9,True,1418911647,True,False,False,760,1,0.894,-1,0,0,31.32072246872079,0.3862488579814716,0.4494999999999999,0.599
0.0,0.9,True,470993503,True,False,False,499,1,0.894,-1,0,0,21.648225168818872,0.2653419617302582,0.4494999999999999,0.599
0.0,0.9,True,2038990853,True,False,False,748,1,0.894,-1,0,0,32.01996362515062,0.39498942164678263,0.4494999999999999,0.599
0.0,0.9,True,1306543766,True,False,False,854,1,0.894,-1,0,0,35.35032631419468,0.4366191896742085,0.4494999999999999,0.599
0.0,0.9,True,683552268,True,False,False,665,1,0.894,-1,0,0,28.90109689451492,0.35600336813306493,0.4494999999999999,0.599
0.0,0.9,True,1329443739,True,False,False,929,1,0.894,-1,0,0,40.268292325013206,0.4980941103841623,0.4494999999999999,0.599
0.0,0.9,True,510498938,True,False,False,858,1,0.894,-1,0,0,35.79785814196575,0.4422133687951595,0.4494999999999999,0.599
0.0,0.9,True,211281003,True,False,False,894,1,0.894,-1,0,0,37.34899928169344,0.4616027420642852,0.4494999999999999,0.599
0.0,0.9,True,732347605,True,False,False,697,1,0.894,-1,0,0,30.104989045725535,0.37105210487854834,0.4494999999999999,0.599
0.0,0.9,True,1089722404,True,False,False,806,1,0.894,-1,0,0,33.879197836629174,0.41822998004232914,0.4494999999999999,0.599
0.0,0.9,True,1295902970,True,False,False,947,1,0.894,-1,0,0,40.77641130903702,0.5044456334956808,0.4494999999999999,0.599
0.0,0.9,True,189509583,True,False,False,830,1,0.894,-1,0,0,35.081534678888076,0.4332592751426909,0.4494999999999999,0.599
0.0,0.9,True,622825226,True,False,False,893,1,0.894,-1,0,0,37.07673799031632,0.4581994569436749,0.4494999999999999,0.599
0.0,0.9,True,1675050178,True,False,False,614,1,0.894,-1,0,0,25.610426032486327,0.3148697510320926,0.4494999999999999,0.599
0.0,0.9,True,1276230926,True,False,False,544,1,0.894,-1,0,0,23.288000234130603,0.28583926536194293,0.4494999999999999,0.599
0.0,0.9,True,1369015759,True,False,False,815,1,0.894,-1,0,0,34.31069127001074,0.4236236783182948,0.4494999999999999,0.599
0.0,0.9,True,1418782766,True,False,False,558,1,0.894,-1,0,0,23.127913360066582,0.28383816815009283,0.4494999999999999,0.599
0.0,0.9,True,297034548,True,False,False,759,1,0.894,-1,0,0,31.80610795646553,0.39231621089683977,0.4494999999999999,0.599
0.0,0.9,True,744406349,True,False,False,641,1,0.894,-1,0,0,26.21932581956839,0.32248104125671434,0.4494999999999999,0.599
0.0,0.9,True,1348618319,True,False,False,698,1,0.894,-1,0,0,29.745678478498768,0.36656069738656455,0.4494999999999999,0.599
0.0,0.9,True,399695885,True,False,False,861,1,0.894,-1,0,0,35.530600152959124,0.4388726251652815,0.4494999999999999,0.599
0.0,0.9,True,1127207089,True,False,False,732,1,0.894,-1,0,0,30.84825382901675,0.3803429667902254,0.4494999999999999,0.599
0.0,0.9,True,1618630417,True,False,False,713,1,0.894,-1,0,0,29.353927900556727,0.3616637876969201,0.4494999999999999,0.599
0.0,0.9,True,961764416,True,False,False,824,1,0.894,-1,0,0,35.02719554666277,0.43258003222900554,0.4494999999999999,0.599
0.0,0.9,True,1501924605,True,False,False,815,1,0.894,-1,0,0,33.8391124715293,0.41772891013814306,0.4494999999999999,0.599
0.0,0.9,True,616507580,True,False,False,687,1,0.894,-1,0,0,29.0924921745733,0.35839582263009684,0.4494999999999999,0.599
0.0,0.9,True,1127437212,True,False,False,799,1,0.894,-1,0,0,33.414900572588316,0.41242623152598856,0.4494999999999999,0.599
0.0,0.9,True,1153692013,True,False,False,1014,1,0.894,-1,0,0,42.22865626598808,0.5225987975335564,0.4494999999999999,0.599
0.0,0.9,True,1532404200,True,False,False,663,1,0.894,-1,0,0,27.780303457594005,0.34199337148164644,0.4494999999999999,0.599
0.0,0.9,True,753367615,True,False,False,733,1,0.894,-1,0,0,30.523654620407843,0.3762854538891588,0.4494999999999999,0.599
0.0,0.9,True,1961419013,True,False,False,747,1,0.894,-1,0,0,31.50114419706868,0.38850414246090115,0.4494999999999999,0.599
0.0,0.9,True,917029419,True,False,False,822,1,0.894,-1,0,0,34.39854772222378,0.4247218901772114,0.4494999999999999,0.599
0.0,0.9,True,870102817,True,False,False,917,1,0.894,-1,0,0,38.548850823654035,0.476600970713341,0.4494999999999999,0.599
0.0,0.9,True,198276486,True,False,False,748,1,0.894,-1,0,0,31.712138732551153,0.39114158890307865,0.4494999999999999,0.599
0.0,0.9,True,1303212529,True,False,False,685,1,0.894,-1,0,0,29.03882098462475,0.35772492906089526,0.4494999999999999,0.599
0.0,0.9,True,545597985,True,False,False,631,1,0.894,-1,0,0,26.700370504166198,0.32849413358344587,0.4494999999999999,0.599
0.0,0.9,True,2041390667,True,False,False,622,1,0.894,-1,0,0,26.157188742177755,0.32170432347876954,0.4494999999999999,0.599
0.0,0.9,True,134448138,True,False,False,748,1,0.894,-1,0,0,31.701096322328805,0.3910035578874388,0.4494999999999999,0.599
0.0,0.9,True,216616489,True,False,False,712,1,0.894,-1,0,0,29.234819314080518,0.36017492195666734,0.4494999999999999,0.599
0.0,0.9,True,1808968652,True,False,False,842,1,0.894,-1,0,0,35.64054848706935,0.440246987063149,0.4494999999999999,0.599
0.0,0.9,True,1315302458,True,False,False,816,1,0.894,-1,0,0,34.434802234392286,0.4251750740473367,0.4494999999999999,0.599
0.0,0.9,True,605016707,True,False,False,729,1,0.894,-1,0,0,29.94159180277045,0.36900962783724267,0.4494999999999999,0.599
0.0,0.9,True,332427903,True,False,False,676,1,0.894,-1,0,0,28.5715385670888,0.35188386602189115,0.4494999999999999,0.599
0.0,0.9,True,372220225,True,False,False,740,1,0.894,-1,0,0,31.646586331588015,0.39032217919929946,0.4494999999999999,0.599
0.0,0.9,False,1809017670,True,False,False,738,1,0.894,-1,0,0,31.061065148345495,0.3830031233885065,0.4494999999999999,0.599
0.0,0.9,True,1038598236,True,False,False,725,1,0.894,-1,0,0,30.232411366508376,0.3726448928327609,0.4494999999999999,0.599
0.0,0.9,True,984747008,True,False,False,889,1,0.894,-1,0,0,37.270427916576594,0.46062059443061437,0.4494999999999999,0.599
0.0,0.9,True,2001835062,True,False,False,863,1,0.894,-1,0,0,36.8093089987354,0.45485657566257964,0.4494999999999999,0.599
