alpha,successor_capability,phi,reproduction_rate,survived,collapsed,extinct,final_population,final_ai_generation,runaway_term_mean,runaway_term_max,final_avg_U_sys,final_avg_L_t
2.033333333333333,2.5,10.0,0.09,True,False,False,3178,120,0.0003132125149285988,0.09396375447857963,3.282689294254125e+23,6.565385160527587e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3108,118,0.0003383960172196791,0.10151880516590372,1.4573665192125426e+23,2.914735956328653e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3130,115,0.0003616223059391917,0.10848669178175752,4.313093501494455e+22,8.626195638282749e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3064,120,0.0003313766434617856,0.09941299303853568,3.278016483553872e+23,6.556039529584222e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3199,108,0.0003451837609757232,0.10355512829271696,2.530987504528926e+21,5.061980075648386e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3087,117,0.0003543825360224728,0.10631476080674185,9.710044397599795e+22,1.9420108234150154e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3233,118,0.000293395850296246,0.0880187550888738,1.4627160211535298e+23,2.9254349705915143e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3221,101,0.00034055286302338007,0.10216585890701402,1.479218149951903e+20,2.958439261141593e+18
2.033333333333333,2.5,10.0,0.09,True,False,False,3131,130,0.0002873841952919716,0.08621525858759149,1.8903695542702432e+25,3.780742892339606e+23
2.033333333333333,2.5,10.0,0.09,True,False,False,3217,100,0.00033904438157550176,0.10171331447265053,9.884351132088253e+19,1.9768722050444918e+18
2.033333333333333,2.5,10.0,0.09,True,False,False,3230,106,0.00034512765269532436,0.1035382958085973,1.1245802735291479e+21,2.2491627981604696e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3074,127,0.00037537542534724706,0.11261262760417412,5.591208696861717e+24,1.118242858587584e+23
2.033333333333333,2.5,10.0,0.09,True,False,False,3116,107,0.00030803733499610593,0.09241120049883178,1.6818734764865736e+21,3.36375031994555e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3095,115,0.0003401128782549538,0.10203386347648613,4.310955167600773e+22,8.62191896514329e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3235,121,0.0003880291933219489,0.11640875799658468,4.9339135389893233e+23,9.867836954525456e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3158,143,0.00032001441867795117,0.09600432560338534,3.676432164257589e+27,7.352871687987056e+25
2.033333333333333,2.5,10.0,0.09,True,False,False,3237,123,0.000371940343480431,0.1115821030441293,1.1043553197975453e+24,2.2087128503211245e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3258,140,0.0003575873702016293,0.10727621106048879,1.086340131838273e+27,2.1726824383514134e+25
2.033333333333333,2.5,10.0,0.09,True,False,False,2930,124,0.0003562083277329031,0.10686249831987094,1.6577545388957513e+24,3.315512396456701e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3116,113,0.00034189043476709664,0.102567130430129,1.923847625559051e+22,3.847699102383174e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3270,124,0.00034581497570878103,0.1037444927126343,1.6639968073796472e+24,3.3279969455900168e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3168,124,0.00033763626058167147,0.10129087817450144,1.6646803270176613e+24,3.329363986732964e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3151,112,0.00036752911959354076,0.11025873587806223,1.2793891894800889e+22,2.5587809402099555e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3076,117,0.0003789183494519451,0.11367550483558353,9.693479033526739e+22,1.9386977472008623e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,2942,106,0.00035409824253526787,0.10622947276058037,1.121074030910964e+21,2.2421503061463446e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3119,130,0.00036899967356690246,0.11069990207007074,1.8890930625645436e+25,3.778189906423074e+23
2.033333333333333,2.5,10.0,0.09,True,False,False,3093,124,0.0003401098171086514,0.10203294513259542,1.6618559177685678e+24,3.323715162287817e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3064,119,0.0003022745298150979,0.09068235894452936,2.190992083454444e+23,4.381988553031792e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3085,115,0.00030895467577110407,0.09268640273133122,4.321439814482871e+22,8.642888279293154e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3118,103,0.0003411610682027355,0.10234832046082065,3.319106708003272e+20,6.638220060520814e+18
2.033333333333333,2.5,10.0,0.09,True,False,False,3159,129,0.00033303253032489265,0.0999097590974678,1.257088375894752e+25,2.51417926850798e+23
2.033333333333333,2.5,10.0,0.09,True,False,False,3221,111,0.00032191974489616265,0.0965759234688488,8.492670963291575e+21,1.6985358927776095e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3154,105,0.0003742250240867621,0.11226750722602863,7.471035121114873e+20,1.4942085197766394e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3037,118,0.0003319287144175006,0.09957861432525017,1.456537120068206e+23,2.913077155852973e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3239,116,0.0003250435791652177,0.0975130737495653,6.507137433900926e+22,1.3014287893638794e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3128,119,0.00035677553107931343,0.10703265932379402,2.1873790882456153e+23,4.3747625552719947e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3010,113,0.0003561008817653836,0.10683026452961508,1.9151969049553542e+22,3.8303976438536936e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3217,134,0.00033463706796830415,0.10039112039049125,9.586560736546424e+25,1.917314066267919e+24
2.033333333333333,2.5,10.0,0.09,True,False,False,3096,99,0.00032418808706194586,0.09725642611858376,6.581447479371319e+19,1.316290813490232e+18
2.033333333333333,2.5,10.0,0.09,True,False,False,3122,114,0.00031408009762089683,0.09422402928626905,2.8735887462129142e+22,5.747183244692582e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3269,126,0.0003534014652568307,0.10602043957704921,3.7363138576347126e+24,7.47263519375362e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3158,105,0.0003550219843127785,0.10650659529383355,7.501405533819375e+20,1.5002826084625117e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3228,113,0.0003410617488472008,0.10231852465416025,1.9171907210764066e+22,3.834385279981515e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3047,126,0.0003492085820911332,0.10476257462733995,3.7141160655304264e+24,7.428239567563805e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3274,112,0.00032407241822055715,0.09722172546616714,1.2801981702753776e+22,2.5603989031975944e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3072,123,0.00034995543221657546,0.10498662966497263,1.1031252683664744e+24,2.2062527450203e+22
2.033333333333333,2.5,10.0,0.09,True,False,False,3165,118,0.00036450385305140037,0.1093511559154201,1.4554580056379752e+23,2.910918924986014e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3271,106,0.00034102157957035086,0.10230647387110525,1.1178874632671557e+21,2.2357771642010464e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3272,119,0.0003662825856852329,0.10988477570556987,2.1857017692437767e+23,4.371407913948919e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3124,102,0.00032281970614597515,0.09684591184379254,2.217153754034581e+20,4.434311946255865e+18
2.033333333333333,2.5,10.0,0.09,True,False,False,3125,106,0.00036844170187766277,0.11053251056329882,1.1224326072925237e+21,2.24486746167441e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,2991,114,0.00035484519747668974,0.10645355924300692,2.8840880948291777e+22,5.768181963188889e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3203,114,0.00037210015727351533,0.1116300471820546,2.8705303395202543e+22,5.7410664250736253e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3084,134,0.0003532793484612632,0.10598380453837897,9.588804177290896e+25,1.9177627551346149e+24
2.033333333333333,2.5,10.0,0.09,True,False,False,3104,114,0.00037063403599469323,0.11119021079840796,2.8858321865260638e+22,5.7716701502982305e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3257,117,0.00032180509538143776,0.09654152861443133,9.70511827144416e+22,1.9410255971538082e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3150,121,0.0003496970743183447,0.10490912229550342,4.919229538202827e+23,9.838468925180663e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3200,97,0.0004094995366884987,0.1228498610065496,2.9270531013720285e+19,5.854112061730033e+17
2.033333333333333,2.5,10.0,0.09,True,False,False,3072,114,0.0003238301157751285,0.09714903473253855,2.8786284014126995e+22,5.757262565617746e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3208,121,0.0003337919870102442,0.10013759610307327,4.9301014466367446e+23,9.860212762136348e+21
2.033333333333333,2.5,10.0,0.09,True,False,False,3170,96,0.00033705447805075636,0.1011163434152269,1.944480698940381e+19,3.888965290359164e+17
2.033333333333333,2.5,10.0,0.09,True,False,False,3123,128,0.0003194455704145049,0.09583367112435148,8.376656615754665e+24,1.6753330000388865e+23
2.033333333333333,2.5,10.0,0.09,True,False,False,3303,108,0.0003359476359295499,0.10078429077886497,2.525974259472083e+21,5.051953575836324e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3091,109,0.00033804755200773787,0.10141426560232136,3.7932345223406116e+21,7.586476639101711e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3173,109,0.000317922150919121,0.0953766452757363,3.796678839825457e+21,7.593365280146899e+19
2.033333333333333,2.5,10.0,0.09,True,False,False,3181,90,0.00033273891044355297,0.09982167313306589,1.7181788473591775e+18,3.4363611341682016e+16
2.033333333333333,2.5,10.0,0.09,True,False,False,3205,94,0.0003644776995637655,0.10934330986912966,8.662816166926211e+18,1.732564967559971e+17
2.033333333333333,2.5,10.0,0.09,True,False,False,3255,90,0.00034379698822790386,0.10313909646837116,1.7106408958761178e+18,3.4212852159063404e+16
2.033333333333333,2.5,10.0,0.09,True,False,False,2908,114,0.0003546319891773268,0.10638959675319803,2.8790448668042515e+22,5.758095497784805e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3144,115,0.0003401816898388203,0.10205450695164608,4.310893720840221e+22,8.621796071345654e+20
2.033333333333333,2.5,10.0,0.09,True,False,False,3123,124,0.000358035214477046,0.1074105643431138,1.6586210571530696e+24,3.317245434771099e+22
2.033333333333333,4.0,10.0,0.09,True,False,False,2814,4,0.0,0.0,2609.106350317149,32.608614588407285
2.033333333333333,2.5,10.0,0.09,True,False,False,3155,111,0.0003299886532112439,0.09899659596337318,8.540668259299975e+21,1.708135361563286e+20
2.033333333333333,4.0,10.0,0.09,True,False,False,2795,4,0.0,0.0,2630.0617481083727,32.8705574406943
2.033333333333333,4.0,10.0,0.09,True,False,False,2871,4,0.0,0.0,2618.529651688772,32.72640602409246
2.033333333333333,4.0,10.0,0.09,True,False,False,2984,4,0.0,0.0,2611.644718664776,32.64034423536784
2.033333333333333,4.0,10.0,0.09,True,False,False,2826,4,0.0,0.0,2618.964047518604,32.7318359815899
2.033333333333333,4.0,10.0,0.09,True,False,False,2976,4,0.0,0.0,2620.40886734391,32.749896257026606
2.033333333333333,4.0,10.0,0.09,True,False,False,3005,4,0.0,0.0,2616.4987044334653,32.70101914636186
2.033333333333333,4.0,10.0,0.09,True,False,False,2792,4,0.0,0.0,2628.772044028102,32.85443611816443
2.033333333333333,4.0,10.0,0.09,True,False,False,2787,4,0.0,0.0,2624.4672818813356,32.80062651178691
2.033333333333333,4.0,10.0,0.09,True,False,False,2865,4,0.0,0.0,2617.9252100929325,32.718850497851555
2.033333333333333,4.0,10.0,0.09,True,False,False,2792,4,0.0,0.0,2590.683533532466,32.37832904018407
2.033333333333333,4.0,10.0,0.09,True,False,False,2820,4,0.0,0.0,2600.4118739545847,32.49993347584527
2.033333333333333,4.0,10.0,0.09,True,False,False,2819,4,0.0,0.0,2621.1768073630665,32.759495518156754
2.033333333333333,4.0,10.0,0.09,True,False,False,2933,4,0.0,0.0,2601.737530682606,32.51650420861167
2.033333333333333,4.0,10.0,0.09,True,False,False,2943,4,0.0,0.0,2603.6073290045456,32.539876718381855
2.033333333333333,4.0,10.0,0.09,True,False,False,2797,4,0.0,0.0,2593.2942443663514,32.41096297411579
2.033333333333333,4.0,10.0,0.09,True,False,False,2847,4,0.0,0.0,2625.2126664003067,32.80994382944546
2.033333333333333,4.0,10.0,0.09,True,False,False,2821,4,0.0,0.0,2611.010871238209,32.63242113590201
2.033333333333333,4.0,10.0,0.09,True,False,False,2845,4,0.0,0.0,2608.526166734036,32.601362282768505
2.033333333333333,4.0,10.0,0.09,True,False,False,2891,4,0.0,0.0,2611.406611761947,32.63736789678643
2.033333333333333,4.0,10.0,0.09,True,False,False,2866,4,0.0,0.0,2601.812805237395,32.51744514079168
2.033333333333333,4.0,10.0,0.09,True,False,False,2808,4,0.0,0.0,2602.3820787121404,32.5245610672941
2.033333333333333,4.0,10.0,0.09,True,False,False,2905,4,0.0,0.0,2620.095063942766,32.745973705531114
2.033333333333333,4.0,10.0,0.09,True,False,False,2653,4,0.0,0.0,2596.7432333363313,32.45407540041037
2.033333333333333,4.0,10.0,0.09,True,False,False,2793,4,0.0,0.0,2610.043433412122,32.62032814608881
2.033333333333333,4.0,10.0,0.09,True,False,False,2963,4,0.0,0.0,2602.406817418583,32.52487030227611
2.033333333333333,4.0,10.0,0.09,True,False,False,2651,4,0.0,0.0,2596.8002412768988,32.454788000684104
2.033333333333333,4.0,10.0,0.09,True,False,False,2936,4,0.0,0.0,2599.546538862999,32.48911676812982
2.033333333333333,4.0,10.0,0.09,True,False,False,2774,4,0.0,0.0,2594.725430536068,32.42885282700372
2.033333333333333,4.0,10.0,0.09,True,False,False,2682,4,0.0,0.0,2603.87056530095,32.54316717914901
2.033333333333333,4.0,10.0,0.09,True,False,False,2853,4,0.0,0.0,2609.1512323188003,32.60917561115632
2.033333333333333,4.0,10.0,0.09,True,False,False,2875,4,0.0,0.0,2601.7763046215105,32.51698888351185
2.033333333333333,4.0,10.0,0.09,True,False,False,2842,4,0.0,0.0,2619.1078688459434,32.73363375146617
2.033333333333333,4.0,10.0,0.09,True,False,False,2893,4,0.0,0.0,2608.3302603891934,32.598913450764385
2.033333333333333,4.0,10.0,0.09,True,False,False,2862,4,0.0,0.0,2607.062077368977,32.583061134748405
2.033333333333333,4.0,10.0,0.09,True,False,False,2784,4,0.0,0.0,2592.5723283919624,32.40193901364103
2.033333333333333,4.0,10.0,0.09,True,False,False,2910,4,0.0,0.0,2618.630898125012,32.72767160730935
2.033333333333333,4.0,10.0,0.09,True,False,False,2847,4,0.0,0.0,2598.87938974605,32.480777392926065
2.033333333333333,4.0,10.0,0.09,True,False,False,2945,4,0.0,0.0,2608.7900416323496,32.60466072243321
2.033333333333333,4.0,10.0,0.09,True,False,False,2874,4,0.0,0.0,2603.8788779524107,32.54327108735966
2.033333333333333,4.0,10.0,0.09,True,False,False,2899,4,0.0,0.0,2607.9699584752434,32.59440966851935
2.033333333333333,4.0,10.0,0.09,True,False,False,2900,4,0.0,0.0,2617.962418775982,32.71931560249884
2.033333333333333,4.0,10.0,0.09,True,False,False,2801,4,0.0,0.0,2612.5398137934076,32.65153294348258
2.033333333333333,4.0,10.0,0.09,True,False,False,2769,4,0.0,0.0,2602.382677536446,32.524568555180835
2.033333333333333,4.0,10.0,0.09,True,False,False,2869,4,0.0,0.0,2613.374775508209,32.66196997847187
2.033333333333333,4.0,10.0,0.09,True,False,False,2808,4,0.0,0.0,2600.249413326615,32.497902713102015
2.033333333333333,4.0,10.0,0.09,True,False,False,2793,4,0.0,0.0,2609.031484670123,32.60767876434874
2.033333333333333,4.0,10.0,0.09,True,False,False,2905,4,0.0,0.0,2613.464023602846,32.6630855816306
2.033333333333333,4.0,10.0,0.09,True,False,False,2811,4,0.0,0.0,2602.725640380054,32.528855596290505
2.033333333333333,4.0,10.0,0.09,True,False,False,2829,4,0.0,0.0,2612.8325547770464,32.65519221192683
2.033333333333333,4.0,10.0,0.09,True,False,False,2838,4,0.0,0.0,2614.293666489728,32.67345613356702
2.033333333333333,4.0,10.0,0.09,True,False,False,2782,4,0.0,0.0,2598.985997530215,32.48210999436536
2.033333333333333,4.0,10.0,0.09,True,False,False,2935,4,0.0,0.0,2619.2021885109016,32.73481274803487
2.033333333333333,4.0,10.0,0.09,True,False,False,2921,4,0.0,0.0,2599.8819196965724,32.49330903563178
2.033333333333333,4.0,10.0,0.09,True,False,False,2741,4,0.0,0.0,2605.304969056889,32.561097251686036
2.033333333333333,4.0,10.0,0.09,True,False,False,3034,4,0.0,0.0,2610.1208239955,32.6212955241239
2.033333333333333,4.0,10.0,0.09,True,False,False,2956,4,0.0,0.0,2599.2818223226977,32.485807806818514
2.033333333333333,4.0,10.0,0.09,True,False,False,2787,4,0.0,0.0,2602.562343364668,32.52681437922657
2.033333333333333,4.0,10.0,0.09,True,False,False,2916,4,0.0,0.0,2619.2223188410912,32.73506437930534
2.033333333333333,4.0,10.0,0.09,True,False,False,2956,4,0.0,0.0,2619.8388268689296,32.74277074010108
2.033333333333333,4.0,10.0,0.09,True,False,False,2933,4,0.0,0.0,2610.9393428840535,32.63152702828847
2.033333333333333,4.0,10.0,0.09,True,False,False,2860,4,0.0,0.0,2614.810988335398,32.679922667196315
2.033333333333333,4.0,10.0,0.09,True,False,False,3003,4,0.0,0.0,2594.8463413328454,32.430364214150075
2.033333333333333,4.0,10.0,0.09,True,False,False,2909,4,0.0,0.0,2599.8982049302285,32.493512603326266
2.033333333333333,4.0,10.0,0.09,True,False,False,2799,4,0.0,0.0,2598.5255849157847,32.47635482522574
2.033333333333333,4.0,10.0,0.09,True,False,False,2846,4,0.0,0.0,2607.1824381631195,32.58456565114486
2.033333333333333,4.0,10.0,0.09,True,False,False,2813,4,0.0,0.0,2592.2364639918405,32.39774070216232
2.033333333333333,4.0,10.0,0.09,True,False,False,2856,4,0.0,0.0,2603.3009790010055,32.53604733706756
2.033333333333333,4.0,10.0,0.09,True,False,False,2886,4,0.0,0.0,2593.9424810741466,32.41906594600793
2.033333333333333,4.0,10.0,0.09,True,False,False,2799,4,0.0,0.0,2606.708510426507,32.57864154575058
2.033333333333333,4.0,10.0,0.09,True,False,False,2872,4,0.0,0.0,2616.7031969680197,32.703575308195376
2.033333333333333,4.0,10.0,0.09,True,False,False,3103,4,0.0,0.0,2606.7197147206857,32.57878159947343
2.033333333333333,4.0,10.0,0.09,True,False,False,2838,4,0.0,0.0,2610.7077478880597,32.62863208449822
2.033333333333333,4.0,10.0,0.09,True,False,False,2904,4,0.0,0.0,2614.180621828077,32.672043073788814
2.033333333333333,4.0,10.0,0.09,True,False,False,2919,4,0.0,0.0,2592.256951430624,32.397996794607984
2.033333333333333,4.0,10.0,0.09,True,False,False,2921,4,0.0,0.0,2599.8819196965724,32.49330903563178
2.033333333333333,4.0,10.0,0.09,True,False,False,2797,4,0.0,0.0,2607.458964054393,32.58802223218547
2.033333333333333,4.0,10.0,0.09,True,False,False,2932,4,0.0,0.0,2612.285314969607,32.648351702359825
2.033333333333333,4.0,10.0,0.09,True,False,False,2824,4,0.0,0.0,2599.4258658914537,32.48760835268144
2.033333333333333,4.0,10.0,0.09,True,False,False,2770,4,0.0,0.0,2603.3493704679677,32.53665223238956
2.033333333333333,4.0,10.0,0.09,True,False,False,2836,4,0.0,0.0,2622.7425466880622,32.77906728833461
2.033333333333333,4.0,10.0,0.09,True,False,False,2771,4,0.0,0.0,2612.8632043033595,32.655575330648226
2.033333333333333,4.0,10.0,0.09,True,False,False,2877,4,0.0,0.0,2608.396916405353,32.59974664661048
2.033333333333333,4.0,10.0,0.09,True,False,False,2762,4,0.0,0.0,2623.7005170356397,32.79104193984931
2.033333333333333,4.0,10.0,0.09,True,False,False,2969,4,0.0,0.0,2612.3926006980773,32.64969277738446
2.033333333333333,4.0,10.0,0.09,True,False,False,2738,4,0.0,0.0,2608.8148023619456,32.604970233220214
2.033333333333333,4.0,10.0,0.09,True,False,False,2880,4,0.0,0.0,2591.3245984406003,32.386342362901004
2.033333333333333,4.0,10.0,0.09,True,False,False,2941,4,0.0,0.0,2602.5660416974633,32.5268606107489
2.033333333333333,4.0,10.0,0.09,True,False,False,2832,4,0.0,0.0,2607.3101015096895,32.58616144559841
2.033333333333333,4.0,10.0,0.09,True,False,False,2787,4,0.0,0.0,2592.860025996643,32.405535236565896
2.033333333333333,4.0,10.0,0.09,True,False,False,2828,4,0.0,0.0,2600.074811994183,32.495720194857114
2.033333333333333,4.0,10.0,0.09,True,False,False,2781,4,0.0,0.0,2619.798885733103,32.74227147716042
2.033333333333333,4.0,10.0,0.09,True,False,False,2880,4,0.0,0.0,2612.0304033510824,32.64516530305139
2.033333333333333,4.0,10.0,0.09,True,False,False,2806,4,0.0,0.0,2613.411674665825,32.6624312209314
2.033333333333333,4.0,10.0,0.09,True,False,False,2674,4,0.0,0.0,2606.3628633227827,32.57432095300615
2.033333333333333,4.0,10.0,0.09,True,False,False,2855,4,0.0,0.0,2598.8022470037095,32.47981310795947
2.033333333333333,4.0,10.0,0.09,True,False,False,2894,4,0.0,0.0,2610.740317743458,32.629039208907386
2.033333333333333,4.0,10.0,0.09,True,False,False,2947,4,0.0,0.0,2622.9650731741135,32.7818488737992
2.033333333333333,4.0,10.0,0.09,True,False,False,2796,4,0.0,0.0,2604.504053523452,32.551085789004844
2.033333333333333,4.0,10.0,0.09,True,False,False,3033,4,0.0,0.0,2606.8831933285715,32.580825082139654
2.033333333333333,6.0,10.0,0.09,True,False,False,2882,3,0.0,0.0,2607.8375943317287,32.592755113785074
2.033333333333333,6.0,10.0,0.09,True,False,False,2893,3,0.0,0.0,2604.7026806170616,32.553568634052546
2.033333333333333,6.0,10.0,0.09,True,False,False,2734,3,0.0,0.0,2596.390117508728,32.44966144236603
2.033333333333333,6.0,10.0,0.09,True,False,False,2918,3,0.0,0.0,2603.825279054933,32.54260109881969
2.033333333333333,6.0,10.0,0.09,True,False,False,3007,3,0.0,0.0,2623.7365299271796,32.79149209719883
2.033333333333333,6.0,10.0,0.09,True,False,False,2818,3,0.0,0.0,2611.3731279203753,32.63694935298861
2.033333333333333,6.0,10.0,0.09,True,False,False,2911,3,0.0,0.0,2626.8736484672622,32.83070613782163
2.033333333333333,6.0,10.0,0.09,True,False,False,2900,3,0.0,0.0,2598.6640585948803,32.4780857502768
2.033333333333333,6.0,10.0,0.09,True,False,False,2828,3,0.0,0.0,2611.5727791152503,32.63944499509841
2.033333333333333,6.0,10.0,0.09,True,False,False,2752,3,0.0,0.0,2595.3906112093578,32.43716760145571
2.033333333333333,6.0,10.0,0.09,True,False,False,2657,3,0.0,0.0,2608.1799471844834,32.59703452968822
2.033333333333333,6.0,10.0,0.09,True,False,False,2951,3,0.0,0.0,2615.3200016110086,32.686285339824494
2.033333333333333,6.0,10.0,0.09,True,False,False,2820,3,0.0,0.0,2608.8470959313704,32.605373900250484
2.033333333333333,6.0,10.0,0.09,True,False,False,2804,3,0.0,0.0,2592.991074566233,32.407173346036856
2.033333333333333,6.0,10.0,0.09,True,False,False,2846,3,0.0,0.0,2607.1824381631195,32.58456565114486
2.033333333333333,6.0,10.0,0.09,True,False,False,2819,3,0.0,0.0,2608.2550431281,32.59797323054358
2.033333333333333,6.0,10.0,0.09,True,False,False,2652,3,0.0,0.0,2602.2868365903364,32.52337054193193
2.033333333333333,6.0,10.0,0.09,True,False,False,2903,3,0.0,0.0,2619.2708652697975,32.7356712091612
2.033333333333333,6.0,10.0,0.09,True,False,False,2763,3,0.0,0.0,2592.0511199761777,32.39542389447342
2.033333333333333,6.0,10.0,0.09,True,False,False,2837,3,0.0,0.0,2596.761910407529,32.454308863405785
2.033333333333333,6.0,10.0,0.09,True,False,False,2727,3,0.0,0.0,2595.8282984205316,32.44263869624706
2.033333333333333,6.0,10.0,0.09,True,False,False,2802,3,0.0,0.0,2617.754190876699,32.716712751619454
2.033333333333333,6.0,10.0,0.09,True,False,False,2892,3,0.0,0.0,2614.8354773347937,32.68022877808704
2.033333333333333,6.0,10.0,0.09,True,False,False,2977,3,0.0,0.0,2594.2973772959162,32.42350215169686
2.033333333333333,6.0,10.0,0.09,True,False,False,2711,3,0.0,0.0,2604.3030831523092,32.54857366264001
2.033333333333333,6.0,10.0,0.09,True,False,False,2854,3,0.0,0.0,2614.813800462623,32.679957820234506
2.033333333333333,6.0,10.0,0.09,True,False,False,2700,3,0.0,0.0,2603.208601337509,32.53489261716512
2.033333333333333,6.0,10.0,0.09,True,False,False,2788,3,0.0,0.0,2606.9566551089456,32.58174335787622
2.033333333333333,6.0,10.0,0.09,True,False,False,2777,3,0.0,0.0,2607.5021700363395,32.58856230653569
2.033333333333333,6.0,10.0,0.09,True,False,False,2768,3,0.0,0.0,2604.9221732502874,32.556312296980735
2.033333333333333,6.0,10.0,0.09,True,False,False,2931,3,0.0,0.0,2592.493842107922,32.40095793172052
2.033333333333333,6.0,10.0,0.09,True,False,False,2706,3,0.0,0.0,2593.4953451636297,32.41347673764214
2.033333333333333,6.0,10.0,0.09,True,False,False,2937,3,0.0,0.0,2604.8532720561616,32.555451028639325
2.033333333333333,6.0,10.0,0.09,True,False,False,2813,3,0.0,0.0,2597.978909790326,32.469521378611326
2.033333333333333,6.0,10.0,0.09,True,False,False,2724,3,0.0,0.0,2617.279370777328,32.71077749360215
2.033333333333333,6.0,10.0,0.09,True,False,False,2888,3,0.0,0.0,2607.2196042647256,32.58503022864204
2.033333333333333,6.0,10.0,0.09,True,False,False,2963,3,0.0,0.0,2608.286997569942,32.598372662912894
2.033333333333333,6.0,10.0,0.09,True,False,False,2802,3,0.0,0.0,2618.1027055794857,32.721069191495204
2.033333333333333,6.0,10.0,0.09,True,False,False,2755,3,0.0,0.0,2604.0188344845546,32.54502054670026
2.033333333333333,6.0,10.0,0.09,True,False,False,2947,3,0.0,0.0,2594.1927679862947,32.42219453503688
2.033333333333333,6.0,10.0,0.09,True,False,False,2827,3,0.0,0.0,2601.9991374204265,32.51977429357241
2.033333333333333,6.0,10.0,0.09,True,False,False,2687,3,0.0,0.0,2607.3503151932487,32.58666411982402
2.033333333333333,6.0,10.0,0.09,True,False,False,2918,3,0.0,0.0,2611.9434372356873,32.644078223927195
2.033333333333333,6.0,10.0,0.09,True,False,False,3039,3,0.0,0.0,2598.0686295002906,32.470642876630706
2.033333333333333,6.0,10.0,0.09,True,False,False,2694,3,0.0,0.0,2606.3744983725783,32.574466388021605
2.033333333333333,6.0,10.0,0.09,True,False,False,2993,3,0.0,0.0,2603.888511354314,32.54339150289464
2.033333333333333,6.0,10.0,0.09,True,False,False,2727,3,0.0,0.0,2617.180723235127,32.70954439822891
2.033333333333333,6.0,10.0,0.09,True,False,False,2862,3,0.0,0.0,2593.8732514989833,32.41820057413814
2.033333333333333,6.0,10.0,0.09,True,False,False,2715,3,0.0,0.0,2591.1906899180076,32.38466850518368
2.033333333333333,6.0,10.0,0.09,True,False,False,2737,3,0.0,0.0,2596.5885627315383,32.452142013019376
2.033333333333333,6.0,10.0,0.09,True,False,False,2873,3,0.0,0.0,2614.9166104198916,32.68124294349967
2.033333333333333,6.0,10.0,0.09,True,False,False,2899,3,0.0,0.0,2615.223779565651,32.68508256510773
2.033333333333333,6.0,10.0,0.09,True,False,False,2752,3,0.0,0.0,2601.4064374992345,32.512365538326705
2.033333333333333,6.0,10.0,0.09,True,False,False,3006,3,0.0,0.0,2604.2338115120965,32.547707763327125
2.033333333333333,6.0,10.0,0.09,True,False,False,2698,3,0.0,0.0,2613.0551630243763,32.65797481945537
2.033333333333333,6.0,10.0,0.09,True,False,False,2889,3,0.0,0.0,2615.6525778541863,32.69044254742336
