frontier_floor,reproduction_rate,seed,survived,collapsed,extinct,final_population,final_ai_generation,final_avg_U_sys,final_avg_L_t,avg_transition_cost,yield_condition_met_count
0.3,0.066,38,True,False,False,393,3,12.011327525946971,0.14489057169557876,0.7020764633807319,2
0.3,0.066,39,True,False,False,402,3,12.01716807616839,0.14496358419014338,0.6998497765288404,2
0.3,0.066,45,True,False,False,319,3,9.563249818364127,0.11428728654344089,0.6928886736508048,2
0.3,0.066,41,True,False,False,224,3,6.590861062503936,0.0771296175810213,0.6961787457127335,2
0.3,0.066,43,True,False,False,348,3,10.539251572678898,0.12648823097640235,0.6999545423097978,2
0.3,0.066,44,False,True,False,115,3,0.0,0.0,0.692827866790292,2
0.3,0.066,42,True,False,False,351,3,10.518652118460288,0.12623071834579486,0.7000316682529938,2
0.3,0.066,47,True,False,False,279,3,8.554612676372233,0.10167836891046178,0.7042709495728694,2
0.3,0.066,49,True,False,False,349,3,9.913301366706252,0.11866326179963857,0.6953428825670852,2
0.3,0.066,46,True,False,False,289,3,8.665550489092107,0.10306519646137147,0.6946151487007542,2
0.3,0.066,48,True,False,False,309,3,9.372340908831653,0.11190074466724423,0.6960034414759787,2
0.3,0.068,0,True,False,False,390,3,11.537566517437805,0.13896811139823462,0.6976825299066535,2
0.3,0.068,4,True,False,False,291,3,8.939848485653357,0.10649418065456676,0.6965363660129578,2
0.3,0.068,1,True,False,False,302,3,9.148547424297437,0.10910311453811121,0.6985795624256106,2
0.3,0.068,3,True,False,False,313,3,8.6781558616656,0.10322277559043902,0.7027172776648326,2
0.3,0.068,2,True,False,False,465,3,14.143400927718835,0.1715435045762434,0.6999008165734155,2
0.3,0.068,5,True,False,False,227,3,6.807971953981162,0.07984370893908799,0.7065014087268734,2
0.3,0.068,6,True,False,False,400,3,12.131002625572007,0.14638662369206357,0.7015405692183554,2
0.3,0.068,8,True,False,False,458,3,13.67504074384568,0.16568855948806627,0.6963440947969968,2
0.3,0.068,7,True,False,False,367,3,11.101368028224355,0.13351521795004867,0.6994795233027912,2
0.3,0.068,14,True,False,False,379,3,11.722788746414855,0.14128356436037043,0.6954360934451749,2
0.3,0.068,11,True,False,False,494,3,15.530273111128352,0.18888071777573773,0.6971603865096616,2
0.3,0.068,9,True,False,False,447,3,13.246293180498023,0.1603288098117273,0.7013600548035672,2
0.3,0.068,10,True,False,False,447,3,13.097441383899977,0.15846802160387793,0.6937075839552974,2
0.3,0.068,12,True,False,False,326,3,9.373657305621402,0.11191720093108029,0.6992878490313761,2
0.3,0.068,13,True,False,False,269,3,8.039453854100723,0.09523839670756382,0.6942227345587113,2
0.3,0.068,15,True,False,False,324,3,9.726617100210392,0.11632953203690251,0.7010497133666411,2
0.3,0.068,16,False,True,False,208,3,0.0,0.0,0.6979158795103497,2
0.3,0.068,17,True,False,False,583,3,16.333091429472727,0.19891670546743684,0.6996402181372064,2
0.3,0.068,18,True,False,False,438,3,13.631781045464956,0.16514777248862544,0.6938317747807327,2
0.3,0.068,19,True,False,False,489,3,14.407645265532262,0.17484680848401835,0.6952309215335346,2
0.3,0.068,23,True,False,False,509,3,15.110897359205515,0.18363812447212205,0.6916284831509797,2
0.3,0.068,22,True,False,False,380,3,10.9206183199606,0.1312556758125369,0.7017234520769906,2
0.3,0.068,21,True,False,False,391,3,11.582888661526571,0.13953468096284505,0.704107107471547,2
0.3,0.068,24,True,False,False,448,3,12.71030812807749,0.15362848990552322,0.6966364212124404,2
0.3,0.068,20,True,False,False,538,3,15.72183280469039,0.1912753948703294,0.7047786317946415,2
0.3,0.068,26,True,False,False,284,3,8.655145850688047,0.10293512861474599,0.6980733071728545,2
0.3,0.068,25,True,False,False,352,3,10.478524170854577,0.12572908100685254,0.702681221676795,2
0.3,0.068,27,True,False,False,519,3,15.363648813023621,0.18679775646490554,0.707872488159055,2
0.3,0.068,28,True,False,False,552,3,15.718270889230855,0.19123086763435512,0.7066150884011058,2
0.3,0.068,31,True,False,False,354,3,10.536928661853697,0.12645919241981737,0.7006064991356086,2
0.3,0.068,29,True,False,False,380,3,11.124913293335936,0.13380955608115416,0.701442631181822,2
0.3,0.068,30,True,False,False,429,3,12.712872853864846,0.1536605514553318,0.7042505513151565,2
0.3,0.068,34,True,False,False,488,3,14.886124783730036,0.18082825471425407,0.6995009375390215,2
0.3,0.068,32,False,True,False,129,3,0.0,0.0,0.705417996387323,2
0.3,0.068,35,True,False,False,297,3,8.871662952711619,0.10564179705070673,0.6979765286312674,2
0.3,0.068,33,True,False,False,402,3,11.126742661612436,0.13383242485609453,0.6974090177585651,2
0.3,0.068,37,True,False,False,417,3,12.858641467455238,0.15548279691546277,0.6998172572253483,2
0.3,0.068,36,True,False,False,403,3,12.53226969068642,0.15140284128503842,0.7009124773152458,2
0.3,0.068,38,True,False,False,360,3,10.802819515878294,0.12978307931766137,0.6989259033312201,2
0.3,0.068,40,True,False,False,414,3,12.068002042414893,0.14559905675280785,0.7007930604887393,2
0.3,0.068,39,True,False,False,558,3,16.309396530085856,0.1986204968929329,0.7037011933143225,2
0.3,0.068,41,True,False,False,393,3,11.729757725727321,0.1413706832017807,0.6971772491240298,2
0.3,0.068,43,True,False,False,506,3,14.9483181182169,0.18160573021999857,0.6940108152483405,2
0.3,0.068,42,True,False,False,462,3,13.6841109282913,0.16580194545552454,0.7016583693005949,2
0.3,0.068,44,True,False,False,386,3,11.529706188972934,0.1388698498586395,0.6937462217039471,2
0.3,0.068,45,True,False,False,486,3,14.277643243005112,0.1732216603295016,0.6986651723998792,2
0.3,0.068,47,True,False,False,406,3,11.93972590781162,0.14399548389007905,0.7058388629461263,2
0.3,0.068,46,True,False,False,374,3,11.14012687065586,0.13399974019852817,0.7035346274140163,2
0.3,0.068,48,True,False,False,317,3,9.212387183820733,0.10990117193459285,0.6942771362674143,2
0.3,0.07,0,True,False,False,647,3,17.961247571618795,0.21927019622045468,0.7027967586374123,2
0.3,0.068,49,True,False,False,409,3,12.437421207660789,0.15021714548850768,0.7022384232087758,2
0.3,0.07,2,True,False,False,614,3,17.7053073400007,0.21607070133550824,0.6959936092398075,2
0.3,0.07,1,True,False,False,396,3,12.06941120105479,0.14561667266996303,0.6983519711038847,2
0.3,0.07,3,True,False,False,638,3,18.899704790250798,0.2310017984782589,0.6957832942928476,2
0.3,0.07,4,True,False,False,577,3,17.18092441510027,0.20951541917282626,0.6973416200312571,2
0.3,0.07,5,True,False,False,551,3,15.945985954095738,0.19407752117439186,0.6990480123696363,2
0.3,0.07,6,True,False,False,703,3,21.107303295800655,0.2585988663903551,0.6955967596544701,2
0.3,0.07,7,True,False,False,754,3,22.329877234231606,0.27388219622750637,0.6961500751610123,2
0.3,0.07,8,True,False,False,463,3,13.398699784032203,0.16223403628873073,0.7008601389547616,2
0.3,0.07,9,True,False,False,636,3,18.270315622510743,0.2231338388518235,0.6991230325904595,2
0.3,0.07,10,True,False,False,380,3,10.705456887549614,0.128565954447756,0.704275803663061,2
0.3,0.07,12,True,False,False,582,3,16.776213531889773,0.20445615054635224,0.702996506049881,2
0.3,0.07,15,True,False,False,308,3,9.357353983205575,0.11171339401962879,0.703444794072582,2
0.3,0.07,11,True,False,False,691,3,20.43967938640739,0.2502529364844993,0.6999895963872769,2
0.3,0.07,13,True,False,False,685,3,20.309656438672583,0.24862752678425132,0.6978052879310492,2
0.3,0.07,14,True,False,False,600,3,17.54033791135912,0.2140084275695447,0.6944259635329161,2
0.3,0.07,20,True,False,False,531,3,16.1623641935972,0.1967824536062654,0.6979292518160929,2
0.3,0.07,16,True,False,False,718,3,20.632981869058717,0.2526694002077996,0.6984054051308163,2
0.3,0.07,17,True,False,False,407,3,12.518647218861329,0.15123254750046522,0.6960598561281811,2
0.3,0.07,18,True,False,False,587,3,17.06945020921433,0.20812188631808537,0.7015543402318806,2
0.3,0.07,19,True,False,False,402,3,12.516042676291542,0.15119998822585776,0.6989229691421341,2
0.3,0.07,22,True,False,False,691,3,19.98638681881147,0.24458635090900893,0.698185599116338,2
0.3,0.07,21,True,False,False,551,3,15.950408674215051,0.19413280934474808,0.7011761246213531,2
0.3,0.07,23,True,False,False,724,3,22.03909145764851,0.2702470991055523,0.7001686446730296,2
0.3,0.07,27,True,False,False,683,3,19.29868384977868,0.23598941381937394,0.7026617860156654,2
0.3,0.07,24,True,False,False,535,3,15.180389111453684,0.18450683698401177,0.6996808094747391,2
0.3,0.07,25,True,False,False,540,3,16.781689619505215,0.20452460687431434,0.700743727037467,2
0.3,0.07,26,True,False,False,674,3,20.02353191078472,0.24505069967174084,0.6922417807218681,2
0.3,0.07,28,True,False,False,578,3,16.802007819757456,0.20477860363292963,0.6980261667432923,2
0.3,0.07,34,True,False,False,394,3,11.671884288693004,0.14064721045423106,0.6964862102190146,2
0.3,0.07,29,True,False,False,549,3,15.698781666114503,0.19098723392637823,0.6970472764783676,2
0.3,0.07,30,True,False,False,614,3,17.805521933465464,0.217323478503388,0.7023269397928715,2
0.3,0.07,31,True,False,False,531,3,15.451860536542336,0.18790048636493584,0.6981102152406587,2
0.3,0.07,33,True,False,False,650,3,18.267159549654913,0.22309438507752516,0.7018144687019383,2
0.3,0.07,32,True,False,False,610,3,17.834345811708605,0.21768380418017325,0.703537635494053,2
0.3,0.07,35,True,False,False,491,3,14.0023196215215,0.16977985493511943,0.703990518695467,2
0.3,0.07,36,True,False,False,409,3,12.036223515657209,0.14520179517853044,0.6963349476046173,2
0.3,0.07,37,True,False,False,420,3,12.743687806990609,0.15404576749456506,0.7000759220699883,2
0.3,0.07,38,True,False,False,548,3,16.538647094796744,0.2014863455999473,0.702758738605251,2
0.3,0.07,43,True,False,False,554,3,16.826787466712243,0.2050883725690392,0.6970357035569431,2
0.3,0.07,42,True,False,False,481,3,14.085885287607306,0.17082450467098056,0.7009359896742245,2
0.3,0.07,39,True,False,False,656,3,18.67381526536114,0.22817796587345024,0.7022841139381187,2
0.3,0.07,40,True,False,False,403,3,11.462187166172942,0.1380257982689539,0.6975683093772892,2
0.3,0.07,41,True,False,False,488,3,14.390181796419395,0.1746284986203567,0.7024248170557915,2
0.3,0.07,44,True,False,False,489,3,14.748071145616654,0.179102453703251,0.6987560659558767,2
0.3,0.07,45,True,False,False,674,3,19.78143062953308,0.24202420481255954,0.6989244844735587,2
0.3,0.07,46,True,False,False,509,3,14.914578160605467,0.1811839488810089,0.6979555806013261,2
0.3,0.075,2,True,False,False,1046,3,29.15545296554899,0.3592083442756753,0.7010146187690708,2
0.3,0.07,47,True,False,False,626,3,17.980122489931368,0.21950615048757466,0.7024373570262544,2
0.3,0.07,48,True,False,False,524,3,14.805086307768423,0.17981519707107707,0.6985392263840965,2
0.3,0.075,0,True,False,False,1377,3,29.224306483525538,0.36006907823401,0.7005288634894347,2
0.3,0.07,49,True,False,False,657,3,19.804682092596437,0.24231487004136287,0.7062836064249443,2
0.3,0.075,1,True,False,False,830,3,23.345394700849475,0.2865771243671383,0.698104416744012,2
0.3,0.075,3,True,False,False,1335,3,29.13300185103975,0.3589276839849212,0.6948457920283363,2
0.3,0.075,4,True,False,False,1386,3,29.349971825797695,0.3616400137900595,0.7003554390195632,2
0.3,0.075,5,True,False,False,1268,3,29.24645561760493,0.3603459633163452,0.6992577303452215,2
0.3,0.075,6,True,False,False,1232,3,29.43850821365164,0.3627468023119488,0.7017100754055282,2
0.3,0.075,8,True,False,False,1307,3,29.355666216119566,0.3617111990296339,0.7012477590477949,2
0.3,0.075,10,True,False,False,1250,3,29.286457391615123,0.3608460233722145,0.6982780782994905,2
0.3,0.075,7,True,False,False,1103,3,29.30022405056352,0.3610181197147213,0.7018146917339829,2
0.3,0.075,13,True,False,False,1218,3,29.43232076853468,0.36266945343006113,0.6973840442367978,2
0.3,0.075,9,True,False,False,1051,3,29.151222633264155,0.35915546122849423,0.6978237785734378,2
0.3,0.075,12,True,False,False,1104,3,29.282623939027054,0.3607981015916731,0.7028151997764279,2
0.3,0.075,11,True,False,False,1363,3,29.4198754228158,0.3625138748324348,0.7022417128591785,2
0.3,0.075,16,True,False,False,1205,3,29.41259506861755,0.3624228635255549,0.6989477902050163,2
0.3,0.075,14,True,False,False,914,3,26.983558204742216,0.3320576070202111,0.69448625486204,2
0.3,0.075,19,True,False,False,1225,3,29.363023647817027,0.36180317402790163,0.6973416005812614,2
0.3,0.075,15,True,False,False,1375,3,29.243743884555595,0.3603120640216108,0.6956059097986126,2
0.3,0.075,17,True,False,False,1064,3,29.08955449439413,0.3583845511100714,0.700800868332343,2
0.3,0.075,18,True,False,False,1166,3,29.257358447018174,0.3604822590933089,0.6984302730857501,2
0.3,0.075,22,True,False,False,1181,3,29.0703530329318,0.35814451462043584,0.6970999958337499,2
0.3,0.075,20,True,False,False,1213,3,29.328073476249784,0.36136626373834807,0.7003726133418725,2
0.3,0.075,21,True,False,False,1323,3,29.35963967956373,0.36176087109645527,0.7058200752770433,2
0.3,0.075,23,True,False,False,1250,3,29.253139656575218,0.36042952016985497,0.7015713035761801,2
0.3,0.075,24,True,False,False,1209,3,29.319217133272748,0.36125555114076,0.7006462555255278,2
0.3,0.075,27,True,False,False,901,3,25.644705857035795,0.31532068713191974,0.6941500937534708,2
0.3,0.075,25,True,False,False,1078,3,29.260811962048194,0.3605254312514267,0.6935558097793503,2
0.3,0.075,26,True,False,False,1164,3,29.25328045198312,0.36043128028331733,0.698166956332132,2
0.3,0.075,30,True,False,False,1055,3,29.087903179670143,0.35836390811614305,0.6996670612362473,2
0.3,0.075,29,True,False,False,995,3,28.00856144112773,0.34487111626033307,0.7000817743239448,2
0.3,0.075,28,True,False,False,1192,3,29.271865869843293,0.36066361558734383,0.6972137393235851,2
0.3,0.075,31,True,False,False,1251,3,29.17263328678782,0.3594231143991919,0.7005655860308614,2
0.3,0.075,34,True,False,False,1120,3,29.606204433103652,0.3648431635755153,0.6985308637996859,2
0.3,0.075,32,True,False,False,1308,3,29.395754188893118,0.3622123366005353,0.6968229997272627,2
0.3,0.075,33,True,False,False,1026,3,28.980834103235026,0.3570254434720058,0.7019752541702523,2
0.3,0.075,35,True,False,False,1183,3,29.26177991755578,0.3605375316564171,0.7007170218364375,2
0.3,0.075,36,True,False,False,940,3,26.283451838353933,0.3233056156808115,0.6975887443613431,2
0.3,0.075,37,True,False,False,1075,3,28.984565170151598,0.3570720853350413,0.7016520797410599,2
0.3,0.075,38,True,False,False,1119,3,29.420489834242836,0.36252155559066634,0.7039290693580124,2
0.3,0.075,39,True,False,False,1141,3,29.151664977764085,0.3591609907955594,0.7110605111140743,2
0.3,0.075,41,True,False,False,1210,3,29.17262845017526,0.3594230539640335,0.702574395401481,2
0.3,0.075,40,True,False,False,1245,3,29.2319935836645,0.36016517424523087,0.6971508670721324,2
0.3,0.075,42,True,False,False,1151,3,29.304973267687974,0.361077489354686,0.6973239609007121,2
0.3,0.075,43,True,False,False,1146,3,29.337904052281793,0.36148915529364223,0.6970850981732403,2
0.3,0.075,45,True,False,False,1228,3,29.36196669304125,0.361789961017743,0.6962314019248652,2
0.3,0.075,44,True,False,False,1331,3,29.329580848984328,0.36138510728822154,0.6989280716205987,2
0.3,0.075,46,True,False,False,1190,3,29.508118989935316,0.36361700282335563,0.6972731699239104,2
0.3,0.075,48,True,False,False,1290,3,29.141003884785313,0.3590277170211042,0.7009722147915454,2
0.3,0.08,1,True,False,False,1903,3,29.59840159315196,0.3647456204434433,0.7033546199570171,2
0.3,0.075,47,True,False,False,1302,3,29.47346135479274,0.3631837496670015,0.7021607922108767,2
0.3,0.08,0,True,False,False,1837,3,29.393923776348025,0.3621894545572271,0.6984859226044894,2
0.3,0.075,49,True,False,False,1284,3,29.372015965894047,0.36191558633858373,0.6986251071973197,2
0.3,0.08,2,True,False,False,1761,3,29.211902381259268,0.35991401509314463,0.7061064445060654,2
0.3,0.08,3,True,False,False,2033,3,29.174535512654934,0.3594468938462343,0.7028727650772064,2
0.3,0.08,4,True,False,False,1621,3,29.118118601352545,0.3587416292220667,0.6980976448418849,2
0.3,0.08,7,True,False,False,1880,3,29.264201643205524,0.36056780521958465,0.6956248950238404,2
0.3,0.08,5,True,False,False,1747,3,29.481531670327637,0.3632846360453419,0.6961207390635321,2
0.3,0.08,6,True,False,False,1934,3,29.308348719679476,0.36111968544812745,0.6974680571796059,2
0.3,0.08,12,True,False,False,1724,3,28.95137655756672,0.3566571960487323,0.7068219412729217,2
0.3,0.08,9,True,False,False,1932,3,29.317748279003798,0.36123718879250355,0.7008848048424325,2
0.3,0.08,8,True,False,False,1931,3,29.548599533847995,0.36412304767213116,0.6962550800439871,2
0.3,0.08,10,True,False,False,1792,3,29.48812468283728,0.3633670548984444,0.7009352997856856,2
0.3,0.08,11,True,False,False,1756,3,29.246785950212217,0.3603500926673701,0.701403023437896,2
0.3,0.08,13,True,False,False,1722,3,29.3889570571075,0.36212736588405986,0.703932073419261,2
0.3,0.08,14,True,False,False,1815,3,29.56229656513084,0.3642942735924733,0.6981179589765649,2
0.3,0.08,19,True,False,False,1614,3,29.3452693743403,0.36158122859712327,0.7077335703291889,2
0.3,0.08,16,True,False,False,1801,3,29.32156378289911,0.3612848862139274,0.6940238995887199,2
0.3,0.08,17,True,False,False,1858,3,29.22282756031663,0.36005059012415364,0.6952805536346353,2
0.3,0.08,15,True,False,False,1779,3,29.303498044445575,0.3610590474120941,0.7026955652627567,2
0.3,0.08,18,True,False,False,1715,3,29.245842387076557,0.3603382972107842,0.6995285095253521,2
0.3,0.08,22,True,False,False,1753,3,29.329983069764335,0.3613901353244418,0.6986401964684539,2
0.3,0.08,20,True,False,False,1881,3,29.432920903971592,0.3626769554913169,0.6990053984018724,2
0.3,0.08,21,True,False,False,1817,3,29.332225800416232,0.3614181715921366,0.6995311243002931,2
0.3,0.08,23,True,False,False,1706,3,29.38881406555971,0.36212557835293396,0.6940305338059545,2
0.3,0.08,24,True,False,False,1700,3,29.404186014883805,0.36231774225619706,0.7008063293449087,2
0.3,0.08,25,True,False,False,1953,3,29.26983270492686,0.36063819884549714,0.7080535593110592,2
0.3,0.08,29,True,False,False,1774,3,29.343174535762422,0.3615550410907259,0.6981217040140875,2
0.3,0.08,26,True,False,False,1797,3,29.46423611058058,0.36306842517929094,0.7019031377313113,2
0.3,0.08,27,True,False,False,1691,3,29.314554907676502,0.3611972687127472,0.6931286095825406,2
0.3,0.08,28,True,False,False,1768,3,29.320041447007064,0.36126585561389307,0.6957592451761082,2
0.3,0.08,30,True,False,False,1990,3,29.13386065192044,0.35893841964472883,0.6959178809844908,2
0.3,0.08,31,True,False,False,1960,3,29.22091381602828,0.3600266664305352,0.6960856945915235,2
0.3,0.08,32,True,False,False,1849,3,29.483262149816454,0.36330626862607307,0.6944821714635264,2
0.3,0.08,33,True,False,False,1709,3,29.152803125350992,0.35917521857113527,0.696773733607409,2
0.3,0.08,35,True,False,False,1802,3,29.403775196784153,0.36231260664132875,0.7001592036282476,2
0.3,0.08,34,True,False,False,1744,3,29.385077246600638,0.3620788645816023,0.7023713871612556,2
0.3,0.08,38,True,False,False,1761,3,29.453458929291855,0.3629337002490501,0.7009026455369324,2
0.3,0.08,36,True,False,False,1806,3,29.340411206696484,0.3615204968216018,0.6982868893501871,2
0.3,0.08,39,True,False,False,1989,3,29.439948169375562,0.3627648029756233,0.7037954214853752,2
0.3,0.08,37,True,False,False,1784,3,29.33458280771713,0.3614476363827164,0.692047163076738,2
0.3,0.08,40,True,False,False,1898,3,29.2903385137977,0.3608945408783494,0.6968965676877477,2
0.3,0.08,41,True,False,False,1524,3,29.178166203917204,0.3594922810218481,0.6958303061886089,2
0.3,0.08,42,True,False,False,1639,3,29.57174947979962,0.36441244396496597,0.6964896982931331,2
0.3,0.08,46,True,False,False,1739,3,29.40901062717204,0.36237805444900995,0.7022234516716941,2
0.3,0.08,43,True,False,False,1817,3,29.24480849705293,0.36032537260683284,0.6963708848762693,2
0.3,0.08,44,True,False,False,1905,3,29.468946078564716,0.3631273041805709,0.7012963238096425,2
0.3,0.08,45,True,False,False,1820,3,29.573665704961662,0.3644363985284421,0.7020948319238797,2
0.3,0.08,49,True,False,False,1878,3,29.1738489733436,0.3594383114868649,0.6960841454400063,2
0.3,0.08,47,True,False,False,1876,3,29.326644207761525,0.3613483963688597,0.7048639791105148,2
0.3,0.08,48,True,False,False,1758,3,29.35963775953062,0.3617608469422538,0.6971006453496933,2
0.3,0.09,0,True,False,False,2967,3,29.512423942324023,0.3636708184775719,0.692247797288158,2
0.3,0.09,1,True,False,False,2939,3,29.267680768636808,0.36061129750908366,0.6989613371226212,2
0.3,0.09,4,True,False,False,2894,3,29.622510482201392,0.36504700431683523,0.6992055669083966,2
0.3,0.09,3,True,False,False,2750,3,29.3846666531339,0.36207373163403256,0.6997447174091123,2
0.3,0.09,2,True,False,False,2933,3,29.389937087741856,0.3621396170139631,0.6978636434982671,2
0.3,0.09,6,True,False,False,2920,3,29.46775317050218,0.3631123916129527,0.6982972470213671,2
0.3,0.09,7,True,False,False,2828,3,29.40498942605463,0.36232778549722905,0.7020581820943744,2
0.3,0.09,5,True,False,False,2980,3,29.30070464438371,0.3610241271359408,0.7002774790471186,2
0.3,0.09,8,True,False,False,2928,3,29.36944652318411,0.36188346560975443,0.6989765975434042,2
0.3,0.09,9,True,False,False,3040,3,29.261597866271007,0.3605352554316739,0.695419245789122,2
0.3,0.09,10,True,False,False,2777,3,29.43412593968207,0.36269201946808816,0.6959913267640984,2
0.3,0.09,11,True,False,False,2777,3,29.524495623094204,0.36382172591262707,0.6970354211225087,2
0.3,0.09,17,True,False,False,2918,3,29.292430627918968,0.36092069411670324,0.6989582938864737,2
0.3,0.09,12,True,False,False,2950,3,29.506408617576245,0.3635956212520225,0.696083716900201,2
0.3,0.09,16,True,False,False,2820,3,29.2527592301606,0.36042476416248853,0.6995311371444658,2
0.3,0.09,13,True,False,False,2819,3,29.46949562646035,0.3631341739681332,0.6982938296587885,2
0.3,0.09,15,True,False,False,2838,3,29.46531918048464,0.3630819644120291,0.7091868060964388,2
0.3,0.09,14,True,False,False,2907,3,29.17250823736606,0.35942155090536504,0.6978838308757722,2
0.3,0.09,18,True,False,False,2917,3,29.358716058949323,0.3617493246673139,0.6932018820550145,2
0.3,0.09,19,True,False,False,2689,3,29.40231022908356,0.3622942929812264,0.6937305340380827,2
0.3,0.09,20,True,False,False,2951,3,29.362160097482523,0.3617923784196446,0.6935086089673462,2
0.3,0.09,22,True,False,False,3001,3,29.450617333989904,0.36289817744310865,0.6993221992301467,2
0.3,0.09,21,True,False,False,2779,3,29.395369947694384,0.3622075329493306,0.6943492865563811,2
0.3,0.09,24,True,False,False,2814,3,29.46569289309509,0.3630866362092119,0.6975089615981509,2
0.3,0.09,27,True,False,False,2756,3,29.2374143621851,0.3602329387798948,0.6984652038733411,2
0.3,0.09,23,True,False,False,2808,3,29.318682395205805,0.36124886604328205,0.6955074831276246,2
0.3,0.09,25,True,False,False,2695,3,29.360511903975457,0.36177177443094605,0.6934732928302109,2
0.3,0.09,26,True,False,False,2916,3,29.465271120892833,0.3630813636605039,0.6979057685171297,2
0.3,0.09,28,True,False,False,2906,3,29.292172955422842,0.36091747297285703,0.7026709550725487,2
0.3,0.09,29,True,False,False,2895,3,29.361675849736418,0.36178632481815837,0.7006862117458317,2
0.3,0.09,31,True,False,False,2856,3,29.28347745233149,0.3608087709564985,0.7051995146250727,2
0.3,0.09,30,True,False,False,2737,3,29.34099051623365,0.36152773861878473,0.701340650873629,2
0.3,0.09,32,True,False,False,2884,3,29.309787376955313,0.3611376698778791,0.6982212986220491,2
0.3,0.09,33,True,False,False,2773,3,29.530830446201605,0.3639009171812375,0.6961926372482699,2
0.3,0.09,36,True,False,False,2890,3,29.504734645197466,0.36357469499175693,0.702997596623367,2
0.3,0.09,34,True,False,False,2865,3,29.404087422307136,0.36231650961853423,0.6970323269879212,2
0.3,0.09,35,True,False,False,2866,3,29.446375907442263,0.36284515562245434,0.7012099157725751,2
0.3,0.09,40,True,False,False,2952,3,29.34831548222498,0.3616193076097108,0.6943251296811236,2
0.3,0.09,41,True,False,False,2761,3,29.29973656799707,0.3610120252802686,0.6946829079635298,2
0.3,0.09,37,True,False,False,2913,3,29.330088426151445,0.3613914521623737,0.6965568908597549,2
0.3,0.09,39,True,False,False,2901,3,29.615671319402537,0.3649615083001888,0.6958871991233347,2
0.3,0.09,38,True,False,False,2903,3,29.123564477999782,0.35880970761852166,0.7031242813005842,2
0.3,0.09,42,True,False,False,2791,3,29.398785001955996,0.36225022435202037,0.6985277859483536,2
0.3,0.09,43,True,False,False,2968,3,29.31289921504746,0.36117657080747795,0.7066069624316437,2
0.3,0.09,44,True,False,False,2950,3,29.35765156063396,0.36173601740970857,0.7029908157056932,2
0.5,0.05,1,False,False,True,0,1,0.0,0.0,0.17812207615566134,0
0.3,0.09,46,True,False,False,2848,3,29.448551833189146,0.3628723567527071,0.7026207553316224,2
0.3,0.09,45,True,False,False,2940,3,29.494317047825426,0.36344446515735024,0.6995119003517256,2
0.5,0.05,0,False,True,False,9,1,0.0,0.0,0.1761197811391741,0
0.5,0.05,3,False,True,False,15,1,0.0,0.0,0.1757235406488883,0
0.3,0.09,47,True,False,False,2787,3,29.297282000278813,0.3609813408545312,0.6973376748602942,2
0.3,0.09,48,True,False,False,2873,3,29.391472171582013,0.3621588070365071,0.7064086313482405,2
0.5,0.05,2,False,True,False,11,1,0.0,0.0,0.17731961089386764,0
0.5,0.05,4,False,False,True,0,1,0.0,0.0,0.1777982438927762,0
0.3,0.09,49,True,False,False,2768,3,29.473876846161062,0.36318894336463975,0.705357266223393,2
0.5,0.05,5,False,False,True,0,1,0.0,0.0,0.1784842974797825,0
0.5,0.05,8,False,True,False,10,1,0.0,0.0,0.17612595608322146,0
0.5,0.05,6,False,True,False,1,1,0.0,0.0,0.17613206518615301,0
0.5,0.05,7,False,False,True,0,1,0.0,0.0,0.17577615481614575,0
0.5,0.05,12,False,False,True,0,1,0.0,0.0,0.1763681591861906,0
0.5,0.05,14,False,True,False,7,1,0.0,0.0,0.1762468068351167,0
0.5,0.05,11,False,False,True,0,1,0.0,0.0,0.17640477031079838,0
0.5,0.05,9,False,True,False,6,1,0.0,0.0,0.17641366812837503,0
0.5,0.05,10,False,True,False,25,1,0.0,0.0,0.17602290082225572,0
0.5,0.05,13,False,True,False,19,1,0.0,0.0,0.17615658485775643,0
0.5,0.05,16,False,False,True,0,1,0.0,0.0,0.17772995518657875,0
0.5,0.05,15,False,True,False,6,1,0.0,0.0,0.17638719962541197,0
0.5,0.05,17,False,True,False,17,1,0.0,0.0,0.17570888995068426,0
0.5,0.05,20,False,True,False,13,1,0.0,0.0,0.17693307004339204,0
0.5,0.05,22,False,True,False,29,1,0.0,0.0,0.1767537127010994,0
0.5,0.05,21,False,False,True,0,1,0.0,0.0,0.17684241990722785,0
0.5,0.05,18,False,True,False,9,1,0.0,0.0,0.17569206148324565,0
0.5,0.05,19,False,True,False,20,1,0.0,0.0,0.17756768038660312,0
0.5,0.05,24,False,True,False,6,1,0.0,0.0,0.1771553177812783,0
0.5,0.05,23,False,True,False,9,1,0.0,0.0,0.17547694853124862,0
0.5,0.05,26,False,True,False,5,1,0.0,0.0,0.1758416659671495,0
0.5,0.05,25,False,True,False,2,1,0.0,0.0,0.17486791215313735,0
0.5,0.05,27,False,True,False,1,1,0.0,0.0,0.17607626455412723,0
0.5,0.05,31,False,True,False,2,1,0.0,0.0,0.17555647875391464,0
0.5,0.05,28,False,False,True,0,1,0.0,0.0,0.17507662959765716,0
0.5,0.05,30,False,True,False,7,1,0.0,0.0,0.17548484759997365,0
0.5,0.05,29,False,True,False,17,1,0.0,0.0,0.17620986820926182,0
0.5,0.05,33,False,True,False,1,1,0.0,0.0,0.17517230360380326,0
