reproduction_rate,defense_active,seed,extinct,final_population,collapsed,survived,opacity_accum_final,max_opacity_reached,step_opacity_exceeded_threshold,defense_fired_count,defense_blocked_count,final_ai_generation,steps_completed,final_avg_U_sys,final_avg_L_t
0.074,False,1134936864,False,521,False,True,0.8358243429128891,0.8339980840458168,100,0,0,1,300,34.44814043284669,0.398771782570474
0.074,False,2012212099,False,671,False,True,0.8132505999470782,0.8108818865071271,103,0,0,1,300,33.60726976894529,0.38826084010165024
0.074,False,698984002,False,806,False,True,1.0018813942276605,0.95,94,0,0,1,300,40.83518168365103,0.4786102472035202
0.074,False,1133907769,False,651,False,True,0.7015058255427928,0.699224598939916,121,0,0,1,300,29.333501647337336,0.334838438112292
0.074,False,484861647,False,730,False,True,0.9848752288578452,0.95,98,0,0,1,300,40.175507298064716,0.4703642710348605
0.074,False,281829878,False,490,False,True,0.6772580895153529,0.6755119380769036,117,0,0,1,300,28.384365516921303,0.32297416980354837
0.074,False,1277880085,False,923,False,True,0.9793539215300288,0.95,102,0,0,1,300,39.99124948851339,0.46806103547579386
0.074,False,2106188324,False,725,False,True,0.8123795710574894,0.8097942213527343,117,0,0,1,300,33.58171961246068,0.3879414614086783
0.074,False,266358594,False,606,False,True,0.7960686870693094,0.7938475283869137,112,0,0,1,300,32.943759758067515,0.37996691832788343
0.074,False,148116910,False,731,False,True,0.9722608885217191,0.95,103,0,0,1,300,39.69293216150601,0.46433204794802807
0.074,False,1691989378,False,640,False,True,0.8458442336055746,0.8435296579010642,108,0,0,1,300,34.84868339295878,0.40377859776479635
0.074,False,1416020386,False,609,False,True,0.8534480385562477,0.851251170826957,110,0,0,1,300,35.13616850827757,0.40737218190849184
0.074,False,1189298424,False,798,False,True,1.047608973181342,0.95,92,0,0,1,300,42.58471280769865,0.500479509344814
0.074,False,1630468631,False,568,False,True,0.827109395880213,0.8250643096735748,100,0,0,1,300,34.12482969984605,0.39473037568570957
0.074,False,1222310877,False,777,False,True,1.0154586415085978,0.95,100,0,0,1,300,41.352238908917315,0.48507349895485014
0.074,False,300115511,False,577,False,True,0.6904378494271073,0.6884384106120026,123,0,0,1,300,28.89817260605839,0.32939679452106724
0.074,False,1687657097,False,569,False,True,0.7001581474368114,0.6981057358014826,130,0,0,1,300,29.271521448523877,0.33406368132639264
0.074,False,44856794,False,553,False,True,0.8886491416044111,0.8866795470450405,98,0,0,1,300,36.47295031751227,0.42408204846400765
0.074,False,2092653628,False,517,False,True,0.6801177846986308,0.6783103226736019,131,0,0,1,300,28.497531400771003,0.324388751322482
0.074,False,1848199030,False,634,False,True,0.7770662124355712,0.7748267265121128,114,0,0,1,300,32.219670796459724,0.37091575546728855
0.074,False,117159414,False,676,False,True,0.8234420458787592,0.8210241787344374,105,0,0,1,300,33.99787844153354,0.3931434760413377
0.074,False,144383376,False,582,False,True,0.7757863400317017,0.7736719782075308,106,0,0,1,300,32.16426968004437,0.37022323759448594
0.074,False,608508396,False,631,False,True,0.9631045577651852,0.95,95,0,0,1,300,39.33004501473835,0.45979593308048267
0.074,False,138940453,False,737,False,True,0.8782300717555046,0.875578847847083,113,0,0,1,300,36.1014287328621,0.4194380026177761
0.074,False,1259348231,False,767,False,True,0.8924561880432113,0.8897378467485632,106,0,0,1,300,36.64567494417094,0.4262411184864494
0.074,False,160028071,False,473,False,True,0.6914340343214791,0.6897341519126937,120,0,0,1,300,28.924103769775417,0.32972093590500956
0.074,False,2074100392,False,625,False,True,0.8253855877428099,0.8231640642256416,109,0,0,1,300,34.06522443217524,0.3939853056685188
0.074,False,211875387,False,670,False,True,0.9750485338227222,0.95,94,0,0,1,300,39.79127341942075,0.4655613205413769
0.074,False,1644381328,False,739,False,True,0.7751504212018961,0.7725241173905368,124,0,0,1,300,32.16154169299383,0.3701891375569314
0.074,False,242724747,False,644,False,True,0.8183662701431469,0.8160843970950168,112,0,0,1,300,33.799198790982324,0.39065996636816036
0.074,False,1189802831,False,514,False,True,0.6565786462414198,0.6547205640108037,138,0,0,1,300,27.598158145701273,0.31314652234679274
0.074,False,1368429949,False,727,False,True,0.926195245546823,0.9235822852805305,108,0,0,1,300,37.931241842747134,0.4423107950870038
0.074,False,1775190699,False,524,False,True,0.7595524859365896,0.757708993743866,107,0,0,1,300,31.53427250900581,0.3623482286413439
0.074,False,996489217,False,853,False,True,0.9271049220101713,0.9240873283003109,107,0,0,1,300,37.98311453197151,0.4429592073481638
0.074,False,1134366408,False,501,False,True,0.6429830475134427,0.6411951956219463,131,0,0,1,300,27.076574029079957,0.30662668424173434
0.074,False,1134212438,False,799,False,True,0.9108656418462734,0.9080618971281633,104,0,0,1,300,37.355563446499886,0.4351147746725265
0.074,False,1829728318,False,632,False,True,0.7950314451627073,0.7927942119009053,116,0,0,1,300,32.90615548591339,0.3794968623180752
0.074,False,725660681,False,728,False,True,0.8853234142871593,0.8827392313677792,106,0,0,1,300,36.370522022470354,0.42280168763122533
0.074,False,663456175,False,530,False,True,0.7160923070802259,0.7142254234133639,116,0,0,1,300,29.87507687133144,0.34160816649060655
0.074,False,1090711681,False,571,False,True,0.916135910469372,0.9141219521656653,95,0,0,1,300,37.526486174669074,0.43725132071786427
0.074,False,442101518,False,630,False,True,0.9111681017860294,0.9089161270727947,98,0,0,1,300,37.34517390272729,0.4349849046165665
0.074,False,2056935946,False,622,False,True,0.8194542831930993,0.8172862159276433,112,0,0,1,300,33.837310250820856,0.391136362334176
0.074,False,1739556699,False,726,False,True,0.9155466040520617,0.9129683090218321,107,0,0,1,300,37.52492845456046,0.43723184918906405
0.074,False,814516320,False,813,False,True,1.0187084275940403,0.95,97,0,0,1,300,41.48003897661828,0.48667100878616754
0.074,False,1511129828,False,849,False,True,1.0771180201849775,0.95,95,0,0,1,300,43.71803852540732,0.5146461604912488
0.074,False,1670851167,False,547,False,True,0.6391588444762302,0.6372201409020211,144,0,0,1,300,26.936285790829917,0.3048730714259352
0.074,False,1174526372,False,732,False,True,0.981132399613886,0.95,94,0,0,1,300,40.031872700644634,0.46856882848007236
0.074,False,809132574,False,605,False,True,0.8567072436480898,0.8545544460848186,101,0,0,1,300,35.258921705932586,0.4089066054640863
0.074,False,422895911,False,583,False,True,0.7974680709356903,0.7953443951440987,113,0,0,1,300,32.99347344222757,0.38058834292088584
0.074,False,704365918,False,573,False,True,0.8536222710710678,0.8516067607429825,107,0,0,1,300,35.137145704869724,0.40738439687833616
0.074,False,717585889,False,599,False,True,0.7222395865914978,0.7200756400797891,119,0,0,1,300,30.118773616076275,0.34465439293507033
0.074,True,1956068604,False,489,False,True,0.8577297842533468,0.8537859135841863,128,173,173,1,300,35.36427386868423,0.4102235154198228
0.074,True,1156491324,False,942,False,True,1.2559623304876073,0.95,108,193,193,1,300,50.724997343754204,0.602233638875387
0.074,True,671360235,False,668,False,True,1.09190694874341,0.95,108,193,193,1,300,44.37151867206341,0.522814708719603
0.074,True,1319141406,False,626,False,True,1.2559176571218658,0.95,97,199,199,1,300,50.62783126562454,0.6010190560438569
0.074,True,12754022,False,494,False,True,0.9301440156228693,0.9262000654370718,103,198,198,1,300,38.13458498244664,0.44485259906537067
0.074,True,1052168265,False,644,False,True,1.1395225188191196,0.95,105,196,196,1,300,46.18319977359998,0.545460849858584
0.074,True,1119948922,False,685,False,True,1.0709851384680396,0.95,100,199,199,1,300,43.57686705039715,0.5128815075893878
0.074,True,912452997,False,843,False,True,1.2857688357960502,0.95,100,199,199,1,300,51.83695079393208,0.6161331351400537
0.074,True,1322902372,False,596,False,True,0.9441835026334523,0.9393001643626435,128,173,173,1,300,38.705097224920586,0.45198404219970606
0.074,True,185187967,False,456,False,True,0.8805692110406323,0.8768973534733279,118,183,183,1,300,36.228410521355,0.4210252843427229
0.074,True,1967902371,False,663,False,True,1.0777268100792174,0.95,118,183,183,1,300,43.825566060191754,0.5159902627566354
0.074,True,943223354,False,469,False,True,0.8118245604712453,0.8081297258925542,121,180,180,1,300,33.60370260625195,0.3882162508081609
0.074,True,1068869906,False,587,False,True,1.1449885299527789,0.95,96,199,199,1,300,46.3767022402479,0.5478796443215868
0.074,True,1156839333,False,480,False,True,0.926840992943993,0.9230571058836143,115,186,186,1,300,38.002904587038564,0.44320658488445874
0.074,True,1977669658,False,648,False,True,1.2356118200652724,0.95,101,199,199,1,300,49.86145403477486,0.5914392867098244
0.074,True,722399250,False,736,False,True,1.2537138239235799,0.95,98,199,199,1,300,50.578018183109705,0.6003963890240553
0.074,True,803146839,False,918,False,True,1.4741844533695945,0.95,109,192,192,1,300,59.0622479497531,0.7064498576531758
0.074,True,1116056953,False,473,False,True,0.825989401752356,0.82217139345631,129,172,172,1,300,34.146413601352066,0.3950001764815982
0.074,True,1795894535,False,723,False,True,1.1205099630722455,0.95,108,193,193,1,300,45.478123508035864,0.536647346985579
0.074,True,1057490622,False,784,False,True,1.2887940160193552,0.95,98,199,199,1,300,51.93365802386472,0.6173419823680725
0.074,True,1594832143,False,590,False,True,1.0776590298005435,0.95,114,187,187,1,300,43.7972370212154,0.5156361477813323
0.074,True,369878836,False,659,False,True,1.1078657575811506,0.95,113,188,188,1,300,44.978701683943136,0.5304045391090858
0.074,True,1111149917,False,532,False,True,0.9558945401841983,0.95,106,195,195,1,300,39.131420962089294,0.4573131189547809
0.074,True,1561671739,False,640,False,True,1.1955186864168088,0.95,96,199,199,1,300,48.31951886722497,0.5721649887732198
0.074,True,1570462428,False,681,False,True,1.117585772977651,0.95,118,183,183,1,300,45.358981152625034,0.5351580591222409
0.074,True,1791685772,False,681,False,True,1.188237567263392,0.95,104,197,197,1,300,48.05579183472265,0.5688683822722387
0.074,True,804620272,False,570,False,True,1.0092014920443162,0.95,103,198,198,1,300,41.17930293790792,0.4829117875814639
0.074,True,1640568758,False,794,False,True,1.4196281339802943,0.95,92,199,199,1,300,56.93541199228769,0.6798642585681794
0.074,True,1086248380,False,727,False,True,1.1224484893628455,0.95,120,181,181,1,300,45.55826822079657,0.5376491614497722
0.074,True,1631772388,False,615,False,True,1.1964894222434328,0.95,93,199,199,1,300,48.353250826403745,0.572586640644577
0.074,True,614967286,False,607,False,True,1.1249604607562138,0.95,98,199,199,1,300,45.61369809816442,0.5383420388950533
0.074,True,1569387555,False,833,False,True,1.2381529844445553,0.95,110,191,191,1,300,50.00942112732439,0.5932888857715307
0.074,True,1829484801,False,595,False,True,1.0326605850117838,0.95,113,188,188,1,300,42.087378315708804,0.494262793753599
0.074,True,183609906,False,807,False,True,1.2377961176338081,0.95,108,193,193,1,300,49.9883325503784,0.5930252771512058
0.074,True,1854544271,False,584,False,True,0.8815592172221796,0.8768916653793001,124,177,177,1,300,36.306377628688715,0.42199987861608895
0.074,True,1038868192,False,562,False,True,0.9387492736816031,0.9342207469913141,121,180,180,1,300,38.486799299727814,0.44925530280886133
0.074,True,1119379673,False,759,False,True,1.259723049557974,0.95,93,199,199,1,300,50.81516040403948,0.6033606834024785
0.074,True,766187297,False,603,False,True,0.8798947605545143,0.8751530343989158,132,169,169,1,300,36.24788391963258,0.42126870323187326
0.074,True,527540693,False,416,False,True,0.6061070461886996,0.6028575133339951,179,122,122,1,300,25.72248975808168,0.2897005360956133
0.074,True,1030979764,False,883,False,True,1.3259617469696598,0.95,102,199,199,1,300,53.384326148461376,0.6354754358956564
0.074,True,1979510956,False,929,False,True,1.4708897481557852,0.95,91,199,199,1,300,58.93697190461011,0.7048838981943366
0.074,True,1447730275,False,638,False,True,0.9351837354318142,0.9301311561916026,129,172,172,1,300,38.37181150012651,0.44781794726057184
0.074,True,994850713,False,740,False,True,1.24622869429387,0.95,103,198,198,1,300,50.292607030425245,0.5968287295454838
0.074,True,103100279,False,588,False,True,1.1162521724418266,0.95,115,186,186,1,300,45.28045322327743,0.5341764545117808
0.074,True,994498565,False,514,False,True,1.0105189217471466,0.95,108,193,193,1,300,41.215532271877116,0.48336465684436186
0.074,True,350523745,False,597,False,True,0.8016271220046084,0.796799799993518,142,159,159,1,300,33.25873132401345,0.3839040855321675
0.074,True,1002644466,False,821,False,True,1.3979531152950861,0.95,93,199,199,1,300,56.11562963960102,0.6696169215628802
0.074,True,2039833097,False,714,False,True,1.0798735671092172,0.95,117,184,184,1,300,43.92732247131633,0.5172622250207347
0.074,True,1542636486,False,596,False,True,0.9342751137141031,0.9295164058487522,124,177,177,1,300,38.32542700397394,0.4472381378277688
0.074,True,1639144454,False,762,False,True,1.0646236611034565,0.95,128,173,173,1,300,43.35580369303496,0.5101182001097784
0.074,True,542217585,False,792,False,True,1.2073211662532999,0.95,112,189,189,1,300,48.81754887677324,0.578390398912593
0.074,True,1843310694,False,543,False,True,1.0656893122404616,0.95,102,199,199,1,300,43.33220899432693,0.5098232646522609
0.074,True,590641718,False,690,False,True,1.1440222818393757,0.95,105,196,196,1,300,46.3716302283022,0.5478162437961871
0.074,True,116203850,False,639,False,True,1.0873849748396418,0.95,101,199,199,1,300,44.18657462762021,0.520502895150211
0.074,True,207059222,False,575,False,True,0.9343419026467155,0.9297609536273624,119,182,182,1,300,38.32068979188723,0.4471789222764703
0.074,True,673279974,False,692,False,True,0.9639544989656542,0.95,119,182,182,1,300,39.48762329793779,0.4617656731433453
0.074,True,1359871882,False,815,False,True,1.3734707232037549,0.95,96,199,199,1,300,55.180526329663046,0.6579280643834944
0.074,True,1969940335,False,636,False,True,1.2209624767647318,0.95,90,199,199,1,300,49.29682284119659,0.5843813571747457
0.074,True,1550015511,False,827,False,True,1.1832502266956992,0.95,103,198,198,1,300,47.90992347013985,0.5670450175739025
0.074,True,1291191021,False,659,False,True,1.194338744712228,0.95,102,199,199,1,300,48.284425251507855,0.5717263161496462
0.074,True,306880776,False,602,False,True,1.0573322799968248,0.95,110,191,191,1,300,43.02814386865944,0.506022429190288
0.074,True,1373565805,False,671,False,True,1.2218697215716878,0.95,96,199,199,1,300,49.33726326531209,0.5848868652820962
0.074,True,1142227812,False,973,False,True,1.4004891806014355,0.95,98,199,199,1,300,56.26020587549734,0.671424134641352
0.074,True,921198936,False,695,False,True,1.1952499408410686,0.95,105,196,196,1,300,48.33196739565344,0.5723205962186171
0.074,True,287965330,False,799,False,True,1.321121278583165,0.95,97,199,199,1,300,53.17579260301404,0.6328687519351952
0.074,True,90171573,False,566,False,True,0.9938919386770815,0.95,116,185,185,1,300,40.59479639769059,0.4756054147819935
0.074,True,1509817598,False,825,False,True,1.2912965444828335,0.95,101,199,199,1,300,52.042881114037,0.6187072786490925
0.074,True,915888825,False,554,False,True,1.00613150329877,0.95,107,194,194,1,300,41.05718090994884,0.48138525365393964
0.074,True,862962370,False,703,False,True,1.0099124484756787,0.95,115,186,186,1,300,41.249611800000444,0.48379065338047733
0.074,True,511553336,False,460,False,True,0.9509069345308073,0.9473191800795904,113,188,188,1,300,38.915546995162664,0.4546146791462549
0.074,True,820466325,False,491,False,True,0.8991983579600367,0.8953204363668574,123,178,178,1,300,36.95251516919388,0.43007664333003714
0.074,True,1903579460,False,738,False,True,1.2758162941393656,0.95,93,199,199,1,300,51.422097522021744,0.6109474401004051
0.074,True,451309873,False,679,False,True,1.1307658106808203,0.95,119,182,182,1,300,45.859157378411076,0.5414102971787682
0.074,True,1274311143,False,646,False,True,1.1338901140874924,0.95,106,195,195,1,300,45.96968212219738,0.54279186426216
0.074,True,2034310100,False,483,False,True,0.8499660252115255,0.8460887089695148,116,185,185,1,300,35.068300048789716,0.4065238217631582
0.074,True,1214364060,False,620,False,True,0.9526915179384113,0.9476971342403633,119,182,182,1,300,39.03727708255576,0.45613631376228275
0.074,True,1711828134,False,710,False,True,1.0669969164596218,0.95,114,187,187,1,300,43.430436170436465,0.5110511113045382
0.074,True,1775206226,False,527,False,True,1.0088255247648805,0.95,107,194,194,1,300,41.151912118455655,0.4825694003732235
0.074,True,271513569,False,642,False,True,1.2188048569446,0.95,103,198,198,1,300,49.21321957819701,0.5833363105268511
0.074,True,1434021512,False,617,False,True,1.03462698744005,0.95,121,180,180,1,300,42.16751768742719,0.4952645415033399
0.074,True,1033188164,False,624,False,True,1.1133288493223163,0.95,101,199,199,1,300,45.177663828178595,0.5328915798799043
0.074,True,969492202,False,402,False,True,0.7730967566725686,0.7699444411563714,114,187,187,1,300,32.10270118755722,0.36945362758686673
0.074,True,882047371,False,806,False,True,1.1955580870005125,0.95,106,195,195,1,300,48.37491193318679,0.572857405965626
0.074,True,1398599447,False,514,False,True,0.8317610582909889,0.8276430877711923,129,172,172,1,300,34.38245136712578,0.3979506650233473
0.074,True,658916486,False,820,False,True,1.350710734978674,0.95,94,199,199,1,300,54.30988426887512,0.6470449775284849
0.074,True,87729118,False,742,False,True,1.1696876585571359,0.95,107,194,194,1,300,47.3683587418849,0.5602754203310324
0.074,True,1014620093,False,447,False,True,0.9252427004831577,0.9215761503714346,121,180,180,1,300,37.93434640183697,0.4423496027507285
0.074,True,1293234437,False,682,False,True,1.2776861590314668,0.95,89,199,199,1,300,51.475890521272035,0.6116198562952365
0.074,True,705409561,False,546,False,True,0.9779928751069996,0.95,118,183,183,1,300,39.98222481749382,0.46794822695348964
0.074,True,896480826,False,782,False,True,1.1702222558724464,0.95,110,191,191,1,300,47.40124277958628,0.560686473140024
0.074,True,1692291672,False,675,False,True,1.191151158064076,0.95,98,199,199,1,300,48.16500965675541,0.5702336127579116
0.074,True,1477308185,False,683,False,True,0.9696434314242063,0.95,122,179,179,1,300,39.703563744718466,0.464464943967398
0.074,True,913015773,False,553,False,True,0.8536466256277668,0.8491683444942234,127,174,174,1,300,35.22984480138643,0.40854314257573704
0.074,True,1432599133,False,534,False,True,1.1744670981136167,0.95,95,199,199,1,300,47.4885619562648,0.5617779689606933
0.074,True,741143718,False,853,False,True,1.337258052141808,0.95,91,199,199,1,300,53.805966222576025,0.6407459664139534
0.074,True,1440673849,False,619,False,True,1.158491438140959,0.95,102,199,199,1,300,46.90519124977984,0.5544857940440677
0.074,True,2036255798,False,485,False,True,1.023592418430764,0.95,109,192,192,1,300,41.70631553069382,0.4894994820794914
0.074,True,274180925,False,686,False,True,1.1158079413477526,0.95,112,189,189,1,300,45.294155170851525,0.5343477299299987
0.074,True,288837800,False,702,False,True,0.9406871809711149,0.9351942870056756,128,173,173,1,300,38.60048062967044,0.450676327409336
0.074,True,407338182,False,825,False,True,1.321306125903754,0.95,95,199,199,1,300,53.18864179359062,0.6330293677071401
