sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3,21,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,29,232,2,2,500,1,0.002,5,-0.006813282035427193,0.4127866517504639,4.559550483178482,0,0.34769573200748843,0.12337347899147634,0.09671168946025188,6.3975395187894515,3.0,2.0,True,0.13426233534291415,0.3498516249030902,0.0,0.0,0.0,
3,19,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,51,271,2,2,500,1,0.002,4,-0.006745336974084637,0.41215165341404436,4.559550483178482,0,0.4914554032289628,0.22941386244165193,0.10103484596490722,6.376191001687632,3.0,2.0,True,0.13032869828441304,0.49436771536561236,0.0,0.0,0.0,
3,22,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,10,197,2,2,500,1,0.002,6,-0.007002892588261034,0.326450792688906,4.559550483178482,1,0.34232232360332054,0.06904430474749544,0.04763179721639877,6.404182335321881,3.0,2.0,True,0.14403549924214099,0.3447306655996102,0.0,0.0,0.0,
3,23,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,23,259,2,2,500,1,0.002,5,-0.006523517163742554,0.39409962130427445,4.559550483178482,0,0.3815485914984301,0.09162220109966812,0.08686972121449335,6.402687046304865,3.0,2.0,True,0.14354416630943367,0.3839526766013492,0.0,0.0,0.0,
3,25,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,69,213,2,2,500,1,0.002,4,-0.0072266251099168954,0.3857037692932739,4.559550483178482,0,0.46096955021842856,0.28271824415446295,0.09466856595953531,6.3678751170746635,3.0,2.0,True,0.12219861044303656,0.4637015739262946,0.0,0.0,0.0,
3,27,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,17,246,2,2,500,1,0.002,6,-0.007475286446664953,0.4084498091457309,4.559550483178482,0,0.3772337241032824,0.09389272220268598,0.06330918003986298,6.399726759860144,3.0,2.0,True,0.14692519375293156,0.38003099370267934,0.0,0.0,0.0,
3,26,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,36,234,2,2,500,1,0.002,5,-0.007589829402531834,0.40106186948221456,4.559550483178482,0,0.364317127901186,0.16447330397051987,0.09669548925299372,6.3867979601166684,3.0,2.0,True,0.13730499259511922,0.36661017977296445,0.0,0.0,0.0,
3,24,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,99,213,2,2,500,1,0.002,6,-0.007949857658584136,0.42051322097508326,4.559550483178482,1,0.45177020723581324,0.4146825608125308,0.09879750390358927,6.347577038956666,3.0,2.0,True,0.1494875316924321,0.45544165673634013,0.0,0.0,0.0,
3,32,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,20,233,3,3,500,2,0.004,4,-0.006673617441300905,0.3308543869103495,4.559550483178482,0,0.2900473515880369,0.07320983227398563,0.06028491405150795,6.400280455958402,4.5,3.0,True,0.1372113532844534,0.687812942356953,0.2602468792522398,0.0,0.0,
3,28,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,44,246,2,2,500,1,0.002,6,-0.007533647334547311,0.2538733945314888,4.559550483178482,1,0.46148293714498007,0.18097371501027346,0.10222382277545418,6.383689183223422,3.0,2.0,True,0.15252946460891495,0.46523540847132905,0.0,0.0,0.0,
3,30,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,24,225,2,2,500,1,0.002,6,-0.005553197096181961,0.24062140477672145,4.559550483178482,0,0.3767085302025242,0.10193351120912462,0.06169764950775663,6.397258227958689,3.0,2.0,True,0.14977005163061638,0.37946486799894413,0.0,0.0,0.0,
3,29,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,True,46,218,2,2,500,1,0.002,5,-0.006589705997017248,0.38920361032466033,4.559550483178482,0,0.31091552704062675,0.20008271997621385,0.08862670449880347,6.384726301965321,3.0,2.0,True,0.1406143528157507,0.31263574092168606,0.0,0.0,0.0,
3,31,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,2,220,2,2,500,1,0.002,6,-0.007316977757460208,0.3648559695441165,4.559550483178482,0,0.26885011053865326,0.01193774641964116,0.010276093933928546,6.419075070936801,3.0,2.0,True,0.1472500940986823,0.27032703381525214,0.0,0.0,0.0,
3,40,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,391,False,0,200,2,2,392,1,0.002551020408163265,5,-0.007796108982018879,0.39942384745821435,4.559550483178482,0,0.2973330935364279,8.573388332222944e-05,8.573388332222944e-05,6.00777237049383,3.0,2.0,True,0.1329775730419598,0.29945654987356574,0.0,0.0,0.0,
3,33,0.064,25.0,0.5,2.0,1.5,0.5,H_C_inflated,lineage,4,500,False,29,224,2,2,500,1,0.002,5,-0.00692290603354806,0.3697536731221813,4.559550483178482,0,0.4553922993532665,0.1430698912614292,0.09501985317662945,6.3886450350148225,3.0,2.0,True,0.12995864045160285,0.45867950802904095,0.0,0.0,0.0,
