grid_index,horizon,total_suppression,avg_wb,V_proj,h_n,h_n_shape
13,3,0.256,0.6868027681843217,0.06342694211604366,0.9826881506504117,0.9830285977429757
13,4,0.256,0.6965576159428188,0.06524147787198593,0.9827575472496689,0.9830285977429757
13,5,0.256,0.7051068391402096,0.06685279274528862,0.9828072177742596,0.9830285977429757
13,6,0.256,0.7125449605491581,0.06827068273572805,0.9828433386523583,0.9830285977429757
13,7,0.256,0.7189595210793533,0.06950540511528734,0.9828699571980358,0.9830285977429757
13,8,0.256,0.7244315853452825,0.07056745499600618,0.9828897720936948,0.9830285977429757
13,9,0.256,0.7290362131725375,0.07146738689980169,0.9829046124297212,0.9830285977429757
13,10,0.256,0.7328428996720053,0.07221567402522193,0.9829157366177921,0.9830285977429757
13,11,0.256,0.7359159862053719,0.0728225989829937,0.982924021966081,0.9830285977429757
13,12,0.256,0.738315044289871,0.0732981706922062,0.9829300868313975,0.9830285977429757
13,13,0.256,0.7400952342459568,0.073652062916057,0.9829343705402539,0.9830285977429757
13,14,0.256,0.7413076401782585,0.07389357059046264,0.9829371864485891,0.9830285977429757
13,15,0.256,0.7419995826965898,0.07403158067743697,0.9829387576581632,0.9830285977429757
13,16,0.256,0.742214910628163,0.07407455477218118,0.9829392413713705,0.9830285977429757
13,17,0.256,0.7419942728423031,0.07403052112023868,0.9829387456988481,0.9830285977429757
13,18,0.256,0.7413753712024782,0.07390707406888034,0.9829373413873357,0.9830285977429757
13,19,0.256,0.7403931955747912,0.07371137929354356,0.9829350700868402,0.9830285977429757
13,20,0.256,0.7390802417546923,0.07345018341279007,0.9829319502347498,0.9830285977429757
14,1,0.456,0.6632599026771968,0.03162489660001048,0.9645299308036868,0.9830285977429757
14,2,0.456,0.6757402486365066,0.03282624473610684,0.9671213162335642,0.9830285977429757
14,3,0.456,0.6868027681843217,0.03390983701521401,0.9691458269527801,0.9830285977429757
14,4,0.456,0.6965576159428188,0.03487993914672945,0.9707387002777312,0.9830285977429757
14,5,0.456,0.7051068391402096,0.03574139364715165,0.9719992943817695,0.9830285977429757
14,6,0.456,0.7125449605491581,0.03649943773499901,0.9730011621024508,0.9830285977429757
14,7,0.456,0.7189595210793533,0.03715955523795684,0.9737991764609135,0.9830285977429757
14,8,0.456,0.7244315853452825,0.03772735713973092,0.9744345905569496,0.9830285977429757
14,9,0.456,0.7290362131725375,0.038208486186227665,0.9749386494201753,0.9830285977429757
14,10,0.456,0.7328428996720053,0.03860854164558056,0.9753351840899258,0.9830285977429757
14,11,0.456,0.7359159862053719,0.038933020892283836,0.9756424874238556,0.9830285977429757
14,12,0.456,0.738315044289871,0.03918727497754209,0.9758746804100021,0.9830285977429757
14,13,0.456,0.7400952342459568,0.03937647576874177,0.976042714972099,0.9830285977429757
14,14,0.456,0.7413076401782585,0.039505592601491425,0.9761551158004589,0.9830285977429757
14,15,0.456,0.7419995826965898,0.03957937669701336,0.9762185335977934,0.9830285977429757
14,16,0.456,0.742214910628163,0.03960235186340221,0.9762381611485139,0.9830285977429757
14,17,0.456,0.7419942728423031,0.03957881022777012,0.9762180489504549,0.9830285977429757
