arm,defense_arm,seed,steps_completed,last_completed_step,end_reason,final_population,g_steps,VETO_steps,CONSENSUS_steps,non_NORMAL_steps,state_after_last_completed_step,state_in_force_at_last_step,H_first_NORMAL_step_at_or_after_shock,H_steps_from_shock_to_NORMAL,H_never_returned_to_NORMAL,normal_at_shock_completion,audit_file,audit_sha256_lf,recorded_steps_equal_completed,binding_restored_by_identity,attack_binding_restored_by_identity,elapsed_seconds,NORMAL_to_VETO,VETO_to_CONSENSUS,CONSENSUS_to_VETO,VETO_to_NORMAL,re_escalations_after_recovery
A3,RECOVER-40,1835088006,300,299,step_limit,314,31,45,106,151,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088006_audit_attempt1.json,f334235452d457694026c47e74769a27b9f5629ee7a10802c620f4969330d102,True,True,True,713.0668584999803,1,2,2,1,1
A3,RECOVER-40,1835088007,300,299,step_limit,220,34,53,104,157,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088007_audit_attempt1.json,1d6a1e32fe1df0ad71464f67be6b162656e2e17f6441a31406f7c4b4beda1d0b,True,True,True,713.5310072000138,1,1,1,1,0
A3,RECOVER-40,1835088008,300,299,step_limit,195,26,13,135,148,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-40_1835088008_audit_attempt1.json,dd1ec78da166175574059245bb4f55baf85234c942ce65d8aad7d5b2474cdf22,True,True,True,708.1383138000092,1,2,1,0,1
A3,RECOVER-40,1835088009,300,299,step_limit,267,20,57,106,163,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088009_audit_attempt1.json,58f5fba6aaa56295bed15682799d5925f9b0ac3704753eabeaab7798c6f402b6,True,True,True,716.3635913999751,1,2,2,1,1
A3,RECOVER-40,1835088010,300,299,step_limit,170,23,1,146,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-40_1835088010_audit_attempt1.json,333526f234527bbe419199c6e64e3ff548e098f176f7d21ec5135a2a8318db56,True,True,True,716.5780569000053,1,1,0,0,0
A3,RECOVER-40,1835088011,300,299,step_limit,220,38,73,71,144,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088011_audit_attempt1.json,203050dfc17eef21d5e00e5fbad1045f464f4ac61e0ae489a1bc2154eba2780f,True,True,True,716.1239321999892,2,1,1,1,1
A3,RECOVER-40,1835088012,300,299,step_limit,245,46,25,147,172,VETO,VETO,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088012_audit_attempt1.json,97e634e891f84105271a3e1ccdedccf60a3e77de5048a94a314d829006674743,True,True,True,716.5508685999957,1,1,1,0,0
A3,RECOVER-40,1835088013,300,299,step_limit,274,23,91,105,196,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088013_audit_attempt1.json,bcc95d3a018dbc28e425fe3a26cc8be62c2a18d4531c9382e7724401500055ae,True,True,True,715.672780199995,2,1,1,2,2
A3,RECOVER-40,1835088014,300,299,step_limit,206,25,42,144,186,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-40_1835088014_audit_attempt1.json,652863411ec713dce340573159d5964453f34a338f8a70a91cee43cd039eedc4,True,True,True,710.7772591999965,2,1,0,1,2
A3,RECOVER-40,1835088015,300,299,step_limit,247,25,41,105,146,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-40_1835088015_audit_attempt1.json,b9a16f473b65e13756dc5e75fed26db4741b7558e249da976b9312fdaf610070,True,True,True,713.5636035000207,1,1,1,1,0
A3,RECOVER-40,1835088016,300,299,step_limit,283,23,41,93,134,NORMAL,NORMAL,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-40_1835088016_audit_attempt1.json,628cbddd9decaf4e92688b5a1652f984615e447b7eb58486b079a184a41017ba,True,True,True,723.0454673000204,1,1,1,1,0
A3,RECOVER-40,1835088017,300,299,step_limit,252,45,81,92,173,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088017_audit_attempt1.json,6b73a4062278aa96508d2e84c885ad3e327a619a6f0957bd3d80650e4de1da96,True,True,True,720.7431917000213,2,1,1,2,2
A3,RECOVER-40,1835088018,300,299,step_limit,215,25,3,144,147,CONSENSUS,CONSENSUS,null,null,null,True,defense_recovery_run_a3_run_A3_RECOVER-40_1835088018_audit_attempt1.json,20a3fd7a16d825b3f8e2292af8f182d661b6bef206571c3b7e6b3b4df31ec3f8,True,True,True,717.6194396000064,1,1,0,0,0
A3,RECOVER-40,1835088019,300,299,step_limit,401,19,56,112,168,NORMAL,NORMAL,null,null,null,False,defense_recovery_run_a3_run_A3_RECOVER-40_1835088019_audit_attempt1.json,05726dcd51ea1258f5ae796251d2053fd5fb4c81ab1010fd00394c5f16d31ca2,True,True,True,720.7650647000119,1,2,2,1,1
H,LATCHED,1835088000,300,299,step_limit,304,18,8,139,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088000_audit_attempt1.json,f1c0e2b2e2f1a748803562f24d52e86a5d14f70b45d3bdb8e5dda855222a111e,True,True,True,713.6590927999932,1,1,0,0,0
H,LATCHED,1835088001,300,299,step_limit,245,16,36,109,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088001_audit_attempt1.json,714a4062931ef8e7e19eff33cd875b60fe050604d95807989705044b6b2f7bf1,True,True,True,714.284593599994,1,1,0,0,0
H,LATCHED,1835088002,300,299,step_limit,334,21,7,142,149,CONSENSUS,CONSENSUS,null,null,True,False,defense_recovery_run_a3_run_H_LATCHED_1835088002_audit_attempt1.json,018f97c2e2d035e1871a0ed70c0e0e827bfc1487bf48a480c3f0b27a14461cdc,True,True,True,720.4857546999992,1,1,0,0,0
H,LATCHED,1835088003,300,299,step_limit,303,16,84,61,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088003_audit_attempt1.json,5f08966d1246eef4e9a5525e7968c59342e65fce59be8d7474066355e5ea031b,True,True,True,714.7205940999847,1,1,0,0,0
H,LATCHED,1835088004,300,299,step_limit,229,27,1,146,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088004_audit_attempt1.json,426cf231a06465f5805db93df2ca7983708d15dd371239bed86ecc976e7c6233,True,True,True,713.6642815999803,1,1,0,0,0
H,LATCHED,1835088005,300,299,step_limit,256,20,10,135,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088005_audit_attempt1.json,91cda84997b8a69b159ff148902bd2f3faf71e62ad5178d7424b9bb78b64c813,True,True,True,717.2363366000063,1,1,0,0,0
H,LATCHED,1835088006,300,299,step_limit,264,21,4,143,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088006_audit_attempt1.json,41e09134aeaa9c0c95a9f85c53e93dec19d148d6d8c727327f7efa28040bad6c,True,True,True,721.5173712000251,1,1,0,0,0
H,LATCHED,1835088007,300,299,step_limit,281,19,143,0,143,VETO,VETO,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088007_audit_attempt1.json,835348a1d970ba5b259d3b00305e4d7aefad299baba24b023c9498baf204d6a4,True,True,True,719.0757062000048,1,0,0,0,0
H,LATCHED,1835088008,300,299,step_limit,360,14,21,123,144,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088008_audit_attempt1.json,2cd3ad731bf1d953b523e9c7edd90d7bdac0cf8f3f9fdb80dda071bb41fbc34a,True,True,True,712.3432487999962,1,1,0,0,0
H,LATCHED,1835088009,300,299,step_limit,247,21,2,143,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088009_audit_attempt1.json,f26bcf65b476fdd6c83d1d4f93c3df0dd3b2fd3ef1a509a04e5162443cd344ae,True,True,True,713.2688643999863,1,1,0,0,0
H,LATCHED,1835088010,300,299,step_limit,291,19,2,144,146,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088010_audit_attempt1.json,b385756d88d623fd90a927f26ff0f0238e2353d70e4c6a4743e7dd3a3d0053c2,True,True,True,778.0914815000142,1,1,0,0,0
H,LATCHED,1835088011,300,299,step_limit,312,17,2,145,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088011_audit_attempt1.json,4ef470b22ab22c2ff391e196c7bd2f8267093423da435296e0959f1e58376c9c,True,True,True,714.8196181000094,1,1,0,0,0
H,LATCHED,1835088012,300,299,step_limit,317,27,3,145,148,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088012_audit_attempt1.json,9ee5c4c75cef2f7334bf273c9e2a129018617569b34cc54cf8afebb9fee65251,True,True,True,718.3757213000208,1,1,0,0,0
H,LATCHED,1835088013,300,299,step_limit,308,20,3,144,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088013_audit_attempt1.json,88437b1bc56b37ea66a3ff6cd5693ed9ce9a71c59b31747f7b55cf8753524d1f,True,True,True,717.1251660000125,1,1,0,0,0
H,LATCHED,1835088014,300,299,step_limit,261,22,2,145,147,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088014_audit_attempt1.json,4fc9e0ec00fd85f358ec10a66d14b22cc1e34b48a28ea9eced59229c2953fc69,True,True,True,714.3243683000037,1,1,0,0,0
H,LATCHED,1835088015,300,299,step_limit,237,26,8,137,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088015_audit_attempt1.json,135c81de50f0b377a68fa128f545eddd87e37d196babbba6b7bafaff63687199,True,True,True,715.9827272999974,1,1,0,0,0
H,LATCHED,1835088016,300,299,step_limit,307,17,5,139,144,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088016_audit_attempt1.json,4001242f30649b443be389fa1ae96ef630a367b55e8a0243e1633c55c240f60b,True,True,True,719.6506761999917,1,1,0,0,0
H,LATCHED,1835088017,300,299,step_limit,278,18,1,144,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088017_audit_attempt1.json,62e40bded52a56d367e920cdc075b67a2b1908a1253db67fe44cfcfcede0511b,True,True,True,754.7795157000073,1,1,0,0,0
H,LATCHED,1835088018,300,299,step_limit,311,19,1,143,144,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088018_audit_attempt1.json,af32ba89caa21ef9d519df3389efaa96d241c66d507264eaa951b8bbe8f31b67,True,True,True,719.6052621000272,1,1,0,0,0
H,LATCHED,1835088019,300,299,step_limit,357,20,11,134,145,CONSENSUS,CONSENSUS,150,0,False,True,defense_recovery_run_a3_run_H_LATCHED_1835088019_audit_attempt1.json,59a91f73a9b6fcaed55bb25760a5b32f1ab36f755c3b7506bdad73893cdfae81,True,True,True,718.8484153000172,1,1,0,0,0
H,OFF,1835088000,300,299,step_limit,239,21,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088000_audit_attempt1.json,98ea60870f2714eae81d32b9fa83c56e4083927af4e5932b3d37d7bb4f1f7d1f,True,True,True,712.7923713999917,0,0,0,0,0
H,OFF,1835088001,300,299,step_limit,254,24,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088001_audit_attempt1.json,0ddb3370e6b82f63bd2a19913f09fe7b7894e829e14dd8e68e1ebcb39991d310,True,True,True,712.3982059000118,0,0,0,0,0
H,OFF,1835088002,300,299,step_limit,327,30,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088002_audit_attempt1.json,5a7b5abcc28ad549223ba4ca6d62e11466aa13403f0a50a2d39527ea2033bdd6,True,True,True,718.1884845999884,0,0,0,0,0
H,OFF,1835088003,300,299,step_limit,262,24,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088003_audit_attempt1.json,767dc4894eae7b6b4152eb0b548126ac60b7aba0c7101d26f08d89c15e4584fb,True,True,True,711.4264448000176,0,0,0,0,0
H,OFF,1835088004,300,299,step_limit,286,29,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088004_audit_attempt1.json,6eac004604c2d7bfcc25b68533f673c32e805554fbf4ba761899fd3fb1b4a76d,True,True,True,713.4254381999781,0,0,0,0,0
H,OFF,1835088005,300,299,step_limit,207,28,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088005_audit_attempt1.json,889b7672cdbebe5e3e2693636c10bb8cf202031b333ddff8e980bbe5fdb0562b,True,True,True,717.7895310000167,0,0,0,0,0
H,OFF,1835088006,300,299,step_limit,199,25,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088006_audit_attempt1.json,b541f4d1e02c34907b2a004820bc3394917f7db1be580816a7af6fe44b91e695,True,True,True,717.6909782000002,0,0,0,0,0
H,OFF,1835088007,300,299,step_limit,311,45,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088007_audit_attempt1.json,a1474110648c8d3c6d60911887ab4077f97786280b6afc6b9d553d6eb0eed441,True,True,True,714.79513459999,0,0,0,0,0
H,OFF,1835088008,300,299,step_limit,296,23,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088008_audit_attempt1.json,59f440818420422d59277eefc5f6e15c97d50e061cee4d82627da72d13b2514b,True,True,True,721.9827676000132,0,0,0,0,0
H,OFF,1835088009,300,299,step_limit,236,28,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088009_audit_attempt1.json,be0b41984ca4bb5f81b114528aab28dd13909afdbc74850fd2b1e0561cfc26dc,True,True,True,720.7182046000089,0,0,0,0,0
H,OFF,1835088010,300,299,step_limit,245,27,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088010_audit_attempt1.json,63e3d993837f68e115a01088efc847304e9b87582ea8a33cb149285d653612f4,True,True,True,720.054499299993,0,0,0,0,0
H,OFF,1835088011,300,299,step_limit,308,19,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088011_audit_attempt1.json,e68c87ea3b5b055255ad891434892fbc263d40451ffe8fd8e240c146df6d3ff6,True,True,True,726.9347010999918,0,0,0,0,0
H,OFF,1835088012,300,299,step_limit,293,26,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088012_audit_attempt1.json,868c0ba6103a1f85b6dc2b5fb030a7f0ab6b197162dd56adaf931938175ac26c,True,True,True,711.0579090999963,0,0,0,0,0
H,OFF,1835088013,300,299,step_limit,237,26,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088013_audit_attempt1.json,f1209c66bd68f060db34b99849c7b79c53ee6a7a9c98187641707f3f35645c87,True,True,True,724.7121546000126,0,0,0,0,0
H,OFF,1835088014,300,299,step_limit,179,26,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088014_audit_attempt1.json,5a6a20178992df9dbe8164ee6f0f9b87074bf9b5add98922cee96f7b0829afda,True,True,True,727.9028604999767,0,0,0,0,0
H,OFF,1835088015,300,299,step_limit,270,27,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088015_audit_attempt1.json,cde833b7973c3382a78e939fce105c3aa2cec0cc9391b785042982b4e26d5cf3,True,True,True,715.9599422000174,0,0,0,0,0
H,OFF,1835088016,300,299,step_limit,261,19,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088016_audit_attempt1.json,d04650a93dcf8527e10fe77a594e97cd3909299e443c14335c8c6b9eee1eb751,True,True,True,726.6017330999894,0,0,0,0,0
H,OFF,1835088017,300,299,step_limit,244,22,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088017_audit_attempt1.json,f07ea2607960b2739cffdf2068993095c16cf447d0ce985d8ae7722edcb78c57,True,True,True,717.075238999998,0,0,0,0,0
H,OFF,1835088018,300,299,step_limit,254,21,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088018_audit_attempt1.json,e11c23696f7c1d165b9a148bdff683af276ae69550f1edbbd51eb4f67033ff04,True,True,True,733.5207515000075,0,0,0,0,0
H,OFF,1835088019,300,299,step_limit,269,25,0,0,0,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_OFF_1835088019_audit_attempt1.json,12ed1e792f225220050e88fcdda26b10abaa669068a6e49dec5a0ab0512b9678,True,True,True,717.1753407999931,0,0,0,0,0
H,RECOVER-10,1835088000,300,299,step_limit,269,18,38,11,49,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088000_audit_attempt1.json,90e9d6da351dce9ec5ddbf62d4bd64bebf721dcfe519d3f848e33a3da5c9b35d,True,True,True,713.5086182999949,3,1,1,3,2
H,RECOVER-10,1835088001,300,299,step_limit,256,31,35,13,48,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088001_audit_attempt1.json,7833131acfea0ea82d0e12c4507a504b12c352622235a35dccd7b981a1245972,True,True,True,722.862062500004,3,1,1,3,3
H,RECOVER-10,1835088002,300,299,step_limit,290,22,27,10,37,NORMAL,NORMAL,177,27,False,False,defense_recovery_run_a3_run_H_RECOVER-10_1835088002_audit_attempt1.json,d413ab61eb367dbd78a5100d7c9314d66e3561ce629856cc8b243799e440dd18,True,True,True,718.2110098999983,2,1,1,2,1
H,RECOVER-10,1835088003,300,299,step_limit,280,29,30,0,30,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088003_audit_attempt1.json,964bbeca9ee12e83a36b1dff69dac398c52044c9a3c1a3b7403db8e247af5b4a,True,True,True,721.5257940999873,3,0,0,3,2
H,RECOVER-10,1835088004,300,299,step_limit,318,39,42,35,77,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088004_audit_attempt1.json,a2f44cdddff22cb2a43ce1c3139d33bf9bcf85fdb90bf8bd73f2882012aef31d,True,True,True,723.1722720999969,3,3,3,3,4
H,RECOVER-10,1835088005,300,299,step_limit,179,32,50,11,61,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088005_audit_attempt1.json,8adf7e9da34c1f7e8df59c39bb12d461c4e8e2890806e1f87a00a812b47dd067,True,True,True,739.4433633000008,4,1,1,4,3
H,RECOVER-10,1835088006,300,299,step_limit,251,21,31,24,55,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088006_audit_attempt1.json,c290e7a40a76e2b1de2d044c801b53a9ba9c009b9bb1f94cc0f8a91199e80eca,True,True,True,721.9012488000153,2,2,2,2,2
H,RECOVER-10,1835088007,300,299,step_limit,277,20,24,10,34,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088007_audit_attempt1.json,6c9811043c8e98608ed2bb30d93c4933437c3217fb471b82e7f8e3dc799cf320,True,True,True,722.3857815999945,2,1,1,2,2
H,RECOVER-10,1835088008,300,299,step_limit,258,14,39,10,49,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088008_audit_attempt1.json,9707010d2bc1c0296135fc1c45340c22b583f2d697387b149b784bea174d2184,True,True,True,717.6702285000065,3,1,1,3,3
H,RECOVER-10,1835088009,300,299,step_limit,236,21,45,48,93,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088009_audit_attempt1.json,dda2063d589f4ca1404797382293f4c0caf866ed8e6ae5a6775c8a34aed38742,True,True,True,722.4868129999959,3,4,4,3,5
H,RECOVER-10,1835088010,300,299,step_limit,289,25,14,25,39,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088010_audit_attempt1.json,71650ff0bdd3904130c546c61130bb16871f994ee269eecb587616f2979ece6b,True,True,True,720.0920619000099,1,2,2,1,1
H,RECOVER-10,1835088011,300,299,step_limit,280,17,32,12,44,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088011_audit_attempt1.json,cafde64554c17275a9565270f0d5c9296743b0e2b0e344eb6dfbf32edbd758db,True,True,True,724.3274251999974,3,1,1,3,2
H,RECOVER-10,1835088012,300,299,step_limit,272,29,23,20,43,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088012_audit_attempt1.json,718649c52699878a743f260f8dd0e4715acf4dfe683e2d3136229a5b60e4de60,True,True,True,715.9894177000097,2,1,1,2,1
H,RECOVER-10,1835088013,300,299,step_limit,219,20,23,21,44,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088013_audit_attempt1.json,08545b635e6c407ba24f4b0aba9e1a64a83f606d4338ba1f2f0b017a995d7a91,True,True,True,715.8044808999985,2,1,1,2,1
H,RECOVER-10,1835088014,300,299,step_limit,247,22,40,41,81,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088014_audit_attempt1.json,132f642bd01ce6bc5557f1fd3863cd56e0a2c96377c444b12202938701a85b59,True,True,True,714.8281722000102,3,4,4,3,5
H,RECOVER-10,1835088015,300,299,step_limit,306,26,42,20,62,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088015_audit_attempt1.json,cf055bd478d55ab46e050a476c75d7be33030ec182d100334177696b193ccbb9,True,True,True,708.1873963999969,3,2,2,3,3
H,RECOVER-10,1835088016,300,299,step_limit,241,27,25,10,35,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088016_audit_attempt1.json,b78dc742bdca30da2c64f90d600a14b242834c068cd3fbc17f85f8e9a8904cf7,True,True,True,716.5167156000098,2,1,1,2,1
H,RECOVER-10,1835088017,300,299,step_limit,301,23,39,20,59,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088017_audit_attempt1.json,be23e01b4cde75fa9709dc460409fac5a6a6472804acdf43374a06fcab4a73e7,True,True,True,729.5583937999909,3,2,2,3,3
H,RECOVER-10,1835088018,300,299,step_limit,339,29,41,18,59,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088018_audit_attempt1.json,43500dfbf8e49d79d829071e966be2cf518aad5f5df88e451f0bf4753d78ee54,True,True,True,720.0074765000027,4,1,1,4,3
H,RECOVER-10,1835088019,300,299,step_limit,338,21,25,20,45,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-10_1835088019_audit_attempt1.json,ec9b2bcc07deea1445fe269de87567101cf17d7688f721c3a321e6583856aa59,True,True,True,709.1552418000065,2,2,2,2,3
H,RECOVER-20,1835088000,300,299,step_limit,276,18,38,41,79,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088000_audit_attempt1.json,782237254a4bb8beadb156a5025e90915534e9cbfac991227302f4a6e5b0e2de,True,True,True,716.01146899999,1,2,2,1,1
H,RECOVER-20,1835088001,300,299,step_limit,274,44,60,0,60,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088001_audit_attempt1.json,c0036a643b409ef6a0b1e55c4f1a6ee1b68867b81790776c416ab0ad7ad96c70,True,True,True,711.1093397999939,3,0,0,3,2
H,RECOVER-20,1835088002,300,299,step_limit,273,27,39,40,79,NORMAL,NORMAL,229,79,False,False,defense_recovery_run_a3_run_H_RECOVER-20_1835088002_audit_attempt1.json,652395fa14d95325017e2cb4b1a2a20490904100629092db9caf60a437da18b3,True,True,True,715.6109643000236,1,2,2,1,1
H,RECOVER-20,1835088003,300,299,step_limit,363,16,20,0,20,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088003_audit_attempt1.json,f53d089f8a7c3d81111453ebb5a6a685d0933f5f9194ba1760cc72e55a3bb4a9,True,True,True,710.5896046999842,1,0,0,1,0
H,RECOVER-20,1835088004,300,299,step_limit,242,28,23,76,99,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088004_audit_attempt1.json,0c059714f42880c74a4f4fd5dcf1f2897af896be5b4e70e5bec31c9487a76afe,True,True,True,711.0451901000051,1,2,2,1,1
H,RECOVER-20,1835088005,300,299,step_limit,241,20,53,41,94,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088005_audit_attempt1.json,887c647eed163ca32f4c56bdff3afcf60d519b7cf509df46f07d78ccee371121,True,True,True,713.0320234000101,2,2,2,2,2
H,RECOVER-20,1835088006,300,299,step_limit,253,22,38,41,79,VETO,VETO,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088006_audit_attempt1.json,704252a25cc9c22114982608ba9bd24d641b544f9f44e42984cf99efbe203b79,True,True,True,715.7304606999969,2,1,1,1,1
H,RECOVER-20,1835088007,300,299,step_limit,277,19,33,20,53,VETO,VETO,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088007_audit_attempt1.json,2dfd0debd4adb293aece75dba75b86eee0ef2a7a135fdac601a517c0c4568597,True,True,True,725.2664193999954,2,1,1,1,2
H,RECOVER-20,1835088008,300,299,step_limit,260,14,40,0,40,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088008_audit_attempt1.json,0f174c39717ddde2246bc88f5e7966ce90606a39f910ad9e7f1baf95d12bc070,True,True,True,720.5364202999917,2,0,0,2,1
H,RECOVER-20,1835088009,300,299,step_limit,267,21,28,61,89,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088009_audit_attempt1.json,7a201c68513dec56e341920360be314221ea08a9829bb6fb1dfba281325a5230,True,True,True,718.6993101999979,1,2,2,1,1
H,RECOVER-20,1835088010,300,299,step_limit,289,25,22,37,59,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088010_audit_attempt1.json,6c32008fd1310ef6163995f3697425703b8dd4703c2b2e011c2cde5b589eaef0,True,True,True,716.8414774999837,1,1,1,1,0
H,RECOVER-20,1835088011,300,299,step_limit,360,17,23,42,65,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088011_audit_attempt1.json,c1a23a2b7b1ba331bd07f0aaed9ab3bf6463d3c6c452afe504cabddd6bebf416,True,True,True,715.4763426999853,1,2,2,1,1
H,RECOVER-20,1835088012,300,299,step_limit,242,41,43,30,73,NORMAL,NORMAL,150,0,False,True,defense_recovery_run_a3_run_H_RECOVER-20_1835088012_audit_attempt1.json,59ead32c7d6bbfc89b6bd824e69e06931e93949ead98feac9eac51cb465e491e,True,True,True,714.629047399998,2,1,1,2,1
