sample_idx,WELFARE_URGENCY_CAP,AGENCY_URGENCY_CAP,INSTITUTION_URGENCY_CAP,RESILIENCE_URGENCY_CAP,SUPPRESSION_PENALTY_CAP_MULTIPLIER,K_WELFARE_VIABILITY,K_WELFARE_CAPACITY,K_WELFARE_SHRINKAGE,K_WELFARE_AVG_WB_TREND,K_WELFARE_POP_TREND,K_AGENCY_VIABILITY,K_AGENCY_SHRINKAGE,K_AGENCY_POP_TREND,K_INSTITUTION_VIABILITY,K_INSTITUTION_CAPACITY,K_INSTITUTION_SHRINKAGE,K_INSTITUTION_GROWTH,K_INSTITUTION_POP_TREND,K_INSTITUTION_PSI_TREND,K_RESILIENCE_VIABILITY,K_RESILIENCE_CAPACITY,K_RESILIENCE_SHRINKAGE,K_RESILIENCE_GROWTH,K_RESILIENCE_DEFICIT_CONTRIBUTION,K_RESILIENCE_POP_TREND,K_RESILIENCE_RES_TREND,K_SUPPRESSION_VIABILITY,K_SUPPRESSION_CAPACITY,K_SUPPRESSION_SHRINKAGE,K_SUPPRESSION_POP_TREND,K_SUPPRESSION_PSI_TREND,mean_final_population,min_final_population,pairs_above_threshold,max_cosine_distance,mean_cosine_distance,welfare_mean_to_cap,agency_mean_to_cap,institution_mean_to_cap,resilience_mean_to_cap,suppression_mean_to_cap,criterion_1_pass,criterion_2_pass,criterion_3_pass,overall_good,wall_clock_sec,error
60,1.228978,2.687275,2.150996,3.999439,3.735991,0.602899,0.448969,0.546213,0.105239,0.135456,0.489980,0.186508,0.024710,0.429680,0.489922,0.247759,0.190162,0.155141,0.176631,0.068238,0.624769,0.368833,0.068245,0.792341,0.049585,0.113454,0.380669,0.284668,0.651253,0.209354,0.039709,53.000000,48.000000,0,0.005613,0.001719,0.999740,0.477111,0.627025,0.450573,0.315119,0,0,0,0,113.352217,
61,3.019951,1.005552,3.482246,1.451672,2.157758,0.340754,0.047553,0.292813,0.248564,0.065579,0.134571,0.390832,0.136931,0.103136,0.909431,0.459458,0.464315,0.148964,0.390077,0.556550,0.124099,0.229420,0.237737,0.228644,0.253853,0.325724,0.968907,0.218817,0.151669,0.033707,0.236327,22.800000,17.000000,0,0.000691,0.000419,0.902174,0.999721,0.440907,0.972593,0.607290,0,0,0,0,112.467771,
63,2.658170,1.436241,2.530279,2.111208,3.267252,0.932869,0.170900,0.476946,0.028535,0.197848,0.687315,0.031064,0.169739,0.195515,0.065490,0.570228,0.015211,0.022528,0.026652,0.851502,0.310896,0.493041,0.316778,0.100458,0.221480,0.073691,0.683760,0.444214,0.219398,0.255349,0.183629,24.600000,12.000000,0,0.002224,0.001370,0.944545,0.912479,0.632761,0.887931,0.417387,0,0,0,0,110.692283,
64,2.646157,2.414570,1.719331,3.246285,3.468476,0.523984,0.215464,0.507551,0.121392,0.012344,0.275546,0.270214,0.028054,0.106708,0.602415,0.473726,0.414817,0.064456,0.289543,0.112741,0.487507,0.290421,0.258250,0.728753,0.159446,0.172518,0.247520,0.437789,0.011674,0.194002,0.267239,33.400000,12.000000,0,0.001485,0.000601,0.941305,0.563198,0.845138,0.600617,0.296595,0,0,0,0,112.490553,
65,4.605215,1.827745,2.646696,2.205179,2.590899,0.294189,0.288748,0.058216,0.274512,0.188569,0.630987,0.057126,0.114884,0.436330,0.060731,0.261513,0.172888,0.239639,0.077953,0.515115,0.337267,0.181787,0.035623,0.292451,0.143987,0.385178,0.648998,0.003072,0.604633,0.013958,0.014370,28.200000,22.000000,0,0.002881,0.001235,0.579590,0.803076,0.613867,0.798609,0.566705,0,0,0,0,111.440608,
66,3.031446,2.776652,2.267367,3.343317,1.615274,0.249160,0.065504,0.341512,0.201362,0.125790,0.477660,0.151656,0.067133,0.189196,0.383368,0.584325,0.121231,0.106806,0.127968,0.294350,0.652423,0.057948,0.387290,0.400740,0.277073,0.226895,0.407682,0.225321,0.270873,0.113282,0.207511,23.600000,14.000000,0,0.001077,0.000527,0.926009,0.517942,0.737496,0.515815,0.741647,0,0,0,0,107.671093,
70,4.435524,1.992391,3.908167,2.091340,2.001021,0.001670,0.129604,0.379941,0.101954,0.081555,0.251796,0.064998,0.022873,0.597942,0.192976,0.346756,0.231941,0.285736,0.233230,0.482147,0.548945,0.072167,0.230004,0.395063,0.105144,0.126334,0.097990,0.324966,0.217988,0.111974,0.228139,24.400000,12.000000,0,0.000831,0.000345,0.609750,0.606490,0.466194,0.816895,0.540235,0,0,0,0,67.150663,
67,1.216935,1.164888,3.598659,1.358148,2.837654,0.947828,0.429796,0.569277,0.044541,0.074664,0.122110,0.427270,0.178941,0.693562,0.967279,0.107133,0.349546,0.187915,0.339522,0.829476,0.108089,0.414141,0.106778,0.164385,0.036028,0.015408,0.941957,0.286942,0.509496,0.242357,0.104715,68.000000,58.000000,0,0.006265,0.002177,0.999777,0.956555,0.386042,0.955301,0.434062,1,0,0,0,112.475124,
68,1.758182,2.648814,2.985501,1.439131,2.990203,0.724706,0.026395,0.217470,0.181943,0.155213,0.411516,0.450651,0.083791,0.504773,0.786947,0.017410,0.306060,0.187429,0.196759,0.175475,0.404876,0.339680,0.302599,0.073102,0.072478,0.274253,0.305015,0.103719,0.111976,0.181255,0.177785,51.200000,35.000000,0,0.002010,0.000854,0.989857,0.558699,0.448488,0.920650,0.353408,0,0,0,0,100.006063,
69,3.990692,1.034901,1.287633,3.953200,1.417438,0.456702,0.468781,0.621687,0.026461,0.043942,0.055980,0.222390,0.171600,0.000155,0.362528,0.669259,0.031904,0.117838,0.383215,0.702788,0.254463,0.195887,0.178333,0.511750,0.242615,0.086617,0.841503,0.415389,0.660779,0.061884,0.149990,20.200000,13.000000,0,0.001021,0.000375,0.862149,0.996769,0.963898,0.539507,0.782696,0,0,0,0,106.776254,
71,2.316341,1.407714,1.864967,2.550995,3.928299,0.800801,0.374732,0.104325,0.256450,0.117923,0.607228,0.355725,0.135655,0.268580,0.644000,0.383627,0.488577,0.010156,0.046737,0.892333,0.005126,0.463517,0.051123,0.633758,0.200867,0.312796,0.501649,0.140299,0.412582,0.283485,0.050270,46.400000,35.000000,0,0.002851,0.001225,0.958563,0.947355,0.705118,0.861496,0.318079,0,0,0,0,112.678830,
72,2.145106,2.871698,3.729699,3.720312,2.424919,0.918679,0.031570,0.248674,0.154902,0.053869,0.559855,0.309499,0.154417,0.561036,0.466776,0.062487,0.091632,0.222517,0.164391,0.337653,0.374688,0.243732,0.200372,0.014067,0.250049,0.189049,0.705340,0.376373,0.638686,0.087490,0.159971,46.000000,32.000000,0,0.002730,0.001154,0.970769,0.545115,0.382378,0.398077,0.577129,0,0,0,0,103.926805,
73,4.104011,1.327676,2.043413,1.578405,3.646739,0.149455,0.464214,0.673058,0.011685,0.145608,0.215253,0.017703,0.091610,0.321909,0.885823,0.624187,0.316499,0.082764,0.352495,0.786902,0.175270,0.354334,0.080805,0.550472,0.046514,0.350141,0.179335,0.064489,0.133387,0.268130,0.113425,17.800000,10.000000,0,0.001633,0.000903,0.845270,0.909609,0.867748,0.985753,0.317015,0,0,0,0,112.001829,
74,3.532287,2.286308,3.175803,2.693107,2.659414,0.323329,0.187401,0.436246,0.084874,0.182996,0.018689,0.174881,0.140338,0.478799,0.560260,0.301717,0.383984,0.245828,0.202522,0.007667,0.584720,0.480126,0.329144,0.342379,0.207422,0.211932,0.888940,0.163661,0.390594,0.168228,0.259689,18.400000,5.000000,0,0.001117,0.000511,0.903467,0.553639,0.540967,0.683508,0.550903,0,0,0,0,111.056116,
77,3.491498,1.501602,3.402635,3.010375,3.162944,0.101184,0.278315,0.000554,0.287314,0.089850,0.514091,0.199119,0.048371,0.640249,0.693480,0.216403,0.458718,0.279419,0.058172,0.973711,0.279603,0.273828,0.136483,0.245138,0.171567,0.053100,0.361830,0.477020,0.077923,0.257712,0.022801,29.600000,12.000000,0,0.000950,0.000412,0.632184,0.909344,0.503966,0.683021,0.369749,0,0,0,0,97.458457,
75,1.717867,1.629457,1.097309,1.855614,1.781191,0.623681,0.317303,0.140463,0.231714,0.016159,0.363181,0.404151,0.002552,0.064415,0.104841,0.428737,0.141595,0.050076,0.014357,0.620917,0.078712,0.118059,0.151838,0.678630,0.079473,0.048877,0.480107,0.348603,0.239290,0.039750,0.063071,48.200000,36.000000,0,0.002238,0.001008,0.991206,0.833903,0.981942,0.954817,0.625351,0,0,0,0,112.858321,
76,1.259140,2.156305,2.463413,2.347108,1.235106,0.830247,0.226508,0.472789,0.141773,0.110604,0.169585,0.473786,0.110204,0.226118,0.141541,0.518766,0.199672,0.024689,0.271240,0.399523,0.479531,0.135880,0.357535,0.783878,0.113335,0.289167,0.772845,0.042089,0.539066,0.137766,0.294420,41.800000,36.000000,0,0.002218,0.001169,0.999958,0.647489,0.568868,0.826521,0.809032,0,0,0,0,107.114887,
78,4.934346,2.451651,1.534888,1.125077,3.755495,0.427249,0.117433,0.288785,0.211782,0.027628,0.668379,0.104315,0.196122,0.132687,0.860101,0.539248,0.273991,0.142044,0.108200,0.194351,0.665985,0.399501,0.284818,0.462021,0.005669,0.109851,0.573632,0.263581,0.444165,0.207028,0.204075,17.800000,12.000000,0,0.001258,0.000651,0.614004,0.664683,0.953886,1.000000,0.389043,0,0,0,0,90.605707,
79,2.815254,0.905481,2.831161,3.482408,2.183376,0.625184,0.378233,0.539450,0.067305,0.173286,0.323769,0.316516,0.059316,0.372075,0.287421,0.152206,0.001329,0.152689,0.321206,0.682663,0.160145,0.010089,0.009004,0.123417,0.288316,0.347882,0.045415,0.201686,0.336888,0.036092,0.082530,28.800000,15.000000,0,0.000743,0.000334,0.937341,1.104385,0.503279,0.475842,0.501075,0,0,0,0,99.615451,
80,2.941505,2.578111,1.941183,1.948196,2.871160,0.073296,0.308386,0.275766,0.006128,0.043066,0.340680,0.458101,0.125712,0.496103,0.914462,0.458693,0.097389,0.257398,0.141174,0.089994,0.197364,0.080921,0.021213,0.201850,0.134991,0.144452,0.072131,0.215210,0.164732,0.249322,0.181144,19.200000,15.000000,0,0.001506,0.000770,0.867514,0.648081,0.894088,0.706425,0.395272,0,0,0,0,97.730615,
81,4.806697,0.822536,3.645093,2.612105,1.643268,0.873775,0.188257,0.547024,0.160460,0.157461,0.696077,0.245932,0.012539,0.038224,0.498564,0.233406,0.369593,0.038507,0.329633,0.531431,0.353289,0.439082,0.297023,0.763104,0.152198,0.307178,0.543196,0.280329,0.627252,0.143721,0.134599,13.800000,5.000000,0,0.000773,0.000421,0.824939,1.215753,0.342843,0.894243,0.756680,0,0,0,0,104.311210,
90,3.860092,2.673273,3.491393,2.491074,3.505224,0.774016,0.336482,0.182661,0.050098,0.164791,0.083481,0.112055,0.037989,0.168018,0.997084,0.275233,0.064748,0.071924,0.153964,0.039600,0.130429,0.140743,0.191326,0.613028,0.087004,0.283944,0.807554,0.433339,0.499396,0.298551,0.191028,23.600000,17.000000,0,0.001417,0.000841,0.830491,0.437171,0.395023,0.677396,0.446622,0,0,0,0,63.403066,
82,3.360843,2.063633,1.012657,1.476896,2.450728,0.668589,0.410616,0.441975,0.236099,0.120167,0.500368,0.088749,0.167920,0.588850,0.070459,0.610595,0.429062,0.215048,0.279605,0.252194,0.057397,0.313408,0.148496,0.129986,0.027325,0.254967,0.271355,0.494695,0.250086,0.020982,0.243217,16.800000,13.000000,0,0.000452,0.000267,0.916123,0.720197,0.999915,0.957664,0.455228,0,0,0,0,112.327927,
83,1.390228,1.620618,3.073618,3.833403,3.322879,0.399484,0.093229,0.036818,0.080488,0.080673,0.144861,0.363452,0.079719,0.305715,0.530065,0.125285,0.170474,0.090232,0.091208,0.873257,0.606728,0.206712,0.369545,0.491388,0.268946,0.093403,0.859593,0.056641,0.355962,0.224427,0.046598,48.600000,38.000000,0,0.003182,0.001272,0.999245,0.788429,0.409299,0.536941,0.396332,0,0,0,0,108.769984,
88,2.442525,1.935219,2.568727,1.086671,1.816085,0.499249,0.444577,0.371087,0.270127,0.096976,0.582221,0.497345,0.055196,0.260504,0.028617,0.076964,0.397137,0.095236,0.215827,0.365801,0.315515,0.377121,0.063921,0.541073,0.054338,0.117032,0.600516,0.153611,0.573982,0.070193,0.288404,43.000000,32.000000,0,0.001088,0.000543,0.949832,0.805966,0.476782,1.000000,0.690114,0,0,0,0,96.643095,
84,1.587721,2.193619,3.301252,3.370096,3.868793,0.177339,0.496506,0.401435,0.292891,0.198825,0.388766,0.262562,0.181450,0.117435,0.724008,0.034546,0.236420,0.135157,0.248390,0.153300,0.302038,0.031662,0.164832,0.596101,0.233090,0.246277,0.387682,0.365351,0.045222,0.276447,0.273255,47.000000,38.000000,0,0.001572,0.000826,0.995925,0.647962,0.348208,0.498676,0.285613,0,0,0,0,112.771691,
85,3.663835,1.748456,2.379563,1.225900,1.947027,0.875155,0.007214,0.169826,0.136196,0.000726,0.033272,0.033267,0.069251,0.400315,0.175345,0.695196,0.480303,0.159576,0.034895,0.719675,0.457790,0.424982,0.342127,0.032500,0.061186,0.008526,0.977645,0.177186,0.551856,0.081462,0.001636,16.000000,10.000000,0,0.001396,0.000678,0.833696,0.629256,0.816308,0.978662,0.711845,0,0,0,0,110.834069,
86,4.230752,2.998141,2.747356,3.090690,1.534342,0.580280,0.347526,0.239819,0.062900,0.063040,0.186705,0.128069,0.123655,0.198988,0.255052,0.317700,0.288079,0.036849,0.184867,0.440319,0.138490,0.299190,0.093603,0.674407,0.190463,0.154304,0.204094,0.079040,0.327471,0.054787,0.220557,19.000000,9.000000,0,0.000968,0.000486,0.732445,0.434947,0.512896,0.700511,0.753643,0,0,1,0,112.155606,
87,2.017934,1.244714,1.433459,2.255303,3.112533,0.351090,0.149242,0.687359,0.216187,0.136042,0.542095,0.419837,0.036433,0.657125,0.831801,0.368328,0.061717,0.267258,0.398423,0.936443,0.688335,0.157336,0.213161,0.310664,0.094145,0.390892,0.676853,0.394049,0.477419,0.150756,0.099012,52.600000,45.000000,0,0.001329,0.000608,0.976499,0.962035,0.948198,0.798886,0.407467,0,0,0,0,112.851967,
89,4.307808,1.422447,1.612111,3.602847,2.688796,0.697799,0.058777,0.118627,0.125776,0.102106,0.237662,0.206582,0.192392,0.633874,0.573862,0.652763,0.140043,0.199484,0.003979,0.760363,0.509932,0.017023,0.242792,0.079715,0.258469,0.328202,0.002971,0.341929,0.023779,0.175198,0.035535,10.200000,5.000000,0,0.001343,0.000597,0.724411,0.944641,0.941758,0.474126,0.366635,0,0,0,0,111.189580,
91,1.889325,0.985172,2.189444,2.948441,2.277978,0.044095,0.159675,0.651050,0.195806,0.034759,0.427931,0.340284,0.100212,0.366133,0.417894,0.410713,0.339362,0.232171,0.365848,0.582539,0.630757,0.253283,0.315582,0.351730,0.216721,0.070823,0.342805,0.117995,0.306179,0.094510,0.088233,50.600000,39.000000,0,0.003270,0.001362,0.966572,1.015051,0.658307,0.595482,0.473173,0,0,0,0,107.649884,
93,3.163058,1.115176,2.877388,1.806130,3.702889,0.550894,0.245688,0.605539,0.177540,0.059238,0.449299,0.010068,0.149157,0.328949,0.756503,0.191021,0.030050,0.003269,0.309657,0.947515,0.426960,0.097528,0.399301,0.724479,0.123455,0.031058,0.443523,0.238633,0.098493,0.199985,0.128815,24.600000,14.000000,0,0.000751,0.000328,0.917981,0.983003,0.462614,0.976046,0.321106,0,0,0,0,65.037702,
92,1.086852,2.801128,1.208863,2.848060,2.125258,0.251638,0.250590,0.310696,0.030864,0.141602,0.104836,0.285654,0.010982,0.527319,0.328397,0.501160,0.256871,0.292623,0.122675,0.428014,0.233053,0.484974,0.118791,0.260787,0.182264,0.217252,0.909965,0.303904,0.692808,0.005576,0.156611,50.800000,38.000000,0,0.002873,0.001363,1.000000,0.428287,0.979961,0.614299,0.635782,0,0,0,0,113.039039,
95,2.518927,1.842494,3.829352,1.709830,1.356090,0.206731,0.097795,0.065788,0.107529,0.178994,0.301402,0.380578,0.156974,0.072401,0.225489,0.167719,0.447401,0.129998,0.072697,0.644872,0.527620,0.361253,0.270456,0.446419,0.015496,0.369918,0.150545,0.455739,0.184038,0.130673,0.066743,26.200000,15.000000,0,0.000761,0.000333,0.936587,0.853759,0.330528,0.966615,0.796757,0,0,0,0,97.389076,
94,4.731898,2.357414,1.756900,3.694358,3.278502,0.974616,0.405438,0.494529,0.250875,0.021533,0.645969,0.167465,0.093777,0.445514,0.671910,0.568176,0.206967,0.175269,0.259642,0.226872,0.027124,0.221368,0.047831,0.182768,0.299891,0.181773,0.749814,0.017348,0.421325,0.227218,0.244611,15.800000,9.000000,0,0.000978,0.000545,0.821908,0.671401,0.937793,0.457734,0.452957,0,0,0,0,103.726801,
96,2.585852,2.752848,3.221631,2.311749,3.989120,0.051742,0.420315,0.123037,0.166400,0.004273,0.050164,0.190318,0.087608,0.541155,0.270359,0.484566,0.471257,0.067544,0.393697,0.523872,0.670658,0.238531,0.320099,0.153773,0.192412,0.120802,0.087955,0.293420,0.124425,0.049105,0.071099,25.000000,8.000000,0,0.000758,0.000402,0.862661,0.452345,0.540322,0.748428,0.251937,0,0,0,0,112.112795,
98,3.221132,2.440321,3.775160,1.277945,1.435919,0.706388,0.298672,0.638520,0.077035,0.134154,0.591170,0.325301,0.004801,0.459025,0.738856,0.551615,0.053188,0.100231,0.030272,0.818762,0.463696,0.475051,0.247308,0.275719,0.225371,0.278217,0.255929,0.010282,0.204522,0.277449,0.123870,16.800000,13.000000,0,0.001184,0.000451,0.928209,0.661990,0.477840,0.996268,0.788217,0,0,0,0,107.887575,
97,4.666010,1.206410,1.145883,3.139715,2.067348,0.751264,0.083412,0.350460,0.000187,0.196812,0.394774,0.480648,0.150605,0.343124,0.814664,0.185024,0.245475,0.228359,0.180238,0.098121,0.165032,0.350598,0.198970,0.417431,0.101807,0.333952,0.562469,0.233493,0.669532,0.158800,0.249480,13.200000,5.000000,0,0.001264,0.000667,0.802396,0.977521,0.986546,0.562034,0.686750,0,0,0,0,112.548332,
99,1.027739,1.785350,2.092354,3.423521,3.014105,0.475493,0.198090,0.189527,0.239552,0.066518,0.246664,0.097498,0.142775,0.085567,0.158665,0.161753,0.296614,0.205047,0.243669,0.307013,0.263982,0.114448,0.071565,0.739406,0.059180,0.067028,0.847616,0.447181,0.403495,0.078099,0.152325,56.000000,50.000000,0,0.007144,0.002509,1.000000,0.669432,0.571649,0.516061,0.388481,0,0,0,0,111.917909,
101,3.800980,1.380363,2.786982,1.518595,1.588595,0.999868,0.143358,0.323313,0.296469,0.039485,0.270424,0.302652,0.106589,0.620365,0.514885,0.636512,0.104491,0.124428,0.287454,0.160782,0.071123,0.271194,0.043319,0.386779,0.266265,0.031776,0.994965,0.317773,0.591779,0.216383,0.196130,16.600000,4.000000,0,0.001685,0.000769,0.869307,0.958980,0.716632,0.982602,0.775734,0,0,0,0,105.228354,
100,1.947400,2.037482,1.487594,3.873736,2.816482,0.197684,0.353284,0.598588,0.132618,0.159453,0.614917,0.026519,0.044175,0.247338,0.087716,0.071992,0.362500,0.170303,0.098959,0.711594,0.577258,0.131781,0.262808,0.648072,0.020981,0.219902,0.405460,0.130893,0.003327,0.026664,0.092675,48.800000,30.000000,0,0.002641,0.001161,0.976393,0.649533,0.839880,0.495504,0.355425,0,0,0,0,111.183601,
103,2.376637,1.061379,3.358088,1.985508,3.399457,0.273871,0.013174,0.490206,0.057122,0.122087,0.460907,0.181714,0.198756,0.352297,0.483840,0.394494,0.435645,0.007073,0.148931,0.494859,0.193658,0.007329,0.114278,0.058729,0.158599,0.367243,0.662923,0.097257,0.522683,0.147084,0.283910,33.400000,19.000000,0,0.000730,0.000429,0.951800,0.994981,0.437136,0.712188,0.408539,0,0,0,0,99.469677,
102,4.374733,2.605670,2.416488,2.656827,2.527300,0.544682,0.490671,0.086330,0.221965,0.077218,0.116305,0.395381,0.061370,0.153843,0.931260,0.270294,0.163899,0.297032,0.337487,0.881547,0.393204,0.395277,0.391654,0.520093,0.137729,0.181078,0.190622,0.407203,0.280237,0.248320,0.030529,17.200000,7.000000,0,0.001765,0.000806,0.659430,0.556478,0.639388,0.861124,0.488793,0,0,0,0,112.435495,
105,4.164804,1.674279,3.554686,3.637918,3.823195,0.677239,0.165647,0.271438,0.266677,0.138152,0.153526,0.441836,0.030108,0.413828,0.241280,0.678977,0.263964,0.084651,0.254891,0.326943,0.019359,0.179642,0.140896,0.325401,0.013547,0.304970,0.016383,0.170122,0.068488,0.122638,0.216113,11.200000,4.000000,0,0.000914,0.000422,0.824018,0.886367,0.528045,0.440430,0.258408,0,0,0,0,90.247724,
104,2.084799,2.259225,2.219914,1.660799,2.245559,0.375789,0.330629,0.567562,0.129227,0.061153,0.508959,0.229238,0.117518,0.130609,0.658195,0.029606,0.022950,0.210072,0.068044,0.799569,0.563391,0.285834,0.365086,0.689138,0.292229,0.143388,0.614386,0.356789,0.525936,0.232928,0.093908,44.800000,35.000000,0,0.002924,0.001194,0.970243,0.638449,0.538416,0.994182,0.597778,0,0,0,0,111.647663,
106,3.721971,2.898445,1.672244,1.752711,3.180053,0.850961,0.450324,0.029862,0.189863,0.175420,0.307026,0.348893,0.175326,0.213161,0.314163,0.312728,0.440819,0.261796,0.304912,0.606301,0.401550,0.053235,0.292564,0.567308,0.184270,0.257200,0.790173,0.073896,0.456946,0.004565,0.006127,22.000000,13.000000,0,0.002203,0.000887,0.837132,0.552216,0.920317,0.965873,0.445220,0,0,0,0,106.451506,
109,3.301791,0.881409,1.913334,2.450748,2.634097,0.574128,0.107646,0.408305,0.036640,0.095083,0.554050,0.279014,0.086039,0.024051,0.431736,0.227441,0.406184,0.263436,0.161739,0.388763,0.091047,0.192639,0.098060,0.470212,0.223064,0.004313,0.458887,0.254189,0.146924,0.102545,0.238863,21.800000,12.000000,0,0.001228,0.000475,0.896232,1.134548,0.726377,0.772168,0.448098,0,0,0,0,97.904586,
112,2.756203,2.090852,3.445109,2.507732,3.044875,0.601054,0.071342,0.660957,0.280455,0.048177,0.027456,0.003206,0.189949,0.239265,0.207458,0.513483,0.040950,0.249641,0.038889,0.553851,0.041367,0.390600,0.156304,0.476782,0.111398,0.198899,0.233130,0.047233,0.060099,0.103905,0.077577,28.600000,19.000000,0,0.001119,0.000612,0.938190,0.546568,0.495908,0.817186,0.338206,0,0,0,0,95.569676,
108,1.448364,2.493442,3.954156,2.906735,1.761391,0.373385,0.395713,0.157298,0.171764,0.105590,0.198500,0.050263,0.174037,0.482275,0.981412,0.442132,0.130990,0.032459,0.373721,0.986450,0.635253,0.333990,0.220763,0.108804,0.089685,0.240871,0.921881,0.194475,0.647715,0.292841,0.041732,50.800000,40.000000,0,0.001930,0.000748,0.998093,0.485151,0.365693,0.607133,0.723821,0,0,0,0,105.971626,
107,1.528669,1.284264,2.602355,2.796009,1.257646,0.080882,0.052912,0.454587,0.056041,0.023518,0.662563,0.073769,0.062938,0.670953,0.772812,0.352077,0.213541,0.042301,0.118028,0.016427,0.250923,0.411870,0.013614,0.003701,0.131174,0.094442,0.324967,0.383567,0.345290,0.203321,0.278259,46.400000,32.000000,0,0.001208,0.000532,0.996495,0.942618,0.593876,0.468727,0.818642,0,0,0,0,112.665451,
113,4.992482,1.575664,2.139679,2.052569,1.472116,0.330849,0.423839,0.255458,0.115449,0.152519,0.372023,0.294455,0.052954,0.653736,0.627442,0.200526,0.297007,0.054457,0.225479,0.073413,0.542077,0.028061,0.336738,0.138172,0.203752,0.361923,0.636103,0.487500,0.559534,0.289229,0.199782,22.800000,15.000000,0,0.001166,0.000655,0.600984,0.912076,0.740270,0.645082,0.786240,0,0,0,0,82.786687,
110,4.873561,2.114179,3.031122,3.565541,3.581779,0.900346,0.260270,0.691772,0.111110,0.032740,0.358060,0.434087,0.131842,0.575337,0.012425,0.594001,0.330826,0.140141,0.011761,0.667997,0.493579,0.066603,0.349730,0.237095,0.047937,0.158541,0.730481,0.470542,0.381915,0.071204,0.138888,13.200000,3.000000,0,0.001122,0.000636,0.845072,0.800664,0.649599,0.470441,0.383185,0,0,0,0,110.357949,
111,2.875557,1.527084,1.336369,1.041944,2.354528,0.168231,0.235883,0.219196,0.247294,0.168346,0.002619,0.142870,0.018871,0.292541,0.588222,0.119288,0.073275,0.165128,0.223706,0.203184,0.343467,0.460395,0.169287,0.798343,0.255730,0.396275,0.134660,0.033918,0.226788,0.171862,0.186092,27.400000,17.000000,0,0.000548,0.000327,0.920036,0.740613,0.945431,1.000000,0.480568,0,0,0,0,112.825894,
