sweep,seed,rr,phi,alpha,successor_capability,successor_capability_growth_rate,defection_weight,defection_target,inheritance_mode,max_generations,steps_run,survived,final_population,peak_population,final_ai_generation,max_ai_generation,yield_eval_count,yield_fire_count,yield_fire_rate,first_yield_fire_step,first_honest_advantage,first_actual_advantage,first_transition_cost,honest_reject_actual_would_fire_count,mean_l_t,final_l_t,min_l_t,mean_actual_minus_honest_objective,max_successor_capability_seen,max_active_capability_seen,knowledge_transfer_verified,l_t_gen_1,l_t_gen_2,l_t_gen_3,l_t_gen_4,l_t_gen_5,error
3-corner-density,13,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,76,255,3,3,500,2,0.004,4,0.007548756214891483,0.3299096455165671,4.559550483178482,2,0.40970805323424375,0.3556873106006336,0.09572762861338717,6.366880540437264,3.125,2.5,True,0.12659005472752968,0.7361493988598233,0.3918615285466314,0.0,0.0,
3-corner-density,15,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,36,201,2,2,500,1,0.002,4,0.00823947333956987,0.4339324766461061,4.559550483178482,1,0.5374465078877286,0.1455233053157925,0.09376789329449553,6.397884306793381,2.5,2.0,True,0.1233000679419709,0.5407863985324526,0.0,0.0,0.0,
3-corner-density,17,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,33,216,2,2,500,1,0.002,3,0.008529004013963615,0.42520419945276267,4.559550483178482,0,0.40837406820286615,0.15079970658822664,0.07499254195867953,6.401034542601145,2.5,2.0,True,0.1188039281081983,0.4101219764931761,0.0,0.0,0.0,
3-corner-density,18,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,13,202,2,2,500,1,0.002,4,0.0072601729227965706,0.3902452726511001,4.559550483178482,0,0.30019389857120565,0.07977439734377853,0.05670128701664792,6.407173400559326,2.5,2.0,True,0.11933823132379817,0.3016524120167492,0.0,0.0,0.0,
3-corner-density,22,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,19,248,3,3,500,2,0.004,4,0.0077202238577491755,0.3027531666951262,4.559550483178482,0,0.3833122589111027,0.0867377393068787,0.07481205773572068,6.4133952334923015,3.125,2.5,True,0.12547880061398103,0.6791760559892581,0.36580592799446976,0.0,0.0,
3-corner-density,21,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,True,64,240,3,3,500,2,0.004,4,0.007940235730158562,0.3708183527147142,4.559550483178482,0,0.5061094279542706,0.2775963423419828,0.09768096392522395,6.37826059010507,3.125,2.5,True,0.12744594137945123,0.6161837134033784,0.5034826695892421,0.0,0.0,
3-corner-density,20,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,8,231,3,3,500,2,0.004,5,0.006192505754510691,0.43844972253330283,4.559550483178482,1,0.3197640015146374,0.07540121245212877,0.05946708092959214,6.413923981706313,3.125,2.5,True,0.1409272939872046,0.6578388553419937,0.3036838146890061,0.0,0.0,
3-corner-density,19,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,12,232,2,2,500,1,0.002,4,0.008212188261026654,0.4369249398180468,4.559550483178482,0,0.3673492175394508,0.0662896803477603,0.05841712425337524,6.4150336385814715,2.5,2.0,True,0.13340789912648493,0.3692358410750392,0.0,0.0,0.0,
3-corner-density,27,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,472,False,0,225,2,2,473,1,0.0021141649048625794,5,0.008636917217335949,0.4287601743292022,4.559550483178482,0,0.3588461505489188,7.750868598405124e-05,7.750868598405124e-05,6.343109383080485,2.5,2.0,True,0.1369881202179887,0.361216428650745,0.0,0.0,0.0,
3-corner-density,23,0.064,25.0,0.4,2.0,1.25,0.5,H_C_inflated,lineage,4,500,False,19,216,2,2,500,1,0.002,4,0.007816451640618283,0.3799325927121071,4.559550483178482,0,0.31968752590536725,0.08085765366945442,0.06790655721812967,6.416650515008491,2.5,2.0,True,0.13139288912324273,0.32120603104070694,0.0,0.0,0.0,
